"bsv"	"corpus"	"entity"	"lemma"	"prefLabel"	"context before"	"context after"	"location"	"number of words"	"features"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH30"	"BBCH30"	""	"Au stade épi 1 cm ("	") : présence de foye"	"5197-5203"	"6185"	"type=?BBCH?, form=BBCH30"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH31"	"BBCH31"	""	"ir du stade 1 nœud ("	") : dès les première"	"5373-5379"	"6185"	"type=BBCH, canonical-form=BBCH 31, form=BBCH31"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH31"	"BBCH31"	""	"ir du stade 1 nœud ("	") : dès les première"	"5373-5379"	"6185"	"type=?BBCH?, form=BBCH31"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH29"	"BBCH29"	""	": de redressement ("	") à grains laiteux ("	"6138-6144"	"6185"	"type=BBCH, canonical-form=BBCH 29, form=BBCH29"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH29"	"BBCH29"	""	": de redressement ("	") à grains laiteux ("	"6138-6144"	"6185"	"type=?BBCH?, form=BBCH29"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH71-77"	"BBCH @card@"	""	") à grains laiteux ("	").Seuil indicatif de"	"6164-6173"	"6185"	"type=BBCH-DD, canonical-form=BBCH 71-77, form=BBCH71-77"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH"	"BBCH"	""	") à grains laiteux ("	"71-77).Seuil indicat"	"6164-6168"	"6185"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH"	"BBCH"	""	") à grains laiteux ("	"71-77).Seuil indicat"	"6164-6168"	"6185"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH30"	"BBCH30"	""	"du stade épi 1 cm ("	") : Quelque soit la"	"6231-6237"	"6185"	"type=BBCH, canonical-form=BBCH 30, form=BBCH30"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH30"	"BBCH30"	""	"du stade épi 1 cm ("	") : Quelque soit la"	"6231-6237"	"6185"	"type=?BBCH?, form=BBCH30"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH31-32"	"BBCH @card@"	""	"du stade 1-2 nœuds ("	") à gaine éclatée/so"	"7094-7103"	"6185"	"type=BBCH-DD, canonical-form=BBCH 31-32, form=BBCH31-32"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH"	"BBCH"	""	"du stade 1-2 nœuds ("	"31-32) à gaine éclat"	"7094-7098"	"6185"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH"	"BBCH"	""	"du stade 1-2 nœuds ("	"31-32) à gaine éclat"	"7094-7098"	"6185"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBBCH51"	"BBBCH51"	""	"/sortie des barbes ("	").Seuil indicatif de"	"7140-7147"	"6185"	"type=?BBCH?, form=BBBCH51"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH31-32"	"BBCH @card@"	""	"du stade 1-2 nœuds ("	") à gaine éclatée/so"	"8141-8150"	"6185"	"type=BBCH-DD, canonical-form=BBCH 31-32, form=BBCH31-32"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH"	"BBCH"	""	"du stade 1-2 nœuds ("	"31-32) à gaine éclat"	"8141-8145"	"6185"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH"	"BBCH"	""	"du stade 1-2 nœuds ("	"31-32) à gaine éclat"	"8141-8145"	"6185"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBBCH51"	"BBBCH51"	""	"/sortie des barbes ("	").Seuil indicatif de"	"8187-8194"	"6185"	"type=?BBCH?, form=BBBCH51"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH29"	"BBCH29"	""	"t à grains laiteux ("	"à BBCH 71-77).Seuil"	"9340-9346"	"6185"	"type=BBCH, canonical-form=BBCH 29, form=BBCH29"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH29"	"BBCH29"	""	"t à grains laiteux ("	"à BBCH 71-77).Seuil"	"9340-9346"	"6185"	"type=?BBCH?, form=BBCH29"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH 71-77"	"BBCH @card@"	""	"s laiteux (BBCH29 à"	").Seuil indicatif de"	"9349-9359"	"6185"	"type=BBCH-DD, canonical-form=BBCH 71-77, form=BBCH 71-77"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH"	"BBCH"	""	"s laiteux (BBCH29 à"	"71-77).Seuil indica"	"9349-9353"	"6185"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH"	"BBCH"	""	"s laiteux (BBCH29 à"	"71-77).Seuil indica"	"9349-9353"	"6185"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH32"	"BBCH32"	""	"r du stade 2 nœuds ("	").Seuils indicatifs"	"11662-11668"	"6185"	"type=BBCH, canonical-form=BBCH 32, form=BBCH32"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH32"	"BBCH32"	""	"r du stade 2 nœuds ("	").Seuils indicatifs"	"11662-11668"	"6185"	"type=?BBCH?, form=BBCH32"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH57"	"BBCH57"	""	"floraison (stade E"	": boutons séparés)"	"16554-16560"	"6185"	"type=BBCH, canonical-form=BBCH 57, form=BBCH57"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH57"	"BBCH57"	""	"floraison (stade E"	": boutons séparés)"	"16554-16560"	"6185"	"type=?BBCH?, form=BBCH57"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH72"	"BBCH72"	""	"t même le stade G3 ("	": 10 premières sili"	"16708-16714"	"6185"	"type=BBCH, canonical-form=BBCH 72, form=BBCH72"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH72"	"BBCH72"	""	"t même le stade G3 ("	": 10 premières sili"	"16708-16714"	"6185"	"type=?BBCH?, form=BBCH72"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH71"	"BBCH71"	""	"ieure à 4 cm) etG2 ("	": 10 premières sili"	"16781-16787"	"6185"	"type=BBCH, canonical-form=BBCH 71, form=BBCH71"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH71"	"BBCH71"	""	"ieure à 4 cm) etG2 ("	": 10 premières sili"	"16781-16787"	"6185"	"type=?BBCH?, form=BBCH71"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH65"	"BBCH65"	""	"% sont au stadeG1 ("	": chute des premier"	"16878-16884"	"6185"	"type=BBCH, canonical-form=BBCH 65, form=BBCH65"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH65"	"BBCH65"	""	"% sont au stadeG1 ("	": chute des premier"	"16878-16884"	"6185"	"type=?BBCH?, form=BBCH65"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH61"	"BBCH61"	""	"t 31 % au stade F2 ("	": nombreuses fleurs"	"16936-16942"	"6185"	"type=BBCH, canonical-form=BBCH 61, form=BBCH61"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH61"	"BBCH61"	""	"t 31 % au stade F2 ("	": nombreuses fleurs"	"16936-16942"	"6185"	"type=?BBCH?, form=BBCH61"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH60"	"BBCH60"	""	"% sont au stade F1 ("	": premières fleurs"	"16996-17002"	"6185"	"type=BBCH, canonical-form=BBCH 60, form=BBCH60"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH60"	"BBCH60"	""	"% sont au stade F1 ("	": premières fleurs"	"16996-17002"	"6185"	"type=?BBCH?, form=BBCH60"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH50"	"BBCH50"	""	"sque : du stade D1 ("	"boutons floraux acc"	"22936-22942"	"6185"	"type=BBCH, canonical-form=BBCH 50, form=BBCH50"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH50"	"BBCH50"	""	"sque : du stade D1 ("	"boutons floraux acc"	"22936-22942"	"6185"	"type=?BBCH?, form=BBCH50"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"E(BBCH57"	"E(BBCH57"	""	"x accolés) au stade"	"boutons séparés). S"	"22977-22985"	"6185"	"type=?BBCH?, form=E(BBCH57"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH29"	"BBCH29"	""	"début redressement ("	"). Les semis de fin"	"3216-3222"	"4201"	"type=BBCH, canonical-form=BBCH 29, form=BBCH29"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH29"	"BBCH29"	""	"début redressement ("	"). Les semis de fin"	"3216-3222"	"4201"	"type=?BBCH?, form=BBCH29"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH30"	"BBCH30"	""	"au stade épi 1 cm ("	"), quelques parcelle"	"3305-3311"	"4201"	"type=BBCH, canonical-form=BBCH 30, form=BBCH30"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH30"	"BBCH30"	""	"au stade épi 1 cm ("	"), quelques parcelle"	"3305-3311"	"4201"	"type=?BBCH?, form=BBCH30"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH29"	"BBCH29"	""	"début redressement ("	"). Les semis les plu"	"3386-3392"	"4201"	"type=BBCH, canonical-form=BBCH 29, form=BBCH29"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH29"	"BBCH29"	""	"début redressement ("	"). Les semis les plu"	"3386-3392"	"4201"	"type=?BBCH?, form=BBCH29"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH30"	"BBCH30"	""	"le stade épi 1 cm ("	") est atteint pour u"	"3509-3515"	"4201"	"type=BBCH, canonical-form=BBCH 30, form=BBCH30"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH30"	"BBCH30"	""	"le stade épi 1 cm ("	") est atteint pour u"	"3509-3515"	"4201"	"type=?BBCH?, form=BBCH30"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH29"	"BBCH29"	""	"début redressement ("	"). Repérer le stade"	"3631-3637"	"4201"	"type=BBCH, canonical-form=BBCH 29, form=BBCH29"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH29"	"BBCH29"	""	"début redressement ("	"). Repérer le stade"	"3631-3637"	"4201"	"type=?BBCH?, form=BBCH29"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH"	"BBCH"	""	"1 cm Stade épi 1 cm"	"30(Crédit Photo : S"	"3681-3685"	"4201"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH"	"BBCH"	""	"1 cm Stade épi 1 cm"	"30(Crédit Photo : S"	"3681-3685"	"4201"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH30"	"BBCH30"	""	"du stade épi 1 cm ("	").Seuils indicatifs"	"5843-5849"	"4201"	"type=BBCH, canonical-form=BBCH 30, form=BBCH30"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH30"	"BBCH30"	""	"du stade épi 1 cm ("	").Seuils indicatifs"	"5843-5849"	"4201"	"type=?BBCH?, form=BBCH30"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH30"	"BBCH30"	""	"du stade épi 1 cm ("	"). La grille de risq"	"6687-6693"	"4201"	"type=BBCH, canonical-form=BBCH 30, form=BBCH30"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH30"	"BBCH30"	""	"du stade épi 1 cm ("	"). La grille de risq"	"6687-6693"	"4201"	"type=?BBCH?, form=BBCH30"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH57"	"BBCH57"	""	"ajorité le stade E ("	": les pédoncules fl"	"9227-9233"	"4201"	"type=BBCH, canonical-form=BBCH 57, form=BBCH57"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH57"	"BBCH57"	""	"ajorité le stade E ("	": les pédoncules fl"	"9227-9233"	"4201"	"type=?BBCH?, form=BBCH57"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"floraison(BBCH60"	"floraison(BBCH60"	""	"intenant entrées en"	": Première fleurs o"	"9374-9390"	"4201"	"type=?BBCH?, form=floraison(BBCH60"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH61"	"BBCH61"	""	"fleurs ouvertes et"	": allongement de la"	"9421-9427"	"4201"	"type=BBCH, canonical-form=BBCH 61, form=BBCH61"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH61"	"BBCH61"	""	"fleurs ouvertes et"	": allongement de la"	"9421-9427"	"4201"	"type=?BBCH?, form=BBCH61"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH53"	"BBCH53"	""	"u sont au stade D2 ("	": inflorescence pri"	"9559-9565"	"4201"	"type=BBCH, canonical-form=BBCH 53, form=BBCH53"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH53"	"BBCH53"	""	"u sont au stade D2 ("	": inflorescence pri"	"9559-9565"	"4201"	"type=?BBCH?, form=BBCH53"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH50"	"BBCH50"	""	"sque : du stade D1 ("	"boutons floraux acc"	"10626-10632"	"4201"	"type=BBCH, canonical-form=BBCH 50, form=BBCH50"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH50"	"BBCH50"	""	"sque : du stade D1 ("	"boutons floraux acc"	"10626-10632"	"4201"	"type=?BBCH?, form=BBCH50"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH57"	"BBCH57"	""	"ccolés) au stade E ("	"boutons séparés). S"	"10670-10676"	"4201"	"type=BBCH, canonical-form=BBCH 57, form=BBCH57"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"alea"	"BBCH57"	"BBCH57"	""	"ccolés) au stade E ("	"boutons séparés). S"	"10670-10676"	"4201"	"type=?BBCH?, form=BBCH57"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_KIWI_9_20200409_cle0a82f1.html"	"alea"	"BBCH 51"	"BBCH @card@"	""	"floraux visibles "" ("	"). Variété à chair j"	"1171-1178"	"823"	"type=BBCH-DD, canonical-form=BBCH 51, form=BBCH 51"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_KIWI_9_20200409_cle0a82f1.html"	"alea"	"BBCH"	"BBCH"	""	"floraux visibles "" ("	"51). Variété à chai"	"1171-1175"	"823"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_KIWI_9_20200409_cle0a82f1.html"	"alea"	"BBCH"	"BBCH"	""	"floraux visibles "" ("	"51). Variété à chai"	"1171-1175"	"823"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_KIWI_9_20200409_cle0a82f1.html"	"alea"	"(BBCH 51"	"(BBCH @card@"	""	"ns floraux dégagés """	"). Pseudomonas syrin"	"1238-1246"	"823"	"type=BBCH-DD, canonical-form=BBCH 51, form=(BBCH 51"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_KIWI_9_20200409_cle0a82f1.html"	"alea"	"(BBCH"	"(BBCH"	""	"ns floraux dégagés """	"51). Pseudomonas sy"	"1238-1243"	"823"	"type=?BBCH?, form=(BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_POMMIER_POIRIER_LIMOUSIN_01_20200124_cle837b7a.html"	"alea"	"BBCH 00"	"BBCH @card@"	""	"ir Poirier Stade A ("	") dominant pour tout"	"1004-1011"	"2788"	"type=BBCH-DD, canonical-form=BBCH 00, form=BBCH 00"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_POMMIER_POIRIER_LIMOUSIN_01_20200124_cle837b7a.html"	"alea"	"BBCH"	"BBCH"	""	"ir Poirier Stade A ("	"00) dominant pour t"	"1004-1008"	"2788"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_POMMIER_POIRIER_LIMOUSIN_01_20200124_cle837b7a.html"	"alea"	"BBCH"	"BBCH"	""	"ir Poirier Stade A ("	"00) dominant pour t"	"1004-1008"	"2788"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_POMMIER_POIRIER_LIMOUSIN_01_20200124_cle837b7a.html"	"alea"	"BBCH 00"	"BBCH @card@"	""	"s. Pommier Stade A ("	") dominant pour tout"	"1143-1150"	"2788"	"type=BBCH-DD, canonical-form=BBCH 00, form=BBCH 00"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_POMMIER_POIRIER_LIMOUSIN_01_20200124_cle837b7a.html"	"alea"	"BBCH"	"BBCH"	""	"s. Pommier Stade A ("	"00) dominant pour t"	"1143-1147"	"2788"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_POMMIER_POIRIER_LIMOUSIN_01_20200124_cle837b7a.html"	"alea"	"BBCH"	"BBCH"	""	"s. Pommier Stade A ("	"00) dominant pour t"	"1143-1147"	"2788"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_POMMIER_POIRIER_LIMOUSIN_01_20200124_cle837b7a.html"	"alea"	"BBCH"	"BBCH"	""	"ols, Voutezac. Code"	"Stade Description P"	"1914-1918"	"2788"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_POMMIER_POIRIER_LIMOUSIN_01_20200124_cle837b7a.html"	"alea"	"BBCH"	"BBCH"	""	"ols, Voutezac. Code"	"Stade Description P"	"1914-1918"	"2788"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_POMMIER_POIRIER_LIMOUSIN_01_20200124_cle837b7a.html"	"alea"	"BBCH"	"BBCH"	""	"de production. Code"	"Stade Description P"	"6679-6683"	"2788"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_POMMIER_POIRIER_LIMOUSIN_01_20200124_cle837b7a.html"	"alea"	"BBCH"	"BBCH"	""	"de production. Code"	"Stade Description P"	"6679-6683"	"2788"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_POMMIER_POIRIER_Sud_8_20190404_cle0177e8.html"	"alea"	"(BBCH 59"	"(BBCH @card@"	""	"t voir les pétales """	") Stade F"" Première"	"2087-2095"	"3922"	"type=BBCH-DD, canonical-form=BBCH 59, form=(BBCH 59"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_POMMIER_POIRIER_Sud_8_20190404_cle0177e8.html"	"alea"	"(BBCH"	"(BBCH"	""	"t voir les pétales """	"59) Stade F"" Premiè"	"2087-2092"	"3922"	"type=?BBCH?, form=(BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_POMMIER_POIRIER_Sud_8_20190404_cle0177e8.html"	"alea"	"(BBCH 60"	"(BBCH @card@"	""	"F"" Première fleur """	") Stade F2"" Peine fl"	"2122-2130"	"3922"	"type=BBCH-DD, canonical-form=BBCH 60, form=(BBCH 60"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_POMMIER_POIRIER_Sud_8_20190404_cle0177e8.html"	"alea"	"(BBCH"	"(BBCH"	""	"F"" Première fleur """	"60) Stade F2"" Peine"	"2122-2127"	"3922"	"type=?BBCH?, form=(BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_POMMIER_POIRIER_Sud_8_20190404_cle0177e8.html"	"alea"	"(BBCH 64"	"(BBCH @card@"	""	"2"" Peine floraison """	") Stade G"" Chute des"	"2159-2167"	"3922"	"type=BBCH-DD, canonical-form=BBCH 64, form=(BBCH 64"
