"bsv"	"type"	"length"	"context"	"word"	"prefLabel"	"context"	"location"	"features"
"BSVno30_18-06-14_cle428c1a"	"html"	"12232"	"ver sont proches de"	"la maturité, les blés"	""	"sont en plein rempl"	"780-801"	"type=N_PUN_N, match=fcu, form=la maturité, les blés"
"BSVviti20"	"html"	"7168"	"origines diverses :"	"éclatement de baies, perforation"	""	"de vers de la grapp"	"4008-4040"	"type=N_PUN_N, match=fcu, form=éclatement de baies, perforation"
"Bsv_lin_18_a_cle09d729"	"html"	"2264"	"2 du 13 avril 2010"	"Lin et plantes"	""	"à fibres Stades du"	"104-118"	"type=N_KON_N, match=fcu, form=Lin et plantes"
"Bul_leg_no4_cle4be3c9"	"html"	"3861"	"sur choux-fleurs et"	"choux, radis, salades, oignons et poireaux"	""	", est due aux limace"	"561-603"	"type=N_PUN_N_KON_N, match=fcu, form=choux, radis, salades, oignons et poireaux"
"Bul_leg_no4_cle4be3c9"	"html"	"3861"	"e plus souvent pour"	"les oignons et les poireaux"	""	"un jaunissement de"	"880-907"	"type=N_KON_N, match=fcu, form=les oignons et les poireaux"
"Bul_leg_no4_cle4be3c9"	"html"	"3861"	"arfois sa mort. Sur"	"radis, salades, choux"	""	"-fleurs et choux, la"	"986-1007"	"type=N_PUN_N, match=fcu, form=radis, salades, choux"
"Bul_leg_no4_cle4be3c9"	"html"	"3861"	"es, choux-fleurs et"	"choux, la partie"	""	"broutée provoque la"	"1018-1034"	"type=N_PUN_N, match=fcu, form=choux, la partie"
"Bul_leg_no4_cle4be3c9"	"html"	"3861"	"utes cultures Choux-"	"fleurs, choux"	""	"Altises Quelques al"	"2679-2692"	"type=N_PUN_N, match=fcu, form=fleurs, choux"
"Bul_leg_no4_cle4be3c9"	"html"	"3861"	"re sur 5% des choux-"	"fleurs et choux au maximum"	""	"avec pas plus d'un"	"2853-2879"	"type=N_KON_N, match=fcu, form=fleurs et choux au maximum"
"Bul_leg_no4_cle4be3c9"	"html"	"3861"	"a plantation. Choux-"	"fleurs, choux"	""	"Présence d'altises"	"3765-3778"	"type=N_PUN_N, match=fcu, form=fleurs, choux"
"Bulletin-de-sante-du-vegetal-no1-1842"	"html"	"18073"	"constatées dans vos"	"parcs et jardins"	""	". MARRONNIER PLATANE"	"569-585"	"type=N_KON_N, match=fcu, form=parcs et jardins"
"Bulletin-de-sante-du-vegetal-no1-1842"	"html"	"18073"	"atane Tilleul Chêne"	"Pommier, prunellier"	""	"Pyrus Peuplier Pin"	"1090-1109"	"type=N_PUN_N, match=fcu, form=Pommier, prunellier"
"Bulletin-de-sante-du-vegetal-no1-1842"	"html"	"18073"	"s'est développé sur"	"chêne, érable, platane et tilleul"	""	"avec une intensité"	"6166-6199"	"type=N_PUN_N_KON_N, match=fcu, form=chêne, érable, platane et tilleul"
"Bulletin-de-sante-du-vegetal-no1-1842"	"html"	"18073"	"lante et provoquent"	"une diminution de croissance et l'avortement des fleurs"	""	"dû à l'action toxiq"	"13851-13906"	"type=N_KON_N, match=fcu, form=une diminution de croissance et l'avortement des fleurs"
"Bulletin-de-sante-du-vegetal-no1-1842"	"html"	"18073"	"e telle quelle dans"	"les jardins et espaces"	""	"verts. La CRA Midi-"	"15079-15101"	"type=N_KON_N, match=fcu, form=les jardins et espaces"
"Bulletin-de-sante-du-vegetal-no1-1842"	"html"	"18073"	"protection de leurs"	"jardins et espaces"	""	"verts, et les invit"	"15237-15255"	"type=N_KON_N, match=fcu, form=jardins et espaces"
"Bulletin-de-sante-du-vegetal-no1-1842"	"html"	"18073"	"s espaces verts des"	"villes et parcs"	""	"privés A ce jour, 1"	"17215-17230"	"type=N_KON_N, match=fcu, form=villes et parcs"
"Bulletin-de-sante-du-vegetal-no1-1842"	"html"	"18073"	"processionnaire du"	"chêne, zeuzère"	""	") des pièges à phéro"	"17715-17729"	"type=N_PUN_N, match=fcu, form=chêne, zeuzère"
"Bulletin-de-sante-du-vegetal-no12-1820"	"html"	"7760"	"uelle que soit leur"	"localisation, les parcelles de vignes"	""	"mères de greffons e"	"6970-7007"	"type=N_PUN_N, match=fcu, form=localisation, les parcelles de vignes"
"Bulletin-de-sante-du-vegetal-no16-2046"	"html"	"10707"	"rs de la grappe : A"	"l'instar de la vigne, Eudémis"	""	"a eu un démarrage p"	"8863-8892"	"type=N_PUN_N, match=fcu, form=l'instar de la vigne, Eudémis"
"Bulletin-de-sante-du-vegetal-no19-2055"	"html"	"8928"	"s faits marquants A"	"l'instar de la vigne, Eudémis"	""	"a eu un démarrage p"	"6359-6388"	"type=N_PUN_N, match=fcu, form=l'instar de la vigne, Eudémis"
"Bulletin-de-sante-du-vegetal-no19-2230"	"html"	"10666"	"s faits marquants A"	"l'instar de la vigne, Eudémis"	""	"a eu un démarrage p"	"7238-7267"	"type=N_PUN_N, match=fcu, form=l'instar de la vigne, Eudémis"
"Bulletin-de-sante-du-vegetal-no19-2230"	"html"	"10666"	"sées par la Chambre"	"d'Agriculture du Tarn, la Cave de Labastide, la Maison des Vins"	""	"de Gaillac, Vinoval"	"9966-10029"	"type=N_PUN_N, match=fcu, form=d'Agriculture du Tarn, la Cave de Labastide, la Maison des Vins"
"Bulletin-de-sante-du-vegetal-no24-1675"	"html"	"23936"	"res En fonction des"	"dates de semis, les féveroles"	""	"se situent entre le"	"19822-19851"	"type=N_PUN_N, match=fcu, form=dates de semis, les féveroles"
"Bulletin-de-sante-du-vegetal-no24-1675"	"html"	"23936"	"arn, Coopérative de"	"blé de Salvagnac, Ets"	""	"Ladevèze, Euralis,"	"22602-22623"	"type=N_PUN_N, match=fcu, form=blé de Salvagnac, Ets"
"Bulletin-de-sante-du-vegetal-no24"	"html"	"11759"	"articulièrement aux"	"cerisiers, abricotiers, pêchers"	""	", petits fruits roug"	"8592-8623"	"type=N_PUN_N, match=fcu, form=cerisiers, abricotiers, pêchers"
"Bulletin-de-sante-du-vegetal-no8-1760"	"html"	"9073"	"sées par la Chambre"	"d'Agriculture du Tarn, la Cave de Labastide, la Maison des Vins"	""	"de Gaillac, Vinoval"	"8377-8440"	"type=N_PUN_N, match=fcu, form=d'Agriculture du Tarn, la Cave de Labastide, la Maison des Vins"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"html"	"44022"	"....... 4"	"Asperge, Courgette, Poireau"	""	"..................."	"999-1026"	"type=N_PUN_N, match=fcu, form=Asperge, Courgette, Poireau"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"html"	"44022"	"13 Oignon-"	"échalote et pomme de terre"	""	"primeur ..........."	"2148-2174"	"type=N_KON_N, match=fcu, form=échalote et pomme de terre"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"html"	"44022"	"vinaigre de cidre."	"Asperge, Courgette, Poireau"	""	"AspergeParcelles su"	"13973-14000"	"type=N_PUN_N, match=fcu, form=Asperge, Courgette, Poireau"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"html"	"44022"	"e). Oignon-Oignon -"	"échalote et pomme de terre"	""	"primeur Oignon-écha"	"32772-32798"	"type=N_KON_N, match=fcu, form=échalote et pomme de terre"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"html"	"44022"	"ips rencontrées sur"	"oignon, oignon"	""	"bulbille, échalote"	"33786-33800"	"type=N_PUN_N, match=fcu, form=oignon, oignon"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"html"	"44022"	"sur oignon, oignon"	"bulbille, échalote"	""	"sont en augmentatio"	"33801-33819"	"type=N_PUN_N, match=fcu, form=bulbille, échalote"
"ED30Szj0vP8Pl70r449z76rF"	"html"	"2619"	"sibles. Monilia sur"	"fleur et Chancre"	""	"à fusicoccum La sen"	"1189-1205"	"type=N_KON_N, match=fcu, form=fleur et Chancre"
"JV_19_du_060813"	"html"	"9711"	"ses(30%) +céréales ("	"seigle, avoine"	""	",..) sont intéressan"	"1528-1542"	"type=N_PUN_N, match=fcu, form=seigle, avoine"
"JV_19_du_060813"	"html"	"9711"	", il faut supprimer"	"baguette et raisins"	""	"afin de le soulager"	"7662-7681"	"type=N_KON_N, match=fcu, form=baguette et raisins"
"Lettre_liaison_Ecophyto_1"	"html"	"10860"	"au départ (grandes"	"cultures et vigne"	""	") à quatre en y ajou"	"2499-2516"	"type=N_KON_N, match=fcu, form=cultures et vigne"
"Lettre_liaison_Ecophyto_1"	"html"	"10860"	"uatre en y ajoutant"	"les prairies et les zones"	""	"non agricoles. Enfi"	"2541-2566"	"type=N_KON_N, match=fcu, form=les prairies et les zones"
"Lettre_liaison_Ecophyto_1"	"html"	"10860"	"é est une région où"	"la forêt et les surfaces"	""	"fourragères sont, p"	"3139-3163"	"type=N_KON_N, match=fcu, form=la forêt et les surfaces"
"Lettre_liaison_Ecophyto_1"	"html"	"10860"	"es et périurbaines."	"La forêt et l'agriculture"	""	"occupent chacune 44"	"4831-4856"	"type=N_KON_N, match=fcu, form=La forêt et l'agriculture"
"Lettre_liaison_Ecophyto_1"	"html"	"10860"	"re pour les grandes"	"cultures, la vigne, la prairie et les zones"	""	"non agricoles. 140"	"8642-8685"	"type=N_PUN_N_KON_N, match=fcu, form=cultures, la vigne, la prairie et les zones"
"Lettre_liaison_Ecophyto_1"	"html"	"10860"	"Grandes cultures et"	"vigne, la parution des Bulletins"	""	"de santé du végétal"	"8858-8890"	"type=N_PUN_N, match=fcu, form=vigne, la parution des Bulletins"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"html"	"18484"	"à tubercules, dont"	"les pommes de terre, les betteraves, le maïs"	""	". Il est probable qu"	"3148-3192"	"type=N_PUN_N, match=fcu, form=les pommes de terre, les betteraves, le maïs"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"html"	"18484"	"se manifestent dans"	"les plantations, vergers des terrains"	""	"sablonneux. Les adu"	"6429-6466"	"type=N_PUN_N, match=fcu, form=les plantations, vergers des terrains"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"html"	"18484"	"ola consomme divers"	"organe de plantes, feuilles, fleurs"	""	", fruits de nombreux"	"7125-7160"	"type=N_PUN_N, match=fcu, form=organe de plantes, feuilles, fleurs"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"html"	"18484"	"issante, il attaque"	"les chênes, les érables, le charme, le hêtre, le châtaignier et le marronnier"	""	". Les saules, les pe"	"17551-17628"	"type=N_PUN_N_KON_N, match=fcu, form=les chênes, les érables, le charme, le hêtre, le châtaignier et le marronnier"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"html"	"18484"	"r et le marronnier."	"Les saules, les peupliers, les bouleaux et les noisetiers"	""	"sont rarement défeu"	"17630-17687"	"type=N_PUN_N_KON_N, match=fcu, form=Les saules, les peupliers, les bouleaux et les noisetiers"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"html"	"18484"	"Melolontha préfère"	"le prunier et le mirabellier"	""	". Dans le groupe de"	"17761-17789"	"type=N_KON_N, match=fcu, form=le prunier et le mirabellier"
"Note_nationale_abeilles"	"html"	"10356"	"Al-SDQPV et ANAMSO ("	"colza, p"	""	".2) En butinant de f"	"532-540"	"type=N_PUN_N, match=fcu, form=colza, p"
"Note_nationale_abeilles"	"html"	"10356"	"utinant de fleur en"	"fleur, les insectes"	""	"pollinisateurs part"	"568-587"	"type=N_PUN_N, match=fcu, form=fleur, les insectes"
"Note_nationale_abeilles_et_pollinisateurs_cle4f1286"	"html"	"10356"	"Al-SDQPV et ANAMSO ("	"colza, p"	""	".2) En butinant de f"	"532-540"	"type=N_PUN_N, match=fcu, form=colza, p"
"Note_nationale_abeilles_et_pollinisateurs_cle4f1286"	"html"	"10356"	"utinant de fleur en"	"fleur, les insectes"	""	"pollinisateurs part"	"568-587"	"type=N_PUN_N, match=fcu, form=fleur, les insectes"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"html"	"11017"	"portants concernent"	"la cerise, la fraise"	""	", les petits fruits("	"1105-1125"	"type=N_PUN_N, match=fcu, form=la cerise, la fraise"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"html"	"11017"	"aussi constatés sur"	"pêche et abricot"	""	"mais avec une impor"	"1211-1227"	"type=N_KON_N, match=fcu, form=pêche et abricot"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"html"	"11017"	"tres cultures comme"	"la pomme, la figue, la vigne, le kiwi et le kaki"	""	"sont susceptibles d"	"1302-1350"	"type=N_PUN_N_KON_N, match=fcu, form=la pomme, la figue, la vigne, le kiwi et le kaki"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"html"	"11017"	"coltes/ semaines en"	"fraise et framboise"	""	") . Les fruits à ple"	"6088-6107"	"type=N_KON_N, match=fcu, form=fraise et framboise"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"html"	"11017"	"eilles feuilles sur"	"fraisier, éclaircissage"	""	"des latérales basse"	"6397-6420"	"type=N_PUN_N, match=fcu, form=fraisier, éclaircissage"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"html"	"11017"	"/mètre linéaire sur"	"framboisier, taille des arbres"	""	"adaptée, maintien d"	"6509-6539"	"type=N_PUN_N, match=fcu, form=framboisier, taille des arbres"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"html"	"11017"	"sont à l'étude. En"	"vergers, l'application"	""	"d'insecticide sur l"	"8964-8986"	"type=N_PUN_N, match=fcu, form=vergers, l'application"
"Note_trichogramme_2014"	"html"	"6500"	"eurs de semences de"	"maïs et sorgho"	""	"d'Ariège, Biotop et"	"4752-4766"	"type=N_KON_N, match=fcu, form=maïs et sorgho"
"Note_trichogramme_2014"	"html"	"6500"	"trichogrammes dans"	"la culture de maïs, Fiche"	""	"technique.Naïbo B,"	"6125-6150"	"type=N_PUN_N, match=fcu, form=la culture de maïs, Fiche"
"bsv_02_pdt_11_fev_14_cle0c474f"	"html"	"5808"	"tion définitive des"	"résultats,
 le lot de pommes"	""	"de terre contrôlé e"	"3179-3207"	"type=N_PUN_N, match=fcu, form=résultats,
 le lot de pommes"
"bsv_02_pdt_11_fev_14_cle0c474f"	"html"	"5808"	"ons mettre en peril"	"la production et la commercialisation des pommes"	""	"de terre de notre r"	"4415-4463"	"type=N_KON_N, match=fcu, form=la production et la commercialisation des pommes"
"bsv_02_pdt_11_fev_14_cle0c474f"	"html"	"5808"	", Mac Cain, NORIAP,"	"Roquette, Féculerie de Vic"	""	", Pom'Alliance, Cham"	"4803-4829"	"type=N_PUN_N, match=fcu, form=Roquette, Féculerie de Vic"
"bsv_09_pdt_28_mai_13_cle07bd36"	"html"	"5473"	", Mac Cain, NORIAP,"	"Roquette, Coopérative de Vecquemont"	""	", Earl Philippe Dera"	"4365-4400"	"type=N_PUN_N, match=fcu, form=Roquette, Coopérative de Vecquemont"
"bsv_12_gc_10_mai_12_cle8df51d"	"html"	"21977"	"la Somme, Champagne"	"Céréales, Ets"	""	"Compas, Coop de Mil"	"20291-20304"	"type=N_PUN_N, match=fcu, form=Céréales, Ets"
"bsv_13_pdt_25_juin_13_cle453463"	"html"	"7584"	", Mac Cain, NORIAP,"	"Roquette, Coopérative de Vecquemont"	""	", Earl Philippe Dera"	"6477-6512"	"type=N_PUN_N, match=fcu, form=Roquette, Coopérative de Vecquemont"
"bsv_2014_arbo_39_cle4cea53"	"html"	"10031"	"de guêpes, tels que"	"les prunes, abricots et pêches"	""	", Fredon IDF où l'ép"	"3730-3760"	"type=N_PUN_N_KON_N, match=fcu, form=les prunes, abricots et pêches"
"bsv_2014_arbo_39_cle4cea53"	"html"	"10031"	"de Seine et Marne,"	"les vergers de Molien, le jardin du Luxembourg"	""	", SRHM.Rédaction : F"	"4820-4866"	"type=N_PUN_N, match=fcu, form=les vergers de Molien, le jardin du Luxembourg"
"bsv_2014_arbo_39_cle4cea53"	"html"	"10031"	"égumes industriels,"	"arboriculture, maraîchage"	""	", pépinière horticul"	"5341-5366"	"type=N_PUN_N, match=fcu, form=arboriculture, maraîchage"
"bsv_24_pdt_10_septembre_2013_cle8c5281"	"html"	"4097"	", Mac Cain, NORIAP,"	"Roquette, Coopérative de Vecquemont"	""	", Earl Philippe Dera"	"2965-3000"	"type=N_PUN_N, match=fcu, form=Roquette, Coopérative de Vecquemont"
"bsv_32_aout_2013_01_ambroisie_cle8311f4"	"html"	"6883"	"pertes de récoltes ("	"tournesol et maïs"	""	"notamment). Ambrois"	"811-828"	"type=N_KON_N, match=fcu, form=tournesol et maïs"
"bsv_32_aout_2013_01_ambroisie_cle8311f4"	"html"	"6883"	"esol, de maïs et de"	"soja, les chaumes de blé, les zones de construction, les lisières de champs"	""	"et de forêts, les b"	"2481-2556"	"type=N_PUN_N, match=fcu, form=soja, les chaumes de blé, les zones de construction, les lisières de champs"
"bsv_32_aout_2013_01_ambroisie_cle8311f4"	"html"	"6883"	"res de champs et de"	"forêts, les berges des rivières, les terrains"	""	"vagues, les pelouse"	"2563-2608"	"type=N_PUN_N, match=fcu, form=forêts, les berges des rivières, les terrains"
"bsv_32_aout_2013_01_ambroisie_cle8311f4"	"html"	"6883"	"ts de graines et de"	"fourrages, les moulins"	""	"à huile et les usin"	"2684-2706"	"type=N_PUN_N, match=fcu, form=fourrages, les moulins"
"bsv_40_zna__mai_2014_01_cle8af58a-1"	"html"	"22815"	"principalement aux"	"crucifères(=chou, navet, radis, betterave, rhubarbe"	""	", ). Cycle de vie :"	"1391-1442"	"type=N_PUN_N, match=fcu, form=crucifères(=chou, navet, radis, betterave, rhubarbe"
"bsv_40_zna__mai_2014_01_cle8af58a-1"	"html"	"22815"	"au sol. - Préparer"	"une macération de feuilles et tiges de tomates"	""	": 1kg de feuilles e"	"2155-2201"	"type=N_KON_N, match=fcu, form=une macération de feuilles et tiges de tomates"
"bsv_40_zna__mai_2014_01_cle8af58a-1"	"html"	"22815"	"e déclin rapide sur"	"oliviers, lauriers"	""	", roses, amandiers e"	"4531-4549"	"type=N_PUN_N, match=fcu, form=oliviers, lauriers"
"bsv_40_zna__mai_2014_01_cle8af58a-1"	"html"	"22815"	"s, lauriers, roses,"	"amandiers et chênes
De gauche"	""	"à droite : Brûlures"	"4558-4587"	"type=N_KON_N, match=fcu, form=amandiers et chênes
De gauche"
"bsv_40_zna__mai_2014_01_cle8af58a-1"	"html"	"22815"	"Réseau POTAGER (sur"	"Choux, Salades"	""	"& Cucurbitacées) Li"	"9312-9326"	"type=N_PUN_N, match=fcu, form=Choux, Salades"
"bsv_40_zna__mai_2014_01_cle8af58a-1"	"html"	"22815"	"rongent, notamment,"	"les feuilles des rhododendrons et fraisiers"	""	". De haut en bas : C"	"11317-11360"	"type=N_KON_N, match=fcu, form=les feuilles des rhododendrons et fraisiers"
"bsv_40_zna__mai_2014_01_cle8af58a-1"	"html"	"22815"	"tions de la Sommes."	"Les fleurs, les débris de végétaux"	""	"ou encore les piège"	"13350-13384"	"type=N_PUN_N, match=fcu, form=Les fleurs, les débris de végétaux"
"bsv_arbo_61_2014_cle471ee4"	"html"	"10056"	"MALA- Moniliose sur"	"pommes, chancre"	""	"à Nectria sur pouss"	"693-708"	"type=N_PUN_N, match=fcu, form=pommes, chancre"
"bsv_arboriculture_20110420-1_10__cle0cab87"	"html"	"9052"	"parcelles précoces,"	"Golden, Gala"	""	", Granny ont atteint"	"509-521"	"type=N_PUN_N, match=fcu, form=Golden, Gala"
"bsv_arboriculture_20110420-1_10__cle0cab87"	"html"	"9052"	"protection de leurs"	"vergers et les invite"	""	"à prendre ces décis"	"8931-8952"	"type=N_KON_N, match=fcu, form=vergers et les invite"
"bsv_cereales_paille_2010_s23_cle8b462b"	"html"	"7666"	"été observées cette"	"semaine, les blés"	""	"durs sont entre fin"	"5536-5553"	"type=N_PUN_N, match=fcu, form=semaine, les blés"
"bsv_grandes_cultures_N15_28_02_13_V3"	"html"	"9276"	"la surveillance sur"	"pois de printemps et féverole"	""	". COLZA- É DITION M"	"597-626"	"type=N_KON_N, match=fcu, form=pois de printemps et féverole"
"bsv_grandes_cultures_N15_28_02_13_V3"	"html"	"9276"	"sur une minorité de"	"parcelles de pois et féverole du réseau"	""	"ayant atteint ou dé"	"6858-6897"	"type=N_KON_N, match=fcu, form=parcelles de pois et féverole du réseau"
"bsv_grandes_cultures_N15_28_02_13_V3"	"html"	"9276"	"tion des dégâts sur"	"pois de printemps et féverole"	""	". Sur pois d'hiver s"	"7608-7637"	"type=N_KON_N, match=fcu, form=pois de printemps et féverole"
"bsv_grandes_cultures_colza_N6_V3-2"	"html"	"8232"	"rves défoliatrices ("	"tenthrède de la rave, piéride du chou"	""	"...) L'activité des"	"5750-5787"	"type=N_PUN_N, match=fcu, form=tenthrède de la rave, piéride du chou"
"bsv_grandescultures_20120306_4__cle49ab89"	"html"	"13727"	"r réseau. Au niveau"	"maladies, les colzas"	""	"sont très sains. Al"	"5805-5825"	"type=N_PUN_N, match=fcu, form=maladies, les colzas"
"bsv_grandescultures_20120306_4__cle49ab89"	"html"	"13727"	"ud de la région. En"	"phase de croissance, les colzas"	""	"sont capables de su"	"6574-6605"	"type=N_PUN_N, match=fcu, form=phase de croissance, les colzas"
"bsv_legumes_17"	"html"	"79218"	"................. 2"	"Carotte, céleri, cerfeuil, panais et persil"	""	"..................."	"284-327"	"type=N_PUN_N_KON_N, match=fcu, form=Carotte, céleri, cerfeuil, panais et persil"
"bsv_legumes_17"	"html"	"79218"	"......... 24 Oignon"	"échalote et pomme de terre"	""	"primeur ..........."	"3830-3856"	"type=N_KON_N, match=fcu, form=échalote et pomme de terre"
"bsv_legumes_17"	"html"	"79218"	"arien à surveiller."	"Choux, salades"	""	": attention aux che"	"5114-5128"	"type=N_PUN_N, match=fcu, form=Choux, salades"
"bsv_legumes_17"	"html"	"79218"	"bellifères Carotte,"	"céleri, cerfeuil, panais et persil"	""	"Composition du rése"	"7539-7573"	"type=N_PUN_N_KON_N, match=fcu, form=céleri, cerfeuil, panais et persil"
"bsv_legumes_17"	"html"	"79218"	"es feuilles (céleri"	"branche et persil"	""	"), le seuil est iden"	"11863-11880"	"type=N_KON_N, match=fcu, form=branche et persil"
"bsv_legumes_17"	"html"	"79218"	"liaires. Crucifères"	"Choux, navets, radis"	""	"ALTISE Etat général"	"27518-27538"	"type=N_PUN_N, match=fcu, form=Choux, navets, radis"
"bsv_legumes_17"	"html"	"79218"	"rveiller Solanacées"	"Solanacées et concombres"	""	"PUCERON Etat généra"	"33097-33121"	"type=N_KON_N, match=fcu, form=Solanacées et concombres"
"bsv_legumes_17"	"html"	"79218"	"essentiellement sur"	"tomates, aubergines et concombres"	""	". Leur présence n'im"	"34168-34201"	"type=N_PUN_N_KON_N, match=fcu, form=tomates, aubergines et concombres"
"bsv_legumes_17"	"html"	"79218"	"ral Voir paragraphe"	"Solanacées et concombres"	""	"ci-dessus. CLADOSPO"	"35662-35686"	"type=N_KON_N, match=fcu, form=Solanacées et concombres"
"bsv_legumes_17"	"html"	"79218"	"ral Voir paragraphe"	"Solanacées et concombres"	""	"ci-dessus. DORYPHOR"	"37629-37653"	"type=N_KON_N, match=fcu, form=Solanacées et concombres"
"bsv_legumes_17"	"html"	"79218"	"ral Voir paragraphe"	"Solanacées et concombres"	""	"ci-dessus. Directeu"	"38537-38561"	"type=N_KON_N, match=fcu, form=Solanacées et concombres"
"bsv_legumes_17"	"html"	"79218"	"ral Voir paragraphe"	"Solanacées et concombres"	""	"ci-dessus. ACARIEN"	"39628-39652"	"type=N_KON_N, match=fcu, form=Solanacées et concombres"
"bsv_legumes_17"	"html"	"79218"	"ral Voir paragraphe"	"Solanacées et concombres"	""	"ci-dessus. THRIPS E"	"39712-39736"	"type=N_KON_N, match=fcu, form=Solanacées et concombres"
"bsv_legumes_17"	"html"	"79218"	"ral Voir paragraphe"	"Solanacées et concombres"	""	"ci-dessus. OÏDIUM E"	"39784-39808"	"type=N_KON_N, match=fcu, form=Solanacées et concombres"
"bsv_legumes_17"	"html"	"79218"	"uation du réseau de"	"piégeage des noctuelles, teignes et mineuse de la tomate"	""	". Noctuelles"	"40430-40486"	"type=N_PUN_N_KON_N, match=fcu, form=piégeage des noctuelles, teignes et mineuse de la tomate"
"bsv_legumes_17"	"html"	"79218"	"Tuta absoluta ("	"tomates, solanacées"	""	") 1"	"40872-40891"	"type=N_PUN_N, match=fcu, form=tomates, solanacées"
"bsv_legumes_17"	"html"	"79218"	"geage important sur"	"cerisier et fraisier"	""	"afin de détecter pr"	"57150-57170"	"type=N_KON_N, match=fcu, form=cerisier et fraisier"
"bsv_legumes_17"	"html"	"79218"	"surveiller. Oignon"	"échalote et pomme de terre"	""	"primeur Oignon Comp"	"62261-62287"	"type=N_KON_N, match=fcu, form=échalote et pomme de terre"
"bsv_legumes_17"	"html"	"79218"	"i vous avez sur vos"	"oignons, échalote"	""	", échalions, ,.. des"	"69265-69282"	"type=N_PUN_N, match=fcu, form=oignons, échalote"
"bsv_legumes_17"	"html"	"79218"	"t été observées sur"	"échalion et oignon"	""	"semis grande cultur"	"72463-72481"	"type=N_KON_N, match=fcu, form=échalion et oignon"
"bsv_maraichage_no72_du_2_juin_2014_cle8a3b46"	"html"	"32314"	"8 Autres cultures :"	"pois, pomme de terre"	""	"page 19 Fréquence d"	"1384-1404"	"type=N_PUN_N, match=fcu, form=pois, pomme de terre"
"bsv_maraichage_no72_du_2_juin_2014_cle8a3b46"	"html"	"32314"	"peut aussi toucher"	"les cultures de melon et solanacées"	""	"). Les plantes attei"	"21133-21168"	"type=N_KON_N, match=fcu, form=les cultures de melon et solanacées"
"bsv_maraichage_no72_du_2_juin_2014_cle8a3b46"	"html"	"32314"	"cultures de céleri-"	"rave, céleri"	""	"-branche, persil, fe"	"25209-25221"	"type=N_PUN_N, match=fcu, form=rave, céleri"
"bsv_maraichage_no72_du_2_juin_2014_cle8a3b46"	"html"	"32314"	"céleri-rave, céleri-"	"branche, persil, fenouil"	""	", panais Psilea rosa"	"25222-25246"	"type=N_PUN_N, match=fcu, form=branche, persil, fenouil"
"bsv_maraichage_no72_du_2_juin_2014_cle8a3b46"	"html"	"32314"	"spèces de plantes :"	"le navet, le radis, les choux, le colza"	""	"Résultats des piége"	"28408-28447"	"type=N_PUN_N, match=fcu, form=le navet, le radis, les choux, le colza"
"bsv_maraichage_no72_du_2_juin_2014_cle8a3b46"	"html"	"32314"	"lanacées cultivées ("	"pomme de terre, poivron, piment"	""	") et les adventices"	"29457-29488"	"type=N_PUN_N, match=fcu, form=pomme de terre, poivron, piment"
"bsv_viti_11_20_06_2013_cle0ffbf1"	"html"	"11980"	"3 feuilles (Chenin,"	"Melon de B, Chardonnay"	""	"). La floraison est"	"950-972"	"type=N_PUN_N, match=fcu, form=Melon de B, Chardonnay"
"bsv_zna_20130801_9_cle8215c1"	"html"	"28223"	"ride sp. Dégâts sur"	"choux et roquette"	""	"Altise Dégâts sur c"	"784-801"	"type=N_KON_N, match=fcu, form=choux et roquette"
"bsv_zna_20130801_9_cle8215c1"	"html"	"28223"	"e Altise Dégâts sur"	"choux et roquette"	""	"PuceronsSur rosiers"	"820-837"	"type=N_KON_N, match=fcu, form=choux et roquette"
"bsv_zna_20130801_9_cle8215c1"	"html"	"28223"	"oquette PuceronsSur"	"rosiers, dahlias"	""	": en diminution Tom"	"850-866"	"type=N_PUN_N, match=fcu, form=rosiers, dahlias"
"bsv_zna_20130801_9_cle8215c1"	"html"	"28223"	"diversesÀ retenir :"	"teigne du poireau et MTN"	""	"sur rosier Attaque"	"982-1006"	"type=N_KON_N, match=fcu, form=teigne du poireau et MTN"
"bsv_zna_20130801_9_cle8215c1"	"html"	"28223"	"s taches noires sur"	"rosier et le mildiou"	""	", d'autant plus favo"	"2656-2676"	"type=N_KON_N, match=fcu, form=rosier et le mildiou"
