"bsv"	"context before"	"date"	"match"	"context after"	"location"	"features"
"42_BSV_Charentes_2011-12-21_cle02f587"	"22 29 5 12 19 26 2"	"9
JUILLET"	""	"AOÛT SEPT. 30 Un tr"	"13482-13491"	"type=DD-MM, form=9
JUILLET"
"42_BSV_Charentes_2011-12-21_cle02f587"	"2 19 26 2 9 JUILLET"	"AOÛT"	""	"SEPT. 30 Un troisiè"	"13492-13496"	"type=MM, form=AOÛT"
"42_BSV_Charentes_2011-12-21_cle02f587"	"imité se déroule en"	"août"	""	"et septembre. Suivi"	"13549-13553"	"type=MM, form=août"
"42_BSV_Charentes_2011-12-21_cle02f587"	"déroule en août et"	"septembre"	""	". Suivi de l'Eudémis"	"13557-13566"	"type=MM, form=septembre"
"42_BSV_Charentes_2011-12-21_cle02f587"	"ol commence vers le"	"10 avril"	""	". Il se termine vers"	"13619-13627"	"type=DD-MM, form=10 avril"
"42_BSV_Charentes_2011-12-21_cle02f587"	"se termine vers le"	"13 juin"	""	", avec une quinzaine"	"13651-13658"	"type=DD-MM, form=13 juin"
"42_BSV_Charentes_2011-12-21_cle02f587"	"vance par rapport à"	"2010"	""	". On capture en moye"	"13711-13715"	"type=YYYY, form=2010"
"42_BSV_Charentes_2011-12-21_cle02f587"	"s par piège (260 en"	"2010"	""	"). Un premier pic de"	"13771-13775"	"type=YYYY, form=2010"
"42_BSV_Charentes_2011-12-21_cle02f587"	"ol se situe vers le"	"10 mai"	""	"puis le vol se réac"	"13817-13823"	"type=DD-MM, form=10 mai"
"42_BSV_Charentes_2011-12-21_cle02f587"	"se réactive vers le"	"25 mai"	""	", au moment de la fl"	"13856-13862"	"type=DD-MM, form=25 mai"
"42_BSV_Charentes_2011-12-21_cle02f587"	"vol a lieu entre le"	"14 juin"	""	"et le 26 juillet.Il"	"14129-14136"	"type=DD-MM, form=14 juin"
"42_BSV_Charentes_2011-12-21_cle02f587"	"re le 14 juin et le"	"26 juillet"	""	".Il est de faible in"	"14143-14153"	"type=DD-MM, form=26 juillet"
"42_BSV_Charentes_2011-12-21_cle02f587"	"e en moyenne (41 en"	"2010"	""	"). On dépasse 100 ca"	"14223-14227"	"type=YYYY, form=2010"
"42_BSV_Charentes_2011-12-21_cle02f587"	"et Saint-Eugène. Le"	"5 juillet"	""	", les premiers œufs"	"14392-14401"	"type=DD-MM, form=5 juillet"
"42_BSV_Charentes_2011-12-21_cle02f587"	"ébute sur la fin de"	"juillet"	""	". Il est étalé et de"	"14572-14579"	"type=MM, form=juillet"
"42_BSV_Charentes_2011-12-21_cle02f587"	"S Bulletin n° 42 du"	"22 décembre 2011"	""	"page 6 LE SUIVI DES"	"14836-14852"	"type=DD-MM-YYYY, form=22 décembre 2011"
"42_BSV_Charentes_2011-12-21_cle02f587"	"ICADELLES VERTES EN"	"2011"	""	"Réseau d'observatio"	"14894-14898"	"type=YYYY, form=2011"
"42_BSV_Charentes_2011-12-21_cle02f587"	": St Georges d'O. ("	"2011"	""	") En 2011, le réseau"	"14971-14975"	"type=YYYY, form=2011"
"42_BSV_Charentes_2011-12-21_cle02f587"	"rges d'O. (2011) En"	"2011"	""	", le réseau est cons"	"14980-14984"	"type=YYYY, form=2011"
"42_BSV_Charentes_2011-12-21_cle02f587"	"8 captures entre le"	"1 juin"	""	"et le 31 août. Résu"	"15352-15358"	"type=DD-MM, form=1 juin"
"42_BSV_Charentes_2011-12-21_cle02f587"	"tre le 1 juin et le"	"31 août"	""	". Résultats Adultes"	"15365-15372"	"type=DD-MM, form=31 août"
"42_BSV_Charentes_2011-12-21_cle02f587"	"Adultes capturés 30"	"20
10"	""	"Le premier vol se d"	"15404-15409"	"type=DD-MM, form=20
10"
"42_BSV_Charentes_2011-12-21_cle02f587"	"se déroule sur fin"	"avril"	""	"et début mai ; il e"	"15444-15449"	"type=MM, form=avril"
"42_BSV_Charentes_2011-12-21_cle02f587"	"fin avril et début"	"mai"	""	"; il est de faible"	"15459-15462"	"type=MM, form=mai"
"42_BSV_Charentes_2011-12-21_cle02f587"	"écelées à partir du"	"9 mai"	""	". 0 15 22 29 5 12 19"	"15540-15545"	"type=DD-MM, form=9 mai"
"42_BSV_Charentes_2011-12-21_cle02f587"	"u 9 mai. 0 15 22 29"	"5
12"	""	"19 26 3 10 17 24 31"	"15558-15562"	"type=DD-MM, form=5
12"
"42_BSV_Charentes_2011-12-21_cle02f587"	"15 22 29 5 12 19 26"	"3
10"	""	"17 24 31 7 14 21 28"	"15569-15573"	"type=DD-MM, form=3
10"
"42_BSV_Charentes_2011-12-21_cle02f587"	"10 17 24 31 7 14 21"	"28
MAI"	""	"JUIN JUILLET AOÛT 3"	"15591-15597"	"type=DD-MM, form=28
MAI"
"42_BSV_Charentes_2011-12-21_cle02f587"	"4 31 7 14 21 28 MAI"	"JUIN"	""	"JUILLET AOÛT 35 Le"	"15598-15602"	"type=MM, form=JUIN"
"42_BSV_Charentes_2011-12-21_cle02f587"	"7 14 21 28 MAI JUIN"	"JUILLET"	""	"AOÛT 35 Le second v"	"15603-15610"	"type=MM, form=JUILLET"
"42_BSV_Charentes_2011-12-21_cle02f587"	"28 MAI JUIN JUILLET"	"AOÛT"	""	"35 Le second vol dé"	"15611-15615"	"type=MM, form=AOÛT"
"42_BSV_Charentes_2011-12-21_cle02f587"	"cond vol débute fin"	"mai"	""	". Le pic de vol se s"	"15644-15647"	"type=MM, form=mai"
"42_BSV_Charentes_2011-12-21_cle02f587"	"ol se situe vers la"	"mi-juin"	""	". Dans les parcelles"	"15680-15687"	"type=MM, form=mi-juin"
"42_BSV_Charentes_2011-12-21_cle02f587"	"lus 200 captures en"	"juin"	""	"), le suivi hebdomad"	"15748-15752"	"type=MM, form=juin"
"42_BSV_Charentes_2011-12-21_cle02f587"	"é à partir de début"	"juillet"	""	". Le seuil de nuisib"	"15835-15842"	"type=MM, form=juillet"
"42_BSV_Charentes_2011-12-21_cle02f587"	"e, est piégé de fin"	"juillet"	""	"à fin août. Les obs"	"16031-16038"	"type=MM, form=juillet"
"42_BSV_Charentes_2011-12-21_cle02f587"	"e fin juillet à fin"	"août"	""	". Les observations d"	"16045-16049"	"type=MM, form=août"
"42_BSV_Charentes_2011-12-21_cle02f587"	"DES COCHENILLES EN"	"2011"	""	"La Lécanine du Corn"	"16189-16193"	"type=YYYY, form=2011"
"42_BSV_Charentes_2011-12-21_cle02f587"	"tade balladeur). En"	"2011"	""	", les éclosions débu"	"16372-16376"	"type=YYYY, form=2011"
"42_BSV_Charentes_2011-12-21_cle02f587"	"s d'avance. Vers le"	"20 mai"	""	", dans les secteurs"	"16446-16452"	"type=DD-MM, form=20 mai"
"42_BSV_Charentes_2011-12-21_cle02f587"	"gne en Charentes en"	"2011"	""	". Ce bulletin est él"	"16964-16968"	"type=YYYY, form=2011"
"42_BSV_Charentes_2011-12-21_cle02f587"	"nt du plan Ecophyto"	"2018"	""	". Les BSV sont dispo"	"18632-18636"	"type=YYYY, form=2018"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"es cépages précoces"	"22 mai 2012"	""	"TORDEUSES : toujour"	"315-326"	"type=DD-MM-YYYY, form=22 mai 2012"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"rochain bulletin le"	"30 mai 2012"	""	"La pousse est toujo"	"430-441"	"type=DD-MM-YYYY, form=30 mai 2012"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"âts de Tordeuses en"	"2011"	""	", il sera important"	"2209-2213"	"type=YYYY, form=2011"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"ié aux Tordeuses en"	"2012"	""	". ACARIENS Quelques"	"2402-2406"	"type=YYYY, form=2012"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"populations vers la"	"mi-juin"	""	", en pleine végétati"	"2915-2922"	"type=MM, form=mi-juin"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"S Bulletin n° 48 du"	"22 mai 2012"	""	"page 2 MILDIOU Cont"	"3253-3264"	"type=DD-MM-YYYY, form=22 mai 2012"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"calculées jusqu'au"	"20 mai"	""	"sur 3 postes météo"	"3367-3373"	"type=DD-MM, form=20 mai"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"res taches du 11 au"	"13 mai"	""	"valide une contamin"	"3459-3465"	"type=DD-MM, form=13 mai"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"nation possible les"	"28-29 avril"	""	", période à laquelle"	"3504-3515"	"type=DD-MM, form=28-29 avril"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"turité. A partir du"	"11 mai"	""	", dans de rares parc"	"3616-3622"	"type=DD-MM, form=11 mai"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"tes pluies du 19 au"	"21 mai"	""	". Simultanément, des"	"3791-3797"	"type=DD-MM, form=21 mai"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"possibles. MILDIOU"	"2012"	""	": contaminations ca"	"3876-3880"	"type=YYYY, form=2012"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"Cognac MILVIT 6 4 2"	"0
10"	""	"1 6 11 16 21 26 1 6"	"3961-3965"	"type=DD-MM, form=0
10"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"MILVIT 6 4 2 0 10 1"	"6
11"	""	"16 21 26 1 6 11 16"	"3968-3972"	"type=DD-MM, form=6
11"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"0 1 6 11 16 21 26 1"	"6
11"	""	"16 21 26 31 5 10 15"	"3984-3988"	"type=DD-MM, form=6
11"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"1 6 11 16 21 26 31"	"5
10"	""	"15 20 25 30 AVRIL M"	"4001-4005"	"type=DD-MM, form=5
10"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"26 31 5 10 15 20 25"	"30
AVRIL"	""	"MAI JUIN 8 6 St Mêm"	"4015-4023"	"type=DD-MM, form=30
AVRIL"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"0 15 20 25 30 AVRIL"	"MAI"	""	"JUIN 8 6 St Même le"	"4024-4027"	"type=MM, form=MAI"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"20 25 30 AVRIL MAI"	"JUIN"	""	"8 6 St Même les Car"	"4028-4032"	"type=MM, form=JUIN"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"e les Carrières 4 2"	"0
10"	""	"1 6 11 16 21 26 1 6"	"4063-4067"	"type=DD-MM, form=0
10"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"arrières 4 2 0 10 1"	"6
11"	""	"16 21 26 1 6 11 16"	"4070-4074"	"type=DD-MM, form=6
11"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"0 1 6 11 16 21 26 1"	"6
11"	""	"16 21 26 31 5 10 15"	"4086-4090"	"type=DD-MM, form=6
11"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"1 6 11 16 21 26 31"	"5
10"	""	"15 20 25 30 AVRIL M"	"4103-4107"	"type=DD-MM, form=5
10"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"26 31 5 10 15 20 25"	"30
AVRIL"	""	"MAI JUIN 8 6 Arces"	"4117-4125"	"type=DD-MM, form=30
AVRIL"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"0 15 20 25 30 AVRIL"	"MAI"	""	"JUIN 8 6 Arces sur"	"4126-4129"	"type=MM, form=MAI"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"20 25 30 AVRIL MAI"	"JUIN"	""	"8 6 Arces sur Giron"	"4130-4134"	"type=MM, form=JUIN"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"sur Gironde 4 2 0 1"	"6
11"	""	"16 21 26 1 6 11 16"	"4165-4169"	"type=DD-MM, form=6
11"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"0 1 6 11 16 21 26 1"	"6
11"	""	"16 21 26 31 5 10 15"	"4181-4185"	"type=DD-MM, form=6
11"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"1 6 11 16 21 26 31"	"5
10"	""	"15 20 25 30 AVRIL M"	"4198-4202"	"type=DD-MM, form=5
10"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"26 31 5 10 15 20 25"	"30
AVRIL"	""	"MAI JUIN 2 Première"	"4212-4220"	"type=DD-MM, form=30
AVRIL"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"0 15 20 25 30 AVRIL"	"MAI"	""	"JUIN 2 Premières ta"	"4221-4224"	"type=MM, form=MAI"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"20 25 30 AVRIL MAI"	"JUIN"	""	"2 Premières taches"	"4225-4229"	"type=MM, form=JUIN"
"48_BSV_Charentes_2012-05-22_cle0282c6"	"nt du plan Ecophyto"	"2018"	""	". Les BSV sont dispo"	"6489-6493"	"type=YYYY, form=2018"
"57_BSV_Haut-Poitou_2013-05-22_cle88c1ab"	"sont à rechercher,"	"22 mai 2013"	""	"OÎDIUM : un climat"	"209-220"	"type=DD-MM-YYYY, form=22 mai 2013"
"57_BSV_Haut-Poitou_2013-05-22_cle88c1ab"	"rochain bulletin le"	"28 mai 2013"	""	"Le Chardonnay a dép"	"365-376"	"type=DD-MM-YYYY, form=28 mai 2013"
"57_BSV_Haut-Poitou_2013-05-22_cle88c1ab"	"in n° 57 du 22 ma i"	"2013"	""	"page 2 TORDEUSES Le"	"2943-2947"	"type=YYYY, form=2013"
"57_BSV_Haut-Poitou_2013-05-22_cle88c1ab"	"nt du plan Ecophyto"	"2018"	""	". Les BSV sont dispo"	"4932-4936"	"type=YYYY, form=2018"
"5CFA3U3t631V6Z5ZdLm3MyU1"	"nt du plan ECOPHYTO"	"2018"	""	"Arboriculture N°23"	"326-330"	"type=YYYY, form=2018"
"5CFA3U3t631V6Z5ZdLm3MyU1"	"Arboriculture N°23"	"19 septembre 2012"	""	"Région Corse Struct"	"350-367"	"type=DD-MM-YYYY, form=19 septembre 2012"
"5CFA3U3t631V6Z5ZdLm3MyU1"	"té à la fin du mois"	"d'août"	""	", durera jusqu'à la"	"2016-2022"	"type=MM, form=d'août"
"8E040h806ch6Smo9MEVkK80q"	"ulture SOMMAIRE N°3"	"23 juin 2011"	""	"Pêcher Abricotier P"	"71-83"	"type=DD-MM-YYYY, form=23 juin 2011"
"9_Bulletin_ZNA_2012_cle84b784"	"s Non Agricoles n°9"	"06 juillet 2012"	""	"Observations réalis"	"95-110"	"type=DD-MM-YYYY, form=06 juillet 2012"
"9_Bulletin_ZNA_2012_cle84b784"	"MONTELIMAR"	"08/06
  
  
    06/07"	""	"Processio"	"1127-1148"	"type=DD-MM, form=08/06
  
  
    06/07"
"9_Bulletin_ZNA_2012_cle84b784"	"s Non Agricoles n°9"	"06 juillet 2012"	""	"MINEUSE DU MARRONNI"	"2487-2502"	"type=DD-MM-YYYY, form=06 juillet 2012"
"9_Bulletin_ZNA_2012_cle84b784"	"s 24 et 25(du 15 au"	"22 juin"	""	"). En général, 10% d"	"2656-2663"	"type=DD-MM, form=22 juin"
"9_Bulletin_ZNA_2012_cle84b784"	"e Lamastre (07)"	"26-avr 10-mai"	""	"24-mai 07-juin 21-j"	"3138-3151"	"type=DD-MM, form=26-avr 10-mai"
"9_Bulletin_ZNA_2012_cle84b784"	") 26-avr 10-mai"	"24-mai 07-juin"	""	"21-juin 05 juillet"	"3152-3166"	"type=DD-MM, form=24-mai 07-juin"
"9_Bulletin_ZNA_2012_cle84b784"	"-mai 24-mai 07-juin"	"21-juin 05"	""	"juillet N"	"3167-3177"	"type=DD-MM, form=21-juin 05"
"9_Bulletin_ZNA_2012_cle84b784"	"07-juin 21-juin 05"	"juillet"	""	"Nb de pap"	"3178-3185"	"type=MM, form=juillet"
"9_Bulletin_ZNA_2012_cle84b784"	"s Non Agricoles n°9"	"06 juillet 2012"	""	"CERCIS SILIQUASTRUM"	"3925-3940"	"type=DD-MM-YYYY, form=06 juillet 2012"
"9_Bulletin_ZNA_2012_cle84b784"	"nt du plan Ecophyto"	"2018"	""	". Animateur référent"	"5436-5440"	"type=YYYY, form=2018"
"ACAB6BCBEMIh9FN9YXn91xWQ"	"égétal Région Corse"	"N°5 Octobre 2010"	""	"SOMMAIRE Structures"	"66-82"	"type=DD-MM-YYYY, form=N°5 Octobre 2010"
"ACAB6BCBEMIh9FN9YXn91xWQ"	"néenne Depuis début"	"septembre"	""	", le nombre des capt"	"3265-3274"	"type=MM, form=septembre"
"ACAB6BCBEMIh9FN9YXn91xWQ"	"ria (artichaut). En"	"2009"	""	"à la même époque le"	"3581-3585"	"type=YYYY, form=2009"
"ACAB6BCBEMIh9FN9YXn91xWQ"	"is la semaine 49 en"	"2009"	""	"50 45 43 40 Nb. de"	"4370-4374"	"type=YYYY, form=2009"
"ACAB6BCBEMIh9FN9YXn91xWQ"	"5 30 29 27 25 24 20"	"15
10"	""	"9 5 2 2 1 2 2 0 0 1"	"4430-4435"	"type=DD-MM, form=15
10"
"ACAB6BCBEMIh9FN9YXn91xWQ"	"50 51 2 3 4 5 6 7 8"	"9 1011"	""	"12 1314 15 1617 18"	"4536-4542"	"type=DD-MM, form=9 1011"
"ACAB6BCBEMIh9FN9YXn91xWQ"	"3 4 5 6 7 8 9 1011"	"12 1314"	""	"15 1617 18 1920 212"	"4543-4550"	"type=MM-YYYY, form=12 1314"
"ACAB6BCBEMIh9FN9YXn91xWQ"	"8 9 1011 12 1314 15"	"1617"	""	"18 1920 2122 23 242"	"4554-4558"	"type=YYYY, form=1617"
"ACAB6BCBEMIh9FN9YXn91xWQ"	"12 1314 15 1617 18"	"1920"	""	"2122 23 2425 26 272"	"4562-4566"	"type=YYYY, form=1920"
"ACAB6BCBEMIh9FN9YXn91xWQ"	"314 15 1617 18 1920"	"2122"	""	"23 2425 26 2728 293"	"4567-4571"	"type=YYYY, form=2122"
"ACAB6BCBEMIh9FN9YXn91xWQ"	"617 18 1920 2122 23"	"2425"	""	"26 2728 2930 31 323"	"4575-4579"	"type=YYYY, form=2425"
"ACAB6BCBEMIh9FN9YXn91xWQ"	"920 2122 23 2425 26"	"2728"	""	"2930 31 3233 34 353"	"4583-4587"	"type=YYYY, form=2728"
"ACAB6BCBEMIh9FN9YXn91xWQ"	"122 23 2425 26 2728"	"2930"	""	"31 3233 34 3536 37"	"4588-4592"	"type=YYYY, form=2930"
"ACAB6BCBEMIh9FN9YXn91xWQ"	"endredi 8 au samedi"	"16 octobre 2010"	""	"HAUTE CORSE VENDRED"	"4863-4878"	"type=DD-MM-YYYY, form=16 octobre 2010"
"AnnexeBSV-GC-PC193_cle87c231"	"du risque limace au"	"27/10/"	""	"2014 - Modèle climat"	"88-94"	"type=MM-YYYY, form=27/10/"
"AnnexeBSV-GC-PC193_cle87c231"	"que limace au 27/10/"	"2014 - Modèle"	""	"climatique Limace R"	"94-107"	"type=YYYY, form=2014 - Modèle"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"re Bulletin n° 9 Le"	"24 mars 2009"	""	"Etats des lieux : R"	"61-73"	"type=DD-MM-YYYY, form=24 mars 2009"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"ntre organismes, le"	"24 mars 2009"	""	"à 8 h. AGRALYS Agri"	"139-151"	"type=DD-MM-YYYY, form=24 mars 2009"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"LYS Organisme Total"	"3 10"	""	"4 1 1 15 5 11 15 10"	"331-335"	"type=DD-MM, form=3 10"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"Total 3 10 4 1 1 15"	"5 11"	""	"15 10 2 1 4 2 2 Org"	"345-349"	"type=DD-MM, form=5 11"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"3 10 4 1 1 15 5 11"	"15 10"	""	"2 1 4 2 2 Organisme"	"350-355"	"type=DD-MM, form=15 10"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"za Centre Parcelles"	"2008 - 2009"	""	"Région Centre le 24"	"730-741"	"type=YYYY, form=2008 - 2009"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"09 Région Centre le"	"24/03/"	""	"2008 Légende organis"	"759-765"	"type=MM-YYYY, form=24/03/"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"ion Centre le 24/03/"	"2008"	""	"Légende organisme E"	"765-769"	"type=YYYY, form=2008"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"L EPIS CENTRE Ucata"	"0 10"	""	"20 40 Kilomètres Ré"	"1145-1149"	"type=DD-MM, form=0 10"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"egistrées depuis le"	"18 mars"	""	"malgré les conditio"	"2459-2466"	"type=DD-MM, form=18 mars"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"za Centre Parcelles"	"2008 - 2009"	""	"Région Centre le 24"	"2907-2918"	"type=YYYY, form=2008 - 2009"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"09 Région Centre le"	"24/03/"	""	"2008 Légende Nombr"	"2936-2942"	"type=MM-YYYY, form=24/03/"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"ion Centre le 24/03/"	"2008"	""	"Légende Nombre de"	"2942-2946"	"type=YYYY, form=2008"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"s d'observation"	"0 10"	""	"20 40 Kilomètres Ré"	"3023-3027"	"type=DD-MM, form=0 10"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"réalisées depuis le"	"18 mars"	""	"jusqu'à aujourd'hui"	"3556-3563"	"type=DD-MM, form=18 mars"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"za Centre Parcelles"	"2008 - 2009"	""	"Région Centre le 24"	"4568-4579"	"type=YYYY, form=2008 - 2009"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"09 Région Centre le"	"24/03/"	""	"2008 Légende % de p"	"4597-4603"	"type=MM-YYYY, form=24/03/"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"ion Centre le 24/03/"	"2008"	""	"Légende % de plant"	"4603-4607"	"type=YYYY, form=2008"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"75 % > 75 %"	"0 10"	""	"20 40 Kilomètres Ré"	"4695-4699"	"type=DD-MM, form=0 10"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"za Centre Parcelles"	"2008 - 2009"	""	"Région Centre le 24"	"5217-5228"	"type=YYYY, form=2008 - 2009"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"09 Région Centre le"	"24/03/"	""	"2008 Légende Nombre"	"5246-5252"	"type=MM-YYYY, form=24/03/"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"ion Centre le 24/03/"	"2008"	""	"Légende Nombre d'i"	"5252-5256"	"type=YYYY, form=2008"
"Avertissement_Colza_Centre9_20090324_cle4c1325"	"> 0 à 3 > 3"	"0 10"	""	"20 40 Kilomètres Ré"	"5340-5344"	"type=DD-MM, form=0 10"
"BSV-CAS-oct-2012"	"Canne à sucre n° 3"	"17 octobre 2012"	""	"Canne à sucre n° 3"	"20-35"	"type=DD-MM-YYYY, form=17 octobre 2012"
"BSV-CAS-oct-2012"	"Canne à sucre n° 3"	"17 octobre 2012"	""	"Directeur de public"	"56-71"	"type=DD-MM-YYYY, form=17 octobre 2012"
"BSV-CAS-oct-2012"	"25 94 - Fax : 0262"	"21 06"	""	"17Animateur filière"	"258-263"	"type=DD-MM, form=21 06"
"BSV-CAS-oct-2012"	"210 129,"	"4
  
  
    112"	""	",8 0"	"2004-2019"	"type=DD-MM, form=4
  
  
    112"
"BSV-CAS-oct-2012"	"logiques du mois de"	"septembre 2012"	""	"comparées à la dern"	"2187-2201"	"type=MM-YYYY, form=septembre 2012"
"BSV-CAS-oct-2012"	"ratures moyennes de"	"septembre"	""	"sont conformes aux"	"2264-2273"	"type=MM, form=septembre"
"BSV-CAS-oct-2012"	"e récolte Stade Fin"	"juillet 2012"	""	"Tallage Début août"	"2881-2893"	"type=MM-YYYY, form=juillet 2012"
"BSV-CAS-oct-2012"	"2012 Tallage Début"	"août 2012"	""	"Tallage Début avril"	"2908-2917"	"type=MM-YYYY, form=août 2012"
"BSV-CAS-oct-2012"	"2012 Tallage Début"	"avril 2012"	""	"Croissance Début ju"	"2932-2942"	"type=MM-YYYY, form=avril 2012"
"BSV-CAS-oct-2012"	"12 Croissance Début"	"juillet 2012"	""	"Tallage Mi juillet"	"2960-2972"	"type=MM-YYYY, form=juillet 2012"
"BSV-CAS-oct-2012"	"let 2012 Tallage Mi"	"juillet 2012"	""	"Tallage Mi juillet"	"2984-2996"	"type=MM-YYYY, form=juillet 2012"
"BSV-CAS-oct-2012"	"let 2012 Tallage Mi"	"juillet 2012"	""	"Tallage Fin juillet"	"3008-3020"	"type=MM-YYYY, form=juillet 2012"
"BSV-CAS-oct-2012"	"et 2012 Tallage Fin"	"juillet 2012"	""	"Tallage Mi juillet"	"3033-3045"	"type=MM-YYYY, form=juillet 2012"
"BSV-CAS-oct-2012"	"let 2012 Tallage Mi"	"juillet 2012"	""	"Tallage Mi juillet"	"3057-3069"	"type=MM-YYYY, form=juillet 2012"
"BSV-CAS-oct-2012"	"let 2012 Tallage Mi"	"juillet 2012"	""	"Tallage Tableau 2 :"	"3081-3093"	"type=MM-YYYY, form=juillet 2012"
"BSV-CAS-oct-2012"	"pluviale"	"2
  
  
    12/10"	""	"/12 2"	"3425-3442"	"type=DD-MM, form=2
  
  
    12/10"
"BSV-CAS-oct-2012"	"pluviale"	"2
  
  
    25/09"	""	"/12 3"	"3487-3504"	"type=DD-MM, form=2
  
  
    25/09"
"BSV-CAS-oct-2012"	"pluviale"	"5
  
  
    21/09"	""	"/12 4"	"3549-3566"	"type=DD-MM, form=5
  
  
    21/09"
"BSV-CAS-oct-2012"	"pluviale"	"3
  
  
    05/10"	""	"/12 5"	"3611-3628"	"type=DD-MM, form=3
  
  
    05/10"
"BSV-CAS-oct-2012"	"à goutte)"	"2
  
  
    24/09"	""	"/12 6"	"3691-3708"	"type=DD-MM, form=2
  
  
    24/09"
"BSV-CAS-oct-2012"	"pluviale"	"2
  
  
    22/09"	""	"/12 7"	"3753-3770"	"type=DD-MM, form=2
  
  
    22/09"
"BSV-CAS-oct-2012"	"pluviale"	"2
  
  
    26/09"	""	"/12 8"	"3815-3832"	"type=DD-MM, form=2
  
  
    26/09"
"BSV-CAS-oct-2012"	"sperseur)"	"2
  
  
    09/10"	""	"/12 9"	"3889-3906"	"type=DD-MM, form=2
  
  
    09/10"
"BSV-CAS-oct-2012"	"pluviale"	"2
  
  
    19/09"	""	"/12 17,8"	"3951-3968"	"type=DD-MM, form=2
  
  
    19/09"
"BSV-CAS-oct-2012"	"éalisées au mois de"	"septembre 2012"	""	"sur 60 parcelles de"	"4835-4849"	"type=MM-YYYY, form=septembre 2012"
"BSV-CAS-oct-2012"	"e géographique ("	"septembre 2012"	""	") Distribution d"	"5435-5449"	"type=MM-YYYY, form=septembre 2012"
"BSV-CAS-oct-2012"	"Réunion Enquête fin"	"septembre 2012"	""	"Chambre d'Agricultu"	"5570-5584"	"type=MM-YYYY, form=septembre 2012"
"BSV-CAS-oct-2012"	"Fonds : BD topo IGN"	"2009"	""	"attaquées. Ces parc"	"5878-5882"	"type=YYYY, form=2009"
"BSV-CAS-oct-2012"	"en priorité au mois"	"d'octobre 2012"	""	"On peut supposer qu"	"5951-5965"	"type=MM-YYYY, form=d'octobre 2012"
"BSV-CAS-oct-2012"	"foreur par commune ("	"juin"	""	"et septembre 2012)"	"6316-6320"	"type=MM, form=juin"
"BSV-CAS-oct-2012"	"ar commune (juin et"	"septembre 2012"	""	") La synthèse d"	"6324-6338"	"type=MM-YYYY, form=septembre 2012"
