"bsv"	"context before"	"bioagressors"	"context after"	"location"	"features"
"BSV_13_cereales_Normandie_cle01ccd2"	"5 Rhyncho-sporiose,"	"helminthosporiose"	"et rouille naine de"	"10527-10544"	"type=BIOAGRESSOR, $=helminthosporiose, form=helminthosporiose"
"BSV_13_cereales_Normandie_cle01ccd2"	"elminthosporiose et"	"rouille"	"naine de l'orge A 2"	"10548-10555"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"BSV_13_cereales_Normandie_cle01ccd2"	"très sensibles à la"	"septoriose"	": quand 20 % des F2"	"10674-10684"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"BSV_13_cereales_Normandie_cle01ccd2"	"nt des symptômes de"	"septoriose"	", - pour les variété"	"10753-10763"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"BSV_13_cereales_Normandie_cle01ccd2"	"peu sensibles à la"	"septoriose"	": quand 50 % des F2"	"10804-10814"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"BSV_13_cereales_Normandie_cle01ccd2"	"nt des symptômes de"	"septoriose"	". A dernière feuille"	"10883-10893"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"BSV_13_cereales_Normandie_cle01ccd2"	"très sensibles à la"	"septoriose"	": quand 20 % des F3"	"11016-11026"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"BSV_13_cereales_Normandie_cle01ccd2"	"nt des symptômes de"	"septoriose"	", - pour les variété"	"11095-11105"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"BSV_13_cereales_Normandie_cle01ccd2"	"peu sensibles à la"	"septoriose"	": quand 50 % des F3"	"11146-11156"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"BSV_13_cereales_Normandie_cle01ccd2"	"nt des symptômes de"	"septoriose"	". Comptage à effect"	"11225-11235"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"BSV_13_cereales_Normandie_cle01ccd2"	"e Letico - Noriap -"	"Piednoir"	"- Sévépi - SRAL Bas"	"12019-12027"	"type=BIOAGRESSOR, $=pied noir, form=Piednoir"
"BSV_1_chataigne_7juin2013_cle03a2d9"	"à 3 mm de long. Les"	"larves"	"sont apodes et de c"	"3076-3082"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_1_chataigne_7juin2013_cle03a2d9"	"ction asexuée). Les"	"larves"	"éclosent au bout de"	"3607-3613"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_1_chataigne_7juin2013_cle03a2d9"	") Au printemps, les"	"larves"	"de Cynips reprennen"	"3951-3957"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_1_chataigne_7juin2013_cle03a2d9"	"par les galles. Les"	"larves"	"se nourrissent pend"	"5031-5037"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_1_chataigne_7juin2013_cle03a2d9"	"AL En Sud-Corrèze :"	"Larve"	"de Cynips du châtai"	"5175-5180"	"type=BIOAGRESSOR, $=larve, form=Larve"
"BSV_1_chataigne_7juin2013_cle03a2d9"	"raîne la mort de la"	"larve"	"au débourrement du"	"6159-6164"	"type=BIOAGRESSOR, $=larve, form=larve"
"BSV_1_chataigne_7juin2013_cle03a2d9"	"clusivement sur les"	"larves"	"de cynips (c'est un"	"7407-7413"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_1_chataigne_7juin2013_cle03a2d9"	"irectement dans les"	"larves"	"de Cynips qui se tr"	"7903-7909"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_1_chataigne_7juin2013_cle03a2d9"	"grossir tant que la"	"larve"	"de Torymus n'aura p"	"8024-8029"	"type=BIOAGRESSOR, $=larve, form=larve"
"BSV_1_chataigne_7juin2013_cle03a2d9"	"celle du Cynips. La"	"larve"	"de l'auxiliaire va"	"8076-8081"	"type=BIOAGRESSOR, $=larve, form=larve"
"BSV_1_chataigne_7juin2013_cle03a2d9"	"fin de parasiter la"	"larve"	"du ravageur : on pa"	"9000-9005"	"type=BIOAGRESSOR, $=larve, form=larve"
"BSV_1_chataigne_7juin2013_cle03a2d9"	"cé et luisants. Les"	"larves"	", apodes, recourbées"	"11710-11716"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_1_chataigne_7juin2013_cle03a2d9"	"0 par femelle). Les"	"larves"	"se nourrissent d'un"	"12081-12087"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_1_chataigne_7juin2013_cle03a2d9"	"se nourrissent d'un"	"champignon"	", Ambrosia bartegii,"	"12108-12118"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_1_chataigne_7juin2013_cle03a2d9"	"que normale pour un"	"parasite"	"d' "" équilibre "", c"	"13278-13286"	"type=BIOAGRESSOR, $=parasite, form=parasite"
"BSV_1_chataigne_7juin2013_cle03a2d9"	"ents de biologie Ce"	"champignon"	"ascomycète voit ses"	"14987-14997"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_1_chataigne_7juin2013_cle03a2d9"	", les insectes, les"	"oiseaux"	". Dès qu'ils pénètre"	"15084-15091"	"type=BIOAGRESSOR, $=oiseau, form=oiseaux"
"BSV_1_chataigne_7juin2013_cle03a2d9"	"e met en marche. Le"	"champignon"	"se développe alors"	"15197-15207"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_1_chataigne_7juin2013_cle03a2d9"	"ielle, avant que le"	"champignon"	"n'ait atteint le bo"	"16484-16494"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_1_chataigne_7juin2013_cle03a2d9"	"moins virulente du"	"champignon"	"qui ne parvient pas"	"17207-17217"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_1_chataigne_7juin2013_cle03a2d9"	"de l'écorce, est un"	"champignon"	"contre lequel la lu"	"18725-18735"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_1_chataigne_7juin2013_cle03a2d9"	"e à l'été 2010. Les"	"larves"	"(vers blancs) éclos"	"19450-19456"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_1_chataigne_7juin2013_cle03a2d9"	"le(phénomène rare)."	"CHARANÇONS"	"PHYLLOPHAGES Péritè"	"20167-20177"	"type=BIOAGRESSOR, $=charançon, form=CHARANÇONS"
"BSV_1_chataigne_7juin2013_cle03a2d9"	"lles la présence de"	"charançons"	"et des broutures su"	"20661-20671"	"type=BIOAGRESSOR, $=charançon, form=charançons"
"BSV_2011_n5_cle453b96"	"NIR CETTE SEMAINE :"	"Oïdium"	": période de sensib"	"147-153"	"type=BIOAGRESSOR, $=oïdium, form=Oïdium"
"BSV_2011_n5_cle453b96"	"0 feuilles étalées""."	"Mildiou"	": symptômes localis"	"261-268"	"type=BIOAGRESSOR, $=mildiou, form=Mildiou"
"BSV_2011_n5_cle453b96"	"glomérules observés."	"Pyrales"	": fin de la remonté"	"429-436"	"type=BIOAGRESSOR, $=pyrale, form=Pyrales"
"BSV_2011_n5_cle453b96"	"floraux s'écartent"	"Oïdium"	"Situation Les premi"	"1402-1408"	"type=BIOAGRESSOR, $=oïdium, form=Oïdium"
"BSV_2011_n5_cle453b96"	"feuilles étalées""."	"Mildiou"	"Situation Les premi"	"2767-2774"	"type=BIOAGRESSOR, $=mildiou, form=Mildiou"
"BSV_2011_n5_cle453b96"	"parcelle. Page 1/2"	"Mildiou"	"(suite) Analyse du"	"3939-3946"	"type=BIOAGRESSOR, $=mildiou, form=Mildiou"
"BSV_2011_n5_cle453b96"	"rt de l'épidémie de"	"mildiou"	". Sur le reste du vi"	"4058-4065"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_2011_n5_cle453b96"	"nt faible. Concours"	"mildiou"	"La première tache d"	"4203-4210"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_2011_n5_cle453b96"	"a première tache de"	"mildiou"	"a été trouvée le 9"	"4232-4239"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_2011_n5_cle453b96"	"e lance le concours"	"mildiou"	"2011 pour une durée"	"4321-4328"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_2011_n5_cle453b96"	"uation Le vol de la"	"cochylis"	"se termine. Celui d"	"5114-5122"	"type=BIOAGRESSOR, $=cochylis, form=cochylis"
"BSV_2011_n5_cle453b96"	"100 inflorescences."	"Pyrales"	"Situation La remont"	"6390-6397"	"type=BIOAGRESSOR, $=pyrale, form=Pyrales"
"BSV_2011_n5_cle453b96"	"celles à historique"	"pyrale"	"connu. Au final, su"	"6724-6730"	"type=BIOAGRESSOR, $=pyrale, form=pyrale"
"BSV_2011_n5_cle453b96"	"des populations de"	"pyrale"	". En 2011, la pressi"	"7014-7020"	"type=BIOAGRESSOR, $=pyrale, form=pyrale"
"BSV_2011_n5_cle453b96"	"n 2011, la pression"	"pyrale"	"est globalement fai"	"7043-7049"	"type=BIOAGRESSOR, $=pyrale, form=pyrale"
"BSV_2011_n5_cle453b96"	"globalement faible."	"Acariens"	"rouges La présence"	"7074-7082"	"type=BIOAGRESSOR, $=acariens, form=Acariens"
"BSV_26BOU_GC_2010_02_23_09"	"vettes- Captures de"	"charançons"	"possibles dans les"	"223-233"	"type=BIOAGRESSOR, $=charançon, form=charançons"
"BSV_26BOU_GC_2010_02_23_09"	"colza et surtout le"	"charançon"	"de la tige. Placer"	"1236-1245"	"type=BIOAGRESSOR, $=charançon, form=charançon"
"BSV_26BOU_GC_2010_02_23_09"	"ois par semaine. Le"	"charançon"	"de la tige du colza"	"1657-1666"	"type=BIOAGRESSOR, $=charançon, form=charançon"
"BSV_26BOU_GC_2010_02_23_09"	"e autre espèce : le"	"charançon"	"de la tige du chou."	"1805-1814"	"type=BIOAGRESSOR, $=charançon, form=charançon"
"BSV_26BOU_GC_2010_02_23_09"	"évrier 2010 Seul le"	"charançon"	"de la tige du colza"	"1876-1885"	"type=BIOAGRESSOR, $=charançon, form=charançon"
"BSV_26BOU_GC_2010_02_23_09"	"tes(rousses pour le"	"charançon"	"de la tige du chou)"	"2206-2215"	"type=BIOAGRESSOR, $=charançon, form=charançon"
"BSV_26BOU_GC_2010_02_23_09"	"e la tige du chou)."	"Charançon"	"de la tige du colza"	"2237-2246"	"type=BIOAGRESSOR, $=charançon, form=Charançon"
"BSV_26BOU_GC_2010_02_23_09"	"é des pattes noires"	"Charançon"	"de la tige du chou"	"2295-2304"	"type=BIOAGRESSOR, $=charançon, form=Charançon"
"BSV_26BOU_GC_2010_02_23_09"	"avorables au vol de"	"charançon"	"sur la région dans"	"3014-3023"	"type=BIOAGRESSOR, $=charançon, form=charançon"
"BSV_26BOU_GC_2010_02_23_09"	"sible de piéger des"	"charançons"	"voir même des mélig"	"3165-3175"	"type=BIOAGRESSOR, $=charançon, form=charançons"
"BSV_26BOU_GC_2010_03_16_12"	"10 Stade des colzas"	"Charançon"	"de la tige Dégâts d"	"59-68"	"type=BIOAGRESSOR, $=charançon, form=Charançon"
"BSV_26BOU_GC_2010_03_16_12"	"ion des captures du"	"charançon"	"de la tige essentie"	"180-189"	"type=BIOAGRESSOR, $=charançon, form=charançon"
"BSV_26BOU_GC_2010_03_16_12"	"es terminales) : 3%"	"Charançon"	"de la tige Risque f"	"1230-1239"	"type=BIOAGRESSOR, $=charançon, form=Charançon"
"BSV_26BOU_GC_2010_03_16_12"	"sont favorables au"	"charançon"	"de la tige du colza"	"1335-1344"	"type=BIOAGRESSOR, $=charançon, form=charançon"
"BSV_26BOU_GC_2010_03_16_12"	"avorables au vol de"	"charançon"	"sur la région dans"	"1722-1731"	"type=BIOAGRESSOR, $=charançon, form=charançon"
"BSV_26BOU_GC_2010_03_16_12"	"10 Nombre cumulé de"	"charançons"	"de la tige du colza"	"1812-1822"	"type=BIOAGRESSOR, $=charançon, form=charançons"
"BSV_26BOU_GC_2010_03_16_12"	". Avant ce stade le"	"charançon"	"de la tige du colza"	"2312-2321"	"type=BIOAGRESSOR, $=charançon, form=charançon"
"BSV_26BOU_GC_2010_03_16_12"	"de lutter contre le"	"charançon"	"avant qu'il ne pond"	"2850-2859"	"type=BIOAGRESSOR, $=charançon, form=charançon"
"BSV_26BOU_GC_2010_03_16_12"	"ent touchées par la"	"mouche"	"du chou, le pivot n"	"3747-3753"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_26BOU_GC_2014_03_04_16"	"uvettes piègent des"	"charançons"	"de la tige du colza"	"462-472"	"type=BIOAGRESSOR, $=charançon, form=charançons"
"BSV_26BOU_GC_2014_03_04_16"	"igèthes capturés et"	"pucerons"	"cendrés observés da"	"607-615"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_26BOU_GC_2014_03_04_16"	"cation des stades :"	"Charançon"	"de la tige du colza"	"1450-1459"	"type=BIOAGRESSOR, $=charançon, form=Charançon"
"BSV_26BOU_GC_2014_03_04_16"	"14. Les captures du"	"charançon"	"de la tige du colza"	"1640-1649"	"type=BIOAGRESSOR, $=charançon, form=charançon"
"BSV_26BOU_GC_2014_03_04_16"	"à 4 individus (1,8"	"charançons"	"en moyenne dans les"	"1958-1968"	"type=BIOAGRESSOR, $=charançon, form=charançons"
"BSV_26BOU_GC_2014_03_04_16"	". Avant ce stade le"	"charançon"	"de la tige du colza"	"3399-3408"	"type=BIOAGRESSOR, $=charançon, form=charançon"
"BSV_26BOU_GC_2014_03_04_16"	"de lutter contre le"	"charançon"	"avant qu'il ne pond"	"3529-3538"	"type=BIOAGRESSOR, $=charançon, form=charançon"
"BSV_26BOU_GC_2014_03_04_16"	"e eu de captures de"	"charançon"	"de la tige de colza"	"3796-3805"	"type=BIOAGRESSOR, $=charançon, form=charançon"
"BSV_26BOU_GC_2014_03_04_16"	"A la différence du"	"charançon"	"de la tige du colza"	"4109-4118"	"type=BIOAGRESSOR, $=charançon, form=charançon"
"BSV_26BOU_GC_2014_03_04_16"	"a tige du colza, le"	"charançon"	"de la tige du chou"	"4143-4152"	"type=BIOAGRESSOR, $=charançon, form=charançon"
"BSV_26BOU_GC_2014_03_04_16"	"s des feuilles. Les"	"larves"	"rongent ensuite les"	"4251-4257"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_26BOU_GC_2014_03_04_16"	"résence sur plante."	"Pucerons"	"cendrés Une observa"	"4667-4675"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"BSV_26BOU_GC_2014_03_04_16"	"Une observation de"	"pucerons"	"cendrés a été faite"	"4703-4711"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_26BOU_GC_2014_03_04_16"	"oses sur le collet."	"Oïdium"	"Une parcelle signal"	"5852-5858"	"type=BIOAGRESSOR, $=oïdium, form=Oïdium"
"BSV_26BOU_GC_2014_03_04_16"	"scence dégagée (D2)"	"Charançon"	"de la tige du colza"	"6914-6923"	"type=BIOAGRESSOR, $=charançon, form=Charançon"
"BSV_26BOU_GC_2014_03_04_16"	"lza Des captures de"	"charançons"	"de la tige du colza"	"6960-6970"	"type=BIOAGRESSOR, $=charançon, form=charançons"
"BSV_26BOU_GC_2014_03_04_16"	"nuisibilité pour le"	"charançon"	"de la tige du colza"	"7224-7233"	"type=BIOAGRESSOR, $=charançon, form=charançon"
"BSV_26BOU_GC_2014_03_04_16"	"ue pour la culture."	"Charançon"	"de la tige du chou"	"7345-7354"	"type=BIOAGRESSOR, $=charançon, form=Charançon"
"BSV_26BOU_GC_2014_05_20_27"	"ce encore faible de"	"cécidomyies"	"dans les siliques-"	"668-679"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyies"
"BSV_26BOU_GC_2014_05_20_27"	"es- Des colonies de"	"pucerons"	"cendrés toujours pr"	"715-723"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_26BOU_GC_2014_05_20_27"	"° 27 du 20 mai 2014"	"Cécidomyies"	"des siliques Ces pe"	"1241-1252"	"type=BIOAGRESSOR, $=cécidomyie, form=Cécidomyies"
"BSV_26BOU_GC_2014_05_20_27"	"iliques Ces petites"	"mouches"	"utilisent les piqûr"	"1278-1285"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"BSV_26BOU_GC_2014_05_20_27"	"ent les piqûres des"	"charançons"	"des siliques pour i"	"1312-1322"	"type=BIOAGRESSOR, $=charançon, form=charançons"
"BSV_26BOU_GC_2014_05_20_27"	"antité très faible."	"Pucerons"	"cendrés 20 parcelle"	"1585-1593"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"BSV_26BOU_GC_2014_05_20_27"	"ence de colonies de"	"pucerons"	"cendrés est toujour"	"1711-1719"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_26BOU_GC_2014_05_20_27"	"2 colonies par m²."	"Sclerotinia"	"Les symptômes de sc"	"1902-1913"	"type=BIOAGRESSOR, $=sclerotinia, form=Sclerotinia"
"BSV_26BOU_GC_2014_05_20_27"	"ia Les symptômes de"	"sclérotinia"	"sur tige continuent"	"1931-1942"	"type=BIOAGRESSOR, $=sclerotinia, form=sclérotinia"
"BSV_26BOU_GC_2014_05_20_27"	"Martin SEINE-YONNE"	"Oïdium"	"23 parcelles rensei"	"2046-2052"	"type=BIOAGRESSOR, $=oïdium, form=Oïdium"
"BSV_26BOU_GC_2014_05_20_27"	"ence généralisée de"	"pucerons"	"verts en végétation"	"2546-2554"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_26BOU_GC_2014_05_20_27"	"° 27 du 20 mai 2014"	"Pucerons"	"verts 11 parcelles"	"3056-3064"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"BSV_26BOU_GC_2014_05_20_27"	"de plantes avec des"	"pucerons"	"). Toutes ces situat"	"3260-3268"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_26BOU_GC_2014_05_20_27"	"servés, la pression"	"puceron"	"est très importante"	"3472-3479"	"type=BIOAGRESSOR, $=puceron, form=puceron"
"BSV_26BOU_GC_2014_05_20_27"	"to L. Jung Cetiom :"	"pucerons"	"verts et larve de c"	"3597-3605"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_26BOU_GC_2014_05_20_27"	": pucerons verts et"	"larve"	"de coccinelles A la"	"3615-3620"	"type=BIOAGRESSOR, $=larve, form=larve"
"BSV_26BOU_GC_2014_05_20_27"	"maines. Captures de"	"pucerons"	"verts ailés à la to"	"3890-3898"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_26BOU_GC_2014_05_20_27"	"s : 1/ Le nombre de"	"pucerons"	"par plante. Deux se"	"4062-4070"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_26BOU_GC_2014_05_20_27"	"feuilles : 30 à 50"	"pucerons"	"par plante 4- de 5"	"4189-4197"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_26BOU_GC_2014_05_20_27"	"n étoilé : 50 à 100"	"pucerons"	"par plante 5 Grand"	"4253-4261"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_26BOU_GC_2014_05_20_27"	"ntion vis-à-vis des"	"pucerons"	", choisir un produit"	"4636-4644"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_26BOU_GC_2014_05_20_27"	"t pas très active :"	"limaces"	", oiseaux, lièvres,"	"5172-5179"	"type=BIOAGRESSOR, $=limace, form=limaces"
"BSV_26BOU_GC_2014_05_20_27"	"s active : limaces,"	"oiseaux"	", lièvres, noctuelle"	"5181-5188"	"type=BIOAGRESSOR, $=oiseau, form=oiseaux"
"BSV_26BOU_GC_2014_05_20_27"	"es d'observation La"	"rouille jaune"	"Elle est toujours p"	"5843-5856"	"type=BIOAGRESSOR, $=rouille jaune, form=rouille jaune"
"BSV_26BOU_GC_2014_05_20_27"	"es d'observation La"	"rouille jaune"	"Elle est toujours p"	"5843-5856"	"type=BIOAGRESSOR, $=rouille jaune, form=rouille jaune"
"BSV_26BOU_GC_2014_05_20_27"	"gar et Allez y.. La"	"septoriose"	"Les symptômes issus"	"6072-6082"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"BSV_26BOU_GC_2014_05_20_27"	"sont sensibles à la"	"septoriose"	". Comportement des v"	"6294-6304"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"BSV_26BOU_GC_2014_05_20_27"	"des variétés / à la"	"septoriose"	"6 7 Grandes cultur"	"6339-6349"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"BSV_26BOU_GC_2014_05_20_27"	"7 du 20 mai 2014 La"	"rouille"	"brune La rouille br"	"6396-6403"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"BSV_26BOU_GC_2014_05_20_27"	"La rouille brune La"	"rouille"	"brune a évolué sign"	"6413-6420"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"BSV_26BOU_GC_2014_05_20_27"	"des variétés / à la"	"rouille"	"brune Comportement"	"6558-6565"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"BSV_26BOU_GC_2014_05_20_27"	"des variétés / à la"	"rouille"	"brune Références Le"	"6605-6612"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"BSV_26BOU_GC_2014_05_20_27"	"étés sensibles à la"	"septoriose"	"et/ou aux rouilles"	"7628-7638"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"BSV_26BOU_GC_2014_05_20_27"	"eptoriose et/ou aux"	"rouilles jaune"	"comme brune."	"7649-7663"	"type=BIOAGRESSOR, $=rouille jaune, form=rouilles jaune"
"BSV_26BOU_GC_2014_05_20_27"	"eptoriose et/ou aux"	"rouilles jaune"	"comme brune."	"7649-7663"	"type=BIOAGRESSOR, $=rouille jaune, form=rouilles jaune"
"BSV_26BOU_GC_2014_05_20_27"	"7 du 20 mai 2014 La"	"fusariose"	"de l'épi La fusario"	"7899-7908"	"type=BIOAGRESSOR, $=fusariose, form=fusariose"
"BSV_26BOU_GC_2014_05_20_27"	"sariose de l'épi La"	"fusariose"	"de l'épi est un com"	"7921-7930"	"type=BIOAGRESSOR, $=fusariose, form=fusariose"
"BSV_26BOU_GC_2014_05_20_27"	"ux grands genres de"	"fusariose"	": Fusarium dont l'e"	"8011-8020"	"type=BIOAGRESSOR, $=fusariose, form=fusariose"
"BSV_26BOU_GC_2014_05_20_27"	"la lutte contre la"	"fusariose"	"des épis doit s'env"	"8287-8296"	"type=BIOAGRESSOR, $=fusariose, form=fusariose"
"BSV_26BOU_GC_2014_05_20_27"	"la résistance à la"	"fusariose"	"et l'accumulation e"	"8763-8772"	"type=BIOAGRESSOR, $=fusariose, form=fusariose"
"BSV_26BOU_GC_2014_05_20_27"	":1 et 2 : Le risque"	"fusariose"	"est minimum et prés"	"8970-8979"	"type=BIOAGRESSOR, $=fusariose, form=fusariose"
"BSV_26BOU_GC_2014_05_20_27"	"du 20 mai 2014 Les"	"cécidomyies"	"oranges De l'épiais"	"9789-9800"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyies"
"BSV_26BOU_GC_2014_05_20_27"	"les aux attaques de"	"cécidomyies"	", période pendant la"	"9895-9906"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyies"
"BSV_26BOU_GC_2014_05_20_27"	"e provoqués par les"	"larves"	"qui consomment les"	"10049-10055"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_26BOU_GC_2014_05_20_27"	"qu'en moyenne, une"	"larve"	"par épi occasionne"	"10142-10147"	"type=BIOAGRESSOR, $=larve, form=larve"
"BSV_26BOU_GC_2014_05_20_27"	"e suivre le vol des"	"cécidomyies"	"à l'aide de cuvette"	"10263-10274"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyies"
"BSV_26BOU_GC_2014_05_20_27"	"de blé. Femelle de"	"cécidomyie"	"orange en position"	"10341-10351"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyie"
"BSV_26BOU_GC_2014_05_20_27"	"e Prévoir le risque"	"cécidomyies"	"oranges : Une grill"	"10398-10409"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyies"
"BSV_26BOU_GC_2014_05_20_27"	"e développement des"	"larves"	"au niveau du grain,"	"10948-10954"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_26BOU_GC_2014_05_20_27"	"aitement contre les"	"cécidomyies"	", respecter les étap"	"11500-11511"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyies"
"BSV_26BOU_GC_2014_05_20_27"	"'à l'apparition des"	"cécidomyies"	", Dès l'apparition d"	"11825-11836"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyies"
"BSV_26BOU_GC_2014_05_20_27"	"tin ou soir), Si 10"	"cécidomyies"	"oranges sont captur"	"11929-11940"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyies"
"BSV_26BOU_GC_2014_05_20_27"	"e soir s'il y a des"	"cécidomyies"	"en position de pont"	"12061-12072"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyies"
"BSV_26BOU_GC_2014_05_20_27"	"m/h). Au champ, les"	"cécidomyies"	"sont assez fréquemm"	"12185-12196"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyies"
"BSV_26BOU_GC_2014_05_20_27"	". Risque faible Les"	"pucerons"	"sur épis Plusieurs"	"12399-12407"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_26BOU_GC_2014_05_20_27"	"lusieurs espèces de"	"pucerons"	"peuvent se retrouve"	"12438-12446"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_26BOU_GC_2014_05_20_27"	"ontaison, mais seul"	"Sitobion"	"avenae monte sur le"	"12525-12533"	"type=BIOAGRESSOR, $=sitobion, form=Sitobion"
"BSV_26BOU_GC_2014_05_20_27"	"sté par au moins un"	"puceron"	". Ce seuil correspon"	"13012-13019"	"type=BIOAGRESSOR, $=puceron, form=puceron"
"BSV_26BOU_GC_2014_05_20_27"	"oyenne à moins de 5"	"pucerons"	"/épi. Reprendre la s"	"13065-13073"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_26BOU_GC_2014_05_20_27"	"uil. La présence de"	"pucerons"	"commence à être obs"	"13248-13256"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_26BOU_GC_2014_05_20_27"	"ies du feuillage La"	"rhynchosporiose"	"n'évolue pas depuis"	"13696-13711"	"type=BIOAGRESSOR, $=rhynchosporiose, form=rhynchosporiose"
