"bsv"	"type"	"context"	"word"	"prefLabel"	"context"	"location"	"features"
"bsv_gc_mp_n33_27062019_cle051c4f"	"html"	"era dans gousses de"	"pois chiche"	"pois chiche"	"- Photo Terres Inov"	"10328-10339"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pois_chiches, skos-prefLabel=pois chiche, form=pois chiche"
"bsv_gc_mp_n33_27062019_cle051c4f"	"html"	"era dans gousses de"	"pois"	"pois"	"chiche - Photo Terr"	"10328-10332"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pois, skos-prefLabel=pois, form=pois"
"bsv_gc_mp_n33_27062019_cle051c4f"	"html"	"DU VÉGÉTAL Grandes"	"Cultures"	"Culture"	"Édition Ouest Occit"	"11336-11344"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=Cultures"
"bsv_gc_mp_n33_27062019_cle051c4f"	"html"	"19 Page 6 sur 7 et"	"gousses"	"légume à graines ou à gousses"	"(voir photo ci-cont"	"11407-11414"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Legumes_graines_gousses, skos-prefLabel=légume à graines ou à gousses, form=gousses"
"bsv_gc_mp_n33_27062019_cle051c4f"	"html"	"sur les résidus de"	"culture"	"Culture"	"et les semences. Év"	"11481-11488"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"bsv_gc_mp_n33_27062019_cle051c4f"	"html"	"s de culture et les"	"semences"	"semence"	". Évaluation du risq"	"11496-11504"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Semences, skos-prefLabel=semence, form=semences"
"bsv_gc_mp_n33_27062019_cle051c4f"	"html"	"sur les résidus de"	"culture"	"Culture"	"et les semences. L'"	"11998-12005"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"bsv_gc_mp_n33_27062019_cle051c4f"	"html"	"s de culture et les"	"semences"	"semence"	". L'utilisation de s"	"12013-12021"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Semences, skos-prefLabel=semence, form=semences"
"bsv_gc_mp_n33_27062019_cle051c4f"	"html"	"s. L'utilisation de"	"semences"	"semence"	"saines et la gestio"	"12040-12048"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Semences, skos-prefLabel=semence, form=semences"
"bsv_gc_mp_n33_27062019_cle051c4f"	"html"	"tion des résidus de"	"culture"	"Culture"	"sont des mesures pr"	"12085-12092"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"bsv_gc_mp_n33_27062019_cle051c4f"	"html"	"aire de protéger la"	"culture"	"Culture"	"vis-à-vis de ce nui"	"12736-12743"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"bsv_gc_mp_n33_27062019_cle051c4f"	"html"	": -pour la filière"	"tournesol"	"tournesol"	"par l'animateur fil"	"12938-12947"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=tournesol"
"bsv_gc_mp_n33_27062019_cle051c4f"	"html"	"a. -pour la filière"	"pois chiche"	"pois chiche"	"par l'animateur fil"	"13007-13018"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pois_chiches, skos-prefLabel=pois chiche, form=pois chiche"
"bsv_gc_mp_n33_27062019_cle051c4f"	"html"	"a. -pour la filière"	"pois"	"pois"	"chiche par l'animat"	"13007-13011"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pois, skos-prefLabel=pois, form=pois"
"bsv_gc_mp_n33_27062019_cle051c4f"	"html"	"protection de leurs"	"cultures"	"Culture"	"et les invite à pre"	"13703-13711"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=cultures"
"bsv_gc_mp_n33_27062019_cle051c4f"	"html"	"DU VÉGÉTAL Grandes"	"Cultures"	"Culture"	"Édition Ouest Occit"	"13912-13920"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=Cultures"
"bsv_gc_mp_n33_27062019_cle051c4f"	"html"	"T OUEST O CCITANIE"	"Stades phénologiques"	"stade de développement"	"et état des culture"	"1233-1253"	"type=GOL, uri=http://ontology.inrae.fr/ppdo/ontology/GrowthStage, skos-prefLabel=stade de développement, form=Stades phénologiques"
"bsv_gc_mp_n33_27062019_cle051c4f"	"html"	"avageur Héliothis."	"Stades phénologiques"	"stade de développement"	"et état des culture"	"8804-8824"	"type=GOL, uri=http://ontology.inrae.fr/ppdo/ontology/GrowthStage, skos-prefLabel=stade de développement, form=Stades phénologiques"
"bsv_grandes_cultures_n02_27092018_cle87a58c"	"html"	"DU VÉGÉTAL Grandes"	"Cultures"	"Culture"	"Directeur de publi"	"38-46"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=Cultures"
"bsv_grandes_cultures_n02_27092018_cle87a58c"	"html"	"DU VÉGÉTAL Grandes"	"Cultures"	"Culture"	"ÉDITION OUEST OCCIT"	"521-529"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=Cultures"
"bsv_grandes_cultures_n02_27092018_cle87a58c"	"html"	"0 27 Septembre 2018"	"COLZA"	"colza"	"Altise des crucifèr"	"582-587"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=COLZA"
"bsv_grandes_cultures_n02_27092018_cle87a58c"	"html"	"ur. Soyez vigilant."	"COLZA"	"colza"	"ANALYSE DE RISQUE É"	"844-849"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=COLZA"
"bsv_grandes_cultures_n02_27092018_cle87a58c"	"html"	"éseau d'observation"	"colza"	"colza"	"de la Surveillance"	"961-966"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"bsv_grandes_cultures_n02_27092018_cle87a58c"	"html"	"t la performance du"	"colza"	"colza"	"vous intéresse ? Al"	"1432-1437"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"bsv_grandes_cultures_n02_27092018_cle87a58c"	"html"	"devenez observateur"	"colza"	"colza"	"! Demandez plus d'i"	"1566-1571"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"bsv_grandes_cultures_n02_27092018_cle87a58c"	"html"	"ogiques et état des"	"cultures"	"Culture"	"L'absence de pluie"	"1712-1720"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=cultures"
"bsv_grandes_cultures_n02_27092018_cle87a58c"	"html"	"salvatrice pour la"	"culture"	"Culture"	". Aucune baisse de t"	"2221-2228"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"bsv_grandes_cultures_n02_27092018_cle87a58c"	"html"	"e-limplantation-des-"	"colzas"	"colza"	"/ Action pilotée par"	"2483-2489"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"bsv_grandes_cultures_n02_27092018_cle87a58c"	"html"	"DU VÉGÉTAL Grandes"	"Cultures"	"Culture"	"Édition Ouest Occit"	"2706-2714"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=Cultures"
"bsv_grandes_cultures_n02_27092018_cle87a58c"	"html"	"préjudiciables à la"	"culture"	"Culture"	"puisque les conditi"	"3353-3360"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"bsv_grandes_cultures_n02_27092018_cle87a58c"	"html"	". Petite altise sur"	"colza"	"colza"	"(Photo Terres Inovi"	"3586-3591"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"bsv_grandes_cultures_n02_27092018_cle87a58c"	"html"	"DU VÉGÉTAL Grandes"	"Cultures"	"Culture"	"Édition Ouest Occit"	"4578-4586"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=Cultures"
"bsv_grandes_cultures_n02_27092018_cle87a58c"	"html"	"ssement de pieds de"	"colza"	"colza"	"(photo Terres Inovi"	"5295-5300"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"bsv_grandes_cultures_n02_27092018_cle87a58c"	"html"	"DU VÉGÉTAL Grandes"	"Cultures"	"Culture"	"Édition Ouest Occit"	"6098-6106"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=Cultures"
"bsv_grandes_cultures_n02_27092018_cle87a58c"	"html"	"e selon le stade du"	"colza"	"colza"	", les conditions cli"	"6542-6547"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"bsv_grandes_cultures_n02_27092018_cle87a58c"	"html"	"de santé du végétal"	"colza"	"colza"	"a été préparé par l"	"6807-6812"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"bsv_grandes_cultures_n02_27092018_cle87a58c"	"html"	"protection de leurs"	"cultures"	"Culture"	"et les invite à pre"	"7659-7667"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=cultures"
"bsv_grandes_cultures_n02_27092018_cle87a58c"	"html"	"DU VÉGÉTAL Grandes"	"Cultures"	"Culture"	"Édition Ouest Occit"	"7868-7876"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=Cultures"
"bsv_grandes_cultures_n02_27092018_cle87a58c"	"html"	"@terresinovia.fr)."	"Stades phénologiques"	"stade de développement"	"et état des culture"	"1679-1699"	"type=GOL, uri=http://ontology.inrae.fr/ppdo/ontology/GrowthStage, skos-prefLabel=stade de développement, form=Stades phénologiques"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"DU VÉGÉTAL Grandes"	"Cultures"	"Culture"	"Directeur de publi"	"38-46"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=Cultures"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"DU VÉGÉTAL Grandes"	"Cultures"	"Culture"	"ÉDITION OUEST OCCIT"	"521-529"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=Cultures"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"°20 18 Octobre 2018"	"COLZA"	"colza"	"Grosse altise : Ris"	"580-585"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=COLZA"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"s) : Risque faible."	"COLZA"	"colza"	"ANALYSE DE RISQUE É"	"968-973"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=COLZA"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"seau d'observations"	"colza"	"colza"	"de la Surveillance"	"1086-1091"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"t la performance du"	"colza"	"colza"	"vous intéresse ? Al"	"1562-1567"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"devenez observateur"	"colza"	"colza"	"! Demandez plus d'i"	"1696-1701"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"ogiques et état des"	"cultures"	"Culture"	"Action pilotée par"	"1842-1850"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=cultures"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"DU VÉGÉTAL Grandes"	"Cultures"	"Culture"	"Édition Ouest Occit"	"2097-2105"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=Cultures"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"à la croissance du"	"colza"	"colza"	", mais aussi à la ge"	"2680-2685"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"tent modérés sur la"	"culture"	"Culture"	". A ce jour, 16% des"	"3971-3978"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"es. La majorité des"	"colzas"	"colza"	"ont dépassé la péri"	"4598-4604"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"DU VÉGÉTAL Grandes"	"Cultures"	"Culture"	"Édition Ouest Occit"	"4989-4997"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=Cultures"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"aques diminue et le"	"colza"	"colza"	"sort peu à peu de l"	"5792-5797"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"risque (historique"	"culture"	"Culture"	", travail du sol, st"	"6142-6149"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"majeure partie des"	"colzas"	"colza"	"ont dépassé le stad"	"6356-6362"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"même les mouches du"	"chou"	"chou potager"	"sont identiques(éti"	"6686-6690"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_potagers, skos-prefLabel=chou potager, form=chou"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"même les mouches du"	"chou"	"chou"	"sont identiques(éti"	"6686-6690"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=chou"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"DU VÉGÉTAL Grandes"	"Cultures"	"Culture"	"Édition Ouest Occit"	"7463-7471"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=Cultures"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"de santé du végétal"	"colza"	"colza"	"a été préparé par l"	"7804-7809"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"protection de leurs"	"cultures"	"Culture"	"et les invite à pre"	"8723-8731"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=cultures"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"DU VÉGÉTAL Grandes"	"Cultures"	"Culture"	"Édition Ouest Occit"	"8932-8940"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=Cultures"
"bsv_grandes_cultures_n05_18102018_cle81e819-1"	"html"	"@terresinovia.fr)."	"Stades phénologiques"	"stade de développement"	"et état des culture"	"1809-1829"	"type=GOL, uri=http://ontology.inrae.fr/ppdo/ontology/GrowthStage, skos-prefLabel=stade de développement, form=Stades phénologiques"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"DU VÉGÉTAL Grandes"	"Cultures"	"Culture"	"Directeur de publi"	"38-46"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=Cultures"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"DU VÉGÉTAL Grandes"	"Cultures"	"Culture"	"ÉDITION OUEST OCCIT"	"521-529"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=Cultures"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"20 22 novembre 2018"	"COLZA"	"colza"	"Charançon du bourge"	"581-586"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=COLZA"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"t à surveiller très"	"PAILLES"	"céréale à paille"	"attentivement.Cicad"	"949-956"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales_paille, skos-prefLabel=céréale à paille, form=PAILLES"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"ment.Cicadelles des"	"céréales"	"céréale"	": risque faible, po"	"986-994"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=céréales"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"celles en précédent"	"paille"	"céréale à paille"	"et colza sont à sur"	"1084-1090"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales_paille, skos-prefLabel=céréale à paille, form=paille"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"précédent paille et"	"colza"	"colza"	"sont à surveiller a"	"1094-1099"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"ller attentivement."	"COLZA"	"colza"	"ANALYSE DE RISQUE É"	"1133-1138"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=COLZA"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"seau d'observations"	"colza"	"colza"	"de la Surveillance"	"1251-1256"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"ogiques et état des"	"cultures"	"Culture"	"La semaine qui vien"	"1654-1662"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=cultures"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"la croissance de la"	"culture"	"Culture"	", mais habituelles p"	"1937-1944"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"DU VÉGÉTAL Grandes"	"Cultures"	"Culture"	"Édition Ouest Occit"	"2352-2360"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=Cultures"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"DU VÉGÉTAL Grandes"	"Cultures"	"Culture"	"Édition Ouest Occit"	"3129-3137"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=Cultures"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"ue soit le stade du"	"colza"	"colza"	"). Seuil indicatif d"	"3510-3515"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"e risque : du stade"	"rosette"	"mâche"	"jusqu'au décollemen"	"5095-5102"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Maches, skos-prefLabel=mâche, form=rosette"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"une larve au stade"	"rosette"	"mâche"	". BULLETIN DE SANTÉ"	"5223-5230"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Maches, skos-prefLabel=mâche, form=rosette"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"DU VÉGÉTAL Grandes"	"Cultures"	"Culture"	"Édition Ouest Occit"	"5270-5278"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=Cultures"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"biomasses. Les gros"	"colzas"	"colza"	"sont moins exposés"	"5571-5577"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"n certain nombre de"	"colzas"	"colza"	"sont encore chétifs"	"5702-5708"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"DU VÉGÉTAL Grandes"	"Cultures"	"Culture"	"Édition Ouest Occit"	"7069-7077"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=Cultures"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"que nul. CEREALES A"	"PAILLE"	"céréale à paille"	"Stades phénologiqu"	"8693-8699"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales_paille, skos-prefLabel=céréale à paille, form=PAILLE"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"ogiques et état des"	"cultures"	"Culture"	"Dans l'Ouest de la"	"8734-8742"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=cultures"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"réseau. Date semis"	"Blé tendre"	"blé tendre"	"Blé dur Mi-octobre"	"9068-9078"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles_tendres, skos-prefLabel=blé tendre, form=Blé tendre"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"réseau. Date semis"	"Blé"	"blé"	"tendre Blé dur Mi-o"	"9068-9071"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=Blé"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"te semis Blé tendre"	"Blé dur"	"blé dur"	"Mi-octobre (12 au 1"	"9079-9086"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles_durs, skos-prefLabel=blé dur, form=Blé dur"
"bsv_grandes_cultures_n10_22112018_cle815c16"	"html"	"te semis Blé tendre"	"Blé"	"blé"	"dur Mi-octobre (12"	"9079-9082"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=Blé"
