"bsv"	"html tags"	"segment (type)"	"segment (form)"	"fcu concepts"	"bioagressors"	"deseases"	"stages"	"context before"	"context after"	"location"	"features"
"bsv_viti_mp_aveyron_n11_25062019_cle084a76"	"SMALL
P
FIGCAPTION
FIGURE
FIGCAPTION
FIGURE
SMALL
P"	"FINANCEMENT"	"
Directeur de publication :
Denis CARRETIER Président de la Chambre Régionale d'Agriculture d'Occitanie BP 22107 31321 CASTANET TOLOSAN Cx Tel 05.61.75.26.00
Dépôt légal : à parution ISSN en de cours Comité validation : Chambre d'agriculture de l'Aveyron, Chambre régionale d'Agrculture d'Occitanie, DRAAF Occitanie, Unicor cave de Valady
Action pilotée par le Ministère chargé de l'agriculture et le ministère chargé de l'écologie, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto."	""	""	""	""	"DE SANTE DU VEGETAL"	"BULLETIN DE SANTE D"	"30-635"	"type=FINANCEMENT, form=
Directeur de publication :
Denis CARRETIER Président de la Chambre Régionale d'Agriculture d'Occitanie BP 22107 31321 CASTANET TOLOSAN Cx Tel 05.61.75.26.00
Dépôt légal : à parution ISSN en de cours Comité validation : Chambre d'agriculture de l'Aveyron, Chambre régionale d'Agrculture d'Occitanie, DRAAF Occitanie, Unicor cave de Valady
Action pilotée par le Ministère chargé de l'agriculture et le ministère chargé de l'écologie, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto."
"bsv_viti_mp_aveyron_n11_25062019_cle084a76"	"H1
H2
TABLE
TBODY
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
H1"	"METEO"	"METEO
 Prévisions du 26 au 1er juillet 2019

  
    Mer 26
  
  
    Jeu 27
  
  
    Ven28
  
  
    Sam 29
  
  
    Dim 30
  
  
    Lun 1er
  
  
    Températures
  
  
    21-38
  
  
    20-40
  
  
    20-40
  
  
    20-39
  
  
    18-34
  
  
    21-35
  
  
    Tendances
  

STADES PHENOLOGIQUES"	""	""	""	""	"in au 7 juillet"	"Marcillac : Le stad"	"1306-1613"	"type=METEO, form=METEO
 Prévisions du 26 au 1er juillet 2019

  
    Mer 26
  
  
    Jeu 27
  
  
    Ven28
  
  
    Sam 29
  
  
    Dim 30
  
  
    Lun 1er
  
  
    Températures
  
  
    21-38
  
  
    20-40
  
  
    20-40
  
  
    20-39
  
  
    18-34
  
  
    21-35
  
  
    Tendances
  

STADES PHENOLOGIQUES"
"bsv_viti_mp_aveyron_n11_25062019_cle084a76"	"H1
P"	"RISQUE"	"AUTRES OBSERVATIONS
Divers insectes et acariens ont été observés comme des cicadelles bubales, des typhlodromes, des coccinelles, des cigariers, des syrphes, des abeilles et des cercopes sanguins."	""	""	""	""	"2019 Page 4 sur 5"	"De gauche à droite"	"7952-8148"	"type=RISQUE, form=AUTRES OBSERVATIONS
Divers insectes et acariens ont été observés comme des cicadelles bubales, des typhlodromes, des coccinelles, des cigariers, des syrphes, des abeilles et des cercopes sanguins."
"bsv_viti_mp_aveyron_n14_17072019_cle05cdbe"	"HEAD
META
TITLE
SMALL
P
FIGCAPTION
FIGURE
FIGCAPTION
FIGURE
SMALL
P"	"FINANCEMENT"	"
BULLETIN DE SANTE DU VEGETAL

Directeur de publication :
Denis CARRETIER Président de la Chambre Régionale d'Agriculture d'Occitanie BP 22107 31321 CASTANET TOLOSAN Cx Tel 05.61.75.26.00
Dépôt légal : à parution ISSN en de cours Comité validation : Chambre d'agriculture de l'Aveyron, Chambre régionale d'Agrculture d'Occitanie, DRAAF Occitanie, Unicor cave de Valady
Action pilotée par le Ministère chargé de l'agriculture et le ministère chargé de l'écologie, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto."	""	""	""	""	""	"BULLETIN DE SANTE D"	"0-635"	"type=FINANCEMENT, form=
BULLETIN DE SANTE DU VEGETAL

Directeur de publication :
Denis CARRETIER Président de la Chambre Régionale d'Agriculture d'Occitanie BP 22107 31321 CASTANET TOLOSAN Cx Tel 05.61.75.26.00
Dépôt légal : à parution ISSN en de cours Comité validation : Chambre d'agriculture de l'Aveyron, Chambre régionale d'Agrculture d'Occitanie, DRAAF Occitanie, Unicor cave de Valady
Action pilotée par le Ministère chargé de l'agriculture et le ministère chargé de l'écologie, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto."
"bsv_viti_mp_aveyron_n14_17072019_cle05cdbe"	"H1
H2
TABLE
TBODY
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
H1"	"METEO"	"METEO
 Prévisions du 17 au 22 juillet 2019

  
    Mer 17
  
  
    Jeu 18
  
  
    Ven 19
  
  
    Sam 20
  
  
    Dim 21
  
  
    Lun 22
  
  
    Températures
  
  
    12-32
  
  
    13-28
  
  
    15-30
  
  
    18-32
  
  
    19-32
  
  
    20-34
  
  
    Tendances
  

STADES PHENOLOGIQUES"	""	""	""	""	"ue) 10j après le T2"	"Marcillac : Le stad"	"1349-1655"	"type=METEO, form=METEO
 Prévisions du 17 au 22 juillet 2019

  
    Mer 17
  
  
    Jeu 18
  
  
    Ven 19
  
  
    Sam 20
  
  
    Dim 21
  
  
    Lun 22
  
  
    Températures
  
  
    12-32
  
  
    13-28
  
  
    15-30
  
  
    18-32
  
  
    19-32
  
  
    20-34
  
  
    Tendances
  

STADES PHENOLOGIQUES"
"bsv_viti_mp_aveyron_n14_17072019_cle05cdbe"	"H1
P
P"	"RISQUE"	"AUTRES OBSERVATIONS
Divers insectes et acariens ont été observés comme des œufs de chrysopes, des typhlodromes et des syrphes.
Ils reflètent la biodversité présente dans les vignes et ne sont pas préjudiciables pour la vigne. Il s'agit même d'auxiliaires."	"vigne,
vigne"	"chrysopes"	""	""	"toute intervention."	"De gauche à droite"	"10712-10967"	"type=RISQUE, form=AUTRES OBSERVATIONS
Divers insectes et acariens ont été observés comme des œufs de chrysopes, des typhlodromes et des syrphes.
Ils reflètent la biodversité présente dans les vignes et ne sont pas préjudiciables pour la vigne. Il s'agit même d'auxiliaires."
"bsv_viti_mp_aveyron_n16_30072019_cle0dd53b"	"HEAD
META
TITLE
SMALL
P
SMALL
P
SMALL
P
SMALL
P"	"FINANCEMENT"	"
BULLETIN DE SANTE DU VEGETAL

Directeur de publication :
Denis CARRETIER Président de la Chambre Régionale d'Agriculture d'Occitanie BP 22107 31321 CASTANET TOLOSAN Cx Tel 05.61.75.26.00
Dépôt légal : à parution ISSN en de cours Comité validation : Chambre d'agriculture de l'Aveyron, Chambre régionale d'Agrculture d'Occitanie, DRAAF Occitanie, Unicor cave de Valady
Action pilotée par le Ministère chargé de l'agriculture et le ministère chargé de l'écologie, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto."	""	""	""	""	""	"BULLETIN DE SANTE D"	"0-635"	"type=FINANCEMENT, form=
BULLETIN DE SANTE DU VEGETAL

Directeur de publication :
Denis CARRETIER Président de la Chambre Régionale d'Agriculture d'Occitanie BP 22107 31321 CASTANET TOLOSAN Cx Tel 05.61.75.26.00
Dépôt légal : à parution ISSN en de cours Comité validation : Chambre d'agriculture de l'Aveyron, Chambre régionale d'Agrculture d'Occitanie, DRAAF Occitanie, Unicor cave de Valady
Action pilotée par le Ministère chargé de l'agriculture et le ministère chargé de l'écologie, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto."
"bsv_viti_mp_aveyron_n16_30072019_cle0dd53b"	"H1
H2
TABLE
TBODY
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
H1"	"METEO"	"METEO
 Prévisions du 31 juillet au 5 août 2019

  
    Mer 31
  
  
    Jeu 1er
  
  
    Ven 2
  
  
    Sam 3
  
  
    Dim 4
  
  
    Lun 5
  
  
    Températures
  
  
    12-24
  
  
    13-24
  
  
    15-29
  
  
    15-31
  
  
    17-32
  
  
    17-27
  
  
    Tendances
  

STADES PHENOLOGIQUES"	""	""	""	""	"sur les ambroisies"	"Sur tous les vignob"	"1277-1584"	"type=METEO, form=METEO
 Prévisions du 31 juillet au 5 août 2019

  
    Mer 31
  
  
    Jeu 1er
  
  
    Ven 2
  
  
    Sam 3
  
  
    Dim 4
  
  
    Lun 5
  
  
    Températures
  
  
    12-24
  
  
    13-24
  
  
    15-29
  
  
    15-31
  
  
    17-32
  
  
    17-27
  
  
    Tendances
  

STADES PHENOLOGIQUES"
"bsv_viti_mp_cahors_n05_07052019-1_cle882e62"	"HEAD
META
TITLE
SMALL
P
FIGCAPTION
FIGURE
FIGCAPTION
FIGURE
SMALL
P"	"FINANCEMENT"	"
BULLETIN DE SANTE DU VEGETAL

Directeur de publication :
Denis CARRETIER Président de la Chambre Régionale d'Agriculture d'Occitanie BP 22107 31321 CASTANET TOLOSAN Cx Tel 05.61.75.26.00
Dépôt légal : à parution ISSN en de cours Comité validation : Syndicat de Défense des vis AOC Cahors, Chambre d'agriculture du Lot, Chambre régionale d'Agriculture d'Occitanie, DRAAF Occitanie, SODEPAC, Vinovalie Cave des Côtes d'Olt
Action pilotée par le Ministère chargé de l'agriculture et le ministère chargé de l'écologie, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto."	""	""	""	""	""	"BULLETIN DE SANTE D"	"0-688"	"type=FINANCEMENT, form=
BULLETIN DE SANTE DU VEGETAL

Directeur de publication :
Denis CARRETIER Président de la Chambre Régionale d'Agriculture d'Occitanie BP 22107 31321 CASTANET TOLOSAN Cx Tel 05.61.75.26.00
Dépôt légal : à parution ISSN en de cours Comité validation : Syndicat de Défense des vis AOC Cahors, Chambre d'agriculture du Lot, Chambre régionale d'Agriculture d'Occitanie, DRAAF Occitanie, SODEPAC, Vinovalie Cave des Côtes d'Olt
Action pilotée par le Ministère chargé de l'agriculture et le ministère chargé de l'écologie, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto."
"bsv_viti_mp_cahors_n05_07052019-1_cle882e62"	"H2
P"	"RISQUE"	" Principe d'observations
Un dispositif de suivi des éclosions des œufs est mis en place à l'IFV. Ce dispositif permet à la DRAAF de caler les dates règlementaires d'intervention (1 mois après les 1ères éclosions). Ces résultats sont aussi validés par un suivi des larves sur le terrain. Une fois les dates définies, elles vous seront communiquées par les services de la DRAAF via le BSV."	""	"larves"	""	""	"FLAVESCENCE DOREE"	"Situation au vigno"	"10179-10566"	"type=RISQUE, form= Principe d'observations
Un dispositif de suivi des éclosions des œufs est mis en place à l'IFV. Ce dispositif permet à la DRAAF de caler les dates règlementaires d'intervention (1 mois après les 1ères éclosions). Ces résultats sont aussi validés par un suivi des larves sur le terrain. Une fois les dates définies, elles vous seront communiquées par les services de la DRAAF via le BSV."
"bsv_viti_mp_cahors_n12_25062019_cle4cf277"	"H1
H2
TABLE
TBODY
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
H1"	"METEO"	"METEO
 Prévisions du 26 juin au 1er juillet 2019

  
    Mer 26
  
  
    Jeu 27
  
  
    Ven 28
  
  
    Sam 29
  
  
    Dim30
  
  
    Lun 1er
  
  
    Températures
  
  
    18-40
  
  
    19-42
  
  
    19-41
  
  
    18-39
  
  
    18-35
  
  
    19-37
  
  
    Tendances
  

STADES PHENOLOGIQUES"	""	""	""	""	"ours après T1 en AB"	"Action pilotée par"	"1271-1583"	"type=METEO, form=METEO
 Prévisions du 26 juin au 1er juillet 2019

  
    Mer 26
  
  
    Jeu 27
  
  
    Ven 28
  
  
    Sam 29
  
  
    Dim30
  
  
    Lun 1er
  
  
    Températures
  
  
    18-40
  
  
    19-42
  
  
    19-41
  
  
    18-39
  
  
    18-35
  
  
    19-37
  
  
    Tendances
  

STADES PHENOLOGIQUES"
"bsv_viti_mp_cahors_n12_25062019_cle4cf277"	"SMALL
P"	"FINANCEMENT"	"Action pilotée par le Ministère chargé de l'agriculture et le ministère chargé de l'écologie, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto."	""	""	""	""	"TADES PHENOLOGIQUES"	"Hors rameaux gelés,"	"1584-1850"	"type=FINANCEMENT, form=Action pilotée par le Ministère chargé de l'agriculture et le ministère chargé de l'écologie, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto."
"bsv_viti_mp_cahors_n17_30072019_cle434e53"	"HEAD
META
TITLE
SMALL
P
SMALL
P
SMALL
P
SMALL
P"	"FINANCEMENT"	"
BULLETIN DE SANTE DU VEGETAL

Directeur de publication :
Denis CARRETIER Président de la Chambre Régionale d'Agriculture d'Occitanie BP 22107 31321 CASTANET TOLOSAN Cx Tel 05.61.75.26.00
Dépôt légal : à parution ISSN en de cours Comité validation : Syndicat de Défense des vis AOC Cahors, Chambre d'agriculture du Lot, Chambre régionale d'Agriculture d'Occitanie, DRAAF Occitanie, SODEPAC, Vinovalie Cave des Côtes d'Olt
Action pilotée par le Ministère chargé de l'agriculture et le ministère chargé de l'écologie, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto."	""	""	""	""	""	"BULLETIN DE SANTE D"	"0-688"	"type=FINANCEMENT, form=
BULLETIN DE SANTE DU VEGETAL

Directeur de publication :
Denis CARRETIER Président de la Chambre Régionale d'Agriculture d'Occitanie BP 22107 31321 CASTANET TOLOSAN Cx Tel 05.61.75.26.00
Dépôt légal : à parution ISSN en de cours Comité validation : Syndicat de Défense des vis AOC Cahors, Chambre d'agriculture du Lot, Chambre régionale d'Agriculture d'Occitanie, DRAAF Occitanie, SODEPAC, Vinovalie Cave des Côtes d'Olt
Action pilotée par le Ministère chargé de l'agriculture et le ministère chargé de l'écologie, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto."
"bsv_viti_mp_cahors_n17_30072019_cle434e53"	"H1
H2
TABLE
TBODY
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
H1"	"METEO"	"METEO
 Prévisions du 31 juillet au 5 août 2019

  
    Mer 31
  
  
    Jeu 1er
  
  
    Ven 2
  
  
    Sam 3
  
  
    Dim 4
  
  
    Lun 5
  
  
    Températures
  
  
    13-25
  
  
    14-25
  
  
    16-29
  
  
    16-30
  
  
    17-30
  
  
    17-27
  
  
    Tendances
  

STADES PHENOLOGIQUES"	""	""	""	""	"les ambroisies"	"En situatio"	"1374-1681"	"type=METEO, form=METEO
 Prévisions du 31 juillet au 5 août 2019

  
    Mer 31
  
  
    Jeu 1er
  
  
    Ven 2
  
  
    Sam 3
  
  
    Dim 4
  
  
    Lun 5
  
  
    Températures
  
  
    13-25
  
  
    14-25
  
  
    16-29
  
  
    16-30
  
  
    17-30
  
  
    17-27
  
  
    Tendances
  

STADES PHENOLOGIQUES"
