"bsv"	"context before"	"deseases"	"context after"	"location"	"features"
"char_gdes_Cultures_no11_du_30-04-19_cle096f9c"	"3 | Autres maladies"	"Rouille"	"naine : 4 parcelles"	"10351-10358"	"type=DESEASE, form=Rouille"
"char_gdes_Cultures_no11_du_30-04-19_cle096f9c"	"aible actuellement ;"	"Oïdium"	": 1 signalement sur"	"10783-10789"	"type=DESEASE, form=Oïdium"
"char_gdes_Cultures_no11_du_30-04-19_cle096f9c"	"ladies et ravageurs"	"Rhynchosporiose"	": 1 parcelle en ind"	"11043-11058"	"type=DESEASE, form=Rhynchosporiose"
"char_gdes_Cultures_no11_du_30-04-19_cle096f9c"	"signale sur les f3."	"Oïdium"	": signalé dans 2 pa"	"11184-11190"	"type=DESEASE, form=Oïdium"
"char_gdes_Cultures_no11_du_30-04-19_cle096f9c"	"tade 8 feuilles 2 |"	"Sitones"	"(Sitona lineatus) L"	"17677-17684"	"type=DESEASE, form=Sitones"
"char_gdes_Cultures_no11_du_30-04-19_cle096f9c"	"sque L'activité des"	"sitones"	"diminue. La majorit"	"18439-18446"	"type=DESEASE, form=sitones"
"char_gdes_Cultures_no14_du_22-05-19_cle0b1586"	"upérieurs. Pression"	"rhynchosporiose"	"élevée sur orge d'h"	"724-739"	"type=DESEASE, form=rhynchosporiose"
"char_gdes_Cultures_no14_du_22-05-19_cle0b1586"	"'hiver, Présence de"	"rhynchosporiose"	"et d'helminthospori"	"777-792"	"type=DESEASE, form=rhynchosporiose"
"char_gdes_Cultures_no14_du_22-05-19_cle0b1586"	"rhynchosporiose et"	"d'helminthosporiose"	"sur orge de printem"	"796-815"	"type=DESEASE, form=d'helminthosporiose"
"char_gdes_Cultures_no14_du_22-05-19_cle0b1586"	"rnière Feuille. 2 |"	"Oïdium"	"a. Observations 9 p"	"6167-6173"	"type=DESEASE, form=Oïdium"
"char_gdes_Cultures_no14_du_22-05-19_cle0b1586"	". Analyse de risque"	"L'oïdium"	"est davantage prése"	"6730-6738"	"type=DESEASE, form=L'oïdium"
"char_gdes_Cultures_no14_du_22-05-19_cle0b1586"	"ales du blé tendre ["	"piétin"	"-verse, septoriose,"	"8067-8073"	"type=DESEASE, form=piétin"
"char_gdes_Cultures_no14_du_22-05-19_cle0b1586"	"-verse, septoriose,"	"rouille"	"jaune, rouille brun"	"8093-8100"	"type=DESEASE, form=rouille"
"char_gdes_Cultures_no14_du_22-05-19_cle0b1586"	"ose, rouille jaune,"	"rouille"	"brune et fusariose"	"8108-8115"	"type=DESEASE, form=rouille"
"char_gdes_Cultures_no14_du_22-05-19_cle0b1586"	"e, rouille brune et"	"fusariose"	"des épis]. http://w"	"8125-8134"	"type=DESEASE, form=fusariose"
"char_gdes_Cultures_no14_du_22-05-19_cle0b1586"	"on négligeable. 4 |"	"Rouille"	"jaune 2 signalement"	"8871-8878"	"type=DESEASE, form=Rouille"
"char_gdes_Cultures_no14_du_22-05-19_cle0b1586"	"débuts de foyers de"	"rouille"	"jaune. 5 | Rouille"	"9047-9054"	"type=DESEASE, form=rouille"
"char_gdes_Cultures_no14_du_22-05-19_cle0b1586"	"rouille jaune. 5 |"	"Rouille"	"brune 1 parcelle si"	"9066-9073"	"type=DESEASE, form=Rouille"
"char_gdes_Cultures_no14_du_22-05-19_cle0b1586"	"nale la présence de"	"rouille"	"brune avec 20% de F"	"9114-9121"	"type=DESEASE, form=rouille"
"char_gdes_Cultures_no14_du_22-05-19_cle0b1586"	"actéristiques de la"	"rouille"	"brune. 6 | Tâches p"	"9270-9277"	"type=DESEASE, form=rouille"
"char_gdes_Cultures_no14_du_22-05-19_cle0b1586"	"plus avancées. 2 |"	"Rhynchosporiose"	"a. Observations Qua"	"10670-10685"	"type=DESEASE, form=Rhynchosporiose"
"char_gdes_Cultures_no14_du_22-05-19_cle0b1586"	"tat de symptômes de"	"rhynchosporiose"	"sur les F3, avec en"	"10769-10784"	"type=DESEASE, form=rhynchosporiose"
"char_gdes_Cultures_no14_du_22-05-19_cle0b1586"	"uchées. La pression"	"rhynchosporiose"	"reste similaire à l"	"11025-11040"	"type=DESEASE, form=rhynchosporiose"
"char_gdes_Cultures_no14_du_22-05-19_cle0b1586"	"3 | Autres maladies"	"Rouille"	"naine : 6 parcelles"	"11197-11204"	"type=DESEASE, form=Rouille"
"char_gdes_Cultures_no14_du_22-05-19_cle0b1586"	"e quinzaine de mai."	"Oïdium"	": 4 signalements su"	"11788-11794"	"type=DESEASE, form=Oïdium"
"char_gdes_Cultures_no14_du_22-05-19_cle0b1586"	"ladies et ravageurs"	"Rhynchosporiose"	": 17 parcelles sign"	"12331-12346"	"type=DESEASE, form=Rhynchosporiose"
"char_gdes_Cultures_no14_du_22-05-19_cle0b1586"	"st faible à modéré."	"Oïdium"	": des symptômes son"	"12800-12806"	"type=DESEASE, form=Oïdium"
"char_gdes_Cultures_no14_du_22-05-19_cle0b1586"	"ble pour le moment."	"Rouille"	"naine : aucun signa"	"12970-12977"	"type=DESEASE, form=Rouille"
"char_gdes_Cultures_no26_du_14-08-19_cle0fb929"	"feuilles trifoliées."	"Sitones"	": premiers dégâts s"	"453-460"	"type=DESEASE, form=Sitones"
"char_gdes_Cultures_no26_du_14-08-19_cle0fb929"	"risque dartrose et"	"rhizoctone"	"brun est à surveill"	"845-855"	"type=DESEASE, form=rhizoctone"
"char_gdes_Cultures_no26_du_14-08-19_cle0fb929"	"uelques pustules de"	"rouille"	"peuvent être observ"	"2855-2862"	"type=DESEASE, form=rouille"
"char_gdes_Cultures_no26_du_14-08-19_cle0fb929"	"risque T3"	"oïdium"	"15 % 30 %"	"4082-4088"	"type=DESEASE, form=oïdium"
"char_gdes_Cultures_no26_du_14-08-19_cle0fb929"	"25 %"	"rouille"	"15 % 40 %"	"4187-4194"	"type=DESEASE, form=rouille"
"char_gdes_Cultures_no26_du_14-08-19_cle0fb929"	"DON Grand-Est) 2. |"	"Sitones"	"Situation Les premi"	"5599-5606"	"type=DESEASE, form=Sitones"
"char_gdes_Cultures_no26_du_14-08-19_cle0fb929"	"premiers dégâts de"	"sitones"	"sont observés sur 2"	"5640-5647"	"type=DESEASE, form=sitones"
"char_gdes_Cultures_no26_du_14-08-19_cle0fb929"	"sque Les adultes de"	"sitones"	"occasionnent des dé"	"5789-5796"	"type=DESEASE, form=sitones"
"char_gdes_Cultures_no26_du_14-08-19_cle0fb929"	"risque. Morsures de"	"sitones(A"	".Dupeyron, FREDON Gr"	"6019-6028"	"type=DESEASE, form=sitones(A"
"char_gdes_Cultures_no26_du_14-08-19_cle0fb929"	"es à l'activité des"	"sitones"	". Leurs dégâts peuve"	"6405-6412"	"type=DESEASE, form=sitones"
"char_gdes_Cultures_no26_du_14-08-19_cle0fb929"	"t de 3 semaines. 6."	"|Rhizoctone"	"brun Une parcelle h"	"12826-12837"	"type=DESEASE, form=|Rhizoctone"
"char_gdes_Cultures_no26_du_14-08-19_cle0fb929"	"e des suspicions de"	"Rhizoctone"	"brun (Rhizoctonia s"	"12915-12925"	"type=DESEASE, form=Rhizoctone"
"char_gdes_Cultures_no26_du_14-08-19_cle0fb929"	"informations sur le"	"rhizoctone"	"brun : voir le BSV"	"13095-13105"	"type=DESEASE, form=rhizoctone"
"ge_houblon_no6_du_19-06-19_cle41558d"	"................ p2"	"Oïdium"	"..................."	"333-339"	"type=DESEASE, form=Oïdium"
"ge_houblon_no6_du_19-06-19_cle41558d"	"). BSV n°06 P.2 4)"	"Oïdium"	": en développement"	"4753-4759"	"type=DESEASE, form=Oïdium"
"ge_houblon_no6_du_19-06-19_cle41558d"	"e dernier bulletin,"	"l'oïdium"	"s'est fortement dév"	"4823-4831"	"type=DESEASE, form=l'oïdium"
"ge_houblon_no6_du_19-06-19_cle41558d"	"touchées. Pustules"	"d'oïdium"	"sur Strisselspalt ("	"5161-5169"	"type=DESEASE, form=d'oïdium"
"ge_houblon_no6_du_19-06-19_cle41558d"	"nes est favorable à"	"l'oïdium"	"qui apprécie un tem"	"5316-5324"	"type=DESEASE, form=l'oïdium"
"20180802_bsvmaraichage_19_cle04c2cf"	"e - Céleri - Panais"	"Oïdium"	", septoriose P.3 Cuc"	"137-143"	"type=DESEASE, form=Oïdium"
"20180802_bsvmaraichage_19_cle04c2cf"	"s Acarien, punaise,"	"oïdium"	"P.4"	"192-198"	"type=DESEASE, form=oïdium"
"20180802_bsvmaraichage_19_cle04c2cf"	"rs D. suzukii ,"	"thrips"	"P.5 L"	"248-254"	"type=DESEASE, form=thrips"
"20180802_bsvmaraichage_19_cle04c2cf"	"bsoluta, doryphore,"	"oïdium"	", cladosporiose P.7"	"352-358"	"type=DESEASE, form=oïdium"
"20180802_bsvmaraichage_19_cle04c2cf"	"vageurs et Maladies"	"Thrips"	"(Poireau) Le thrips"	"3147-3153"	"type=DESEASE, form=Thrips"
"20180802_bsvmaraichage_19_cle04c2cf"	"Thrips (Poireau) Le"	"thrips"	"a été absent des re"	"3167-3173"	"type=DESEASE, form=thrips"
"20180802_bsvmaraichage_19_cle04c2cf"	"s et Sainte-Gemmes."	"Oïdium"	"(Carotte) Des premi"	"7854-7860"	"type=DESEASE, form=Oïdium"
"20180802_bsvmaraichage_19_cle04c2cf"	"premiers symptômes"	"d'oïdium"	"ont été observés en"	"7894-7902"	"type=DESEASE, form=d'oïdium"
"20180802_bsvmaraichage_19_cle04c2cf"	"mbre) Comme pour le"	"thrips"	", la pression pucero"	"9206-9212"	"type=DESEASE, form=thrips"
"20180802_bsvmaraichage_19_cle04c2cf"	"le-les-Marais (85)."	"Thrips"	"(Concombre) La pres"	"9498-9504"	"type=DESEASE, form=Thrips"
"20180802_bsvmaraichage_19_cle04c2cf"	"combre) La pression"	"thrips"	"était très variable"	"9529-9535"	"type=DESEASE, form=thrips"
"20180802_bsvmaraichage_19_cle04c2cf"	"ur sont favorables."	"Thrips"	"sur concombre. Créd"	"9854-9860"	"type=DESEASE, form=Thrips"
"20180802_bsvmaraichage_19_cle04c2cf"	"to : CDDL Maladies"	"Oïdium"	"(Concombre) La pres"	"9906-9912"	"type=DESEASE, form=Oïdium"
"20180802_bsvmaraichage_19_cle04c2cf"	"combre) La pression"	"oïdium"	"semble avoir diminu"	"9937-9943"	"type=DESEASE, form=oïdium"
"20180802_bsvmaraichage_19_cle04c2cf"	"de plus. Acarien et"	"Thrips"	"La pression acarien"	"11103-11109"	"type=DESEASE, form=Thrips"
"20180802_bsvmaraichage_19_cle04c2cf"	"e (49). La pression"	"thrips"	"est stable en semai"	"11283-11289"	"type=DESEASE, form=thrips"
"20180802_bsvmaraichage_19_cle04c2cf"	"déchets de récolte."	"Oïdium"	"La pression oïdium"	"12277-12283"	"type=DESEASE, form=Oïdium"
"20180802_bsvmaraichage_19_cle04c2cf"	"Oïdium La pression"	"oïdium"	"est faible dans les"	"12296-12302"	"type=DESEASE, form=oïdium"
"20180802_bsvmaraichage_19_cle04c2cf"	"matiques annoncées."	"Oïdium"	"sur fraisier. Crédi"	"12469-12475"	"type=DESEASE, form=Oïdium"
"20180802_bsvmaraichage_19_cle04c2cf"	"aux deux maladies."	"Oïdium"	"et Cladosporiose (T"	"16433-16439"	"type=DESEASE, form=Oïdium"
"20180802_bsvmaraichage_19_cle04c2cf"	"rgine est suspecté."	"d'oïdium"	"et de cladosporiose"	"16687-16695"	"type=DESEASE, form=d'oïdium"
"20180802_bsvmaraichage_19_cle04c2cf"	"t être favorables à"	"l'oïdium"	", moins à la cladosp"	"16796-16804"	"type=DESEASE, form=l'oïdium"
"20180920_bsvmaraichage_cle0649bf"	"ACTUALITES Alliums"	"Thrips"	"P.1 Brassicacées Al"	"204-210"	"type=DESEASE, form=Thrips"
"20180920_bsvmaraichage_cle0649bf"	"e P.2 Cucurbitacées"	"Thrips"	", oïdium P.3 Fraisie"	"295-301"	"type=DESEASE, form=Thrips"
"20180920_bsvmaraichage_cle0649bf"	"curbitacées Thrips,"	"oïdium"	"P.3 Fraisier Frambo"	"303-309"	"type=DESEASE, form=oïdium"
"20180920_bsvmaraichage_cle0649bf"	"uceron, D. suzukii,"	"oïdium"	"P.4 Laitue Noctuell"	"356-362"	"type=DESEASE, form=oïdium"
"20180920_bsvmaraichage_cle0649bf"	"mate Tuta absoluta,"	"thrips"	"P.5 A Le temps sec"	"423-429"	"type=DESEASE, form=thrips"
"20180920_bsvmaraichage_cle0649bf"	"taire des cultures."	"L'oïdium"	"se développe sur un"	"505-513"	"type=DESEASE, form=L'oïdium"
"20180920_bsvmaraichage_cle0649bf"	"cultures : altises,"	"thrips"	", acariens,... Le vo"	"635-641"	"type=DESEASE, form=thrips"
"20180920_bsvmaraichage_cle0649bf"	"ou (49). Ravageurs"	"Thrips"	"(Poireau) A Ste-Gem"	"925-931"	"type=DESEASE, form=Thrips"
"20180920_bsvmaraichage_cle0649bf"	"re(49), la pression"	"thrips"	"reste importante en"	"982-988"	"type=DESEASE, form=thrips"
"20180920_bsvmaraichage_cle0649bf"	"és selon les sites."	"Thrips"	"(Concombre) La pres"	"6304-6310"	"type=DESEASE, form=Thrips"
"20180920_bsvmaraichage_cle0649bf"	"combre) La pression"	"thrips"	"est importante à Ha"	"6335-6341"	"type=DESEASE, form=thrips"
"20180920_bsvmaraichage_cle0649bf"	"ravageur. Dégâts de"	"thrips"	"sur concombre. Créd"	"6514-6520"	"type=DESEASE, form=thrips"
"20180920_bsvmaraichage_cle0649bf"	"tes (49). Maladies"	"Oïdium"	"(Concombre, Courget"	"7177-7183"	"type=DESEASE, form=Oïdium"
"20180920_bsvmaraichage_cle0649bf"	"maines, la pression"	"oïdium"	"est très forte dans"	"7255-7261"	"type=DESEASE, form=oïdium"
"20180920_bsvmaraichage_cle0649bf"	"le 44, la pression"	"oïdium"	"est importante en p"	"7457-7463"	"type=DESEASE, form=oïdium"
"20180920_bsvmaraichage_cle0649bf"	"est très important."	"Oïdium"	"On observe des symp"	"9758-9764"	"type=DESEASE, form=Oïdium"
"20180920_bsvmaraichage_cle0649bf"	"s sont favorables à"	"l'oïdium"	". Surveillez vos par"	"9980-9988"	"type=DESEASE, form=l'oïdium"
"20180920_bsvmaraichage_cle0649bf"	"e risque est élevé."	"Oïdium"	"sur fruit. Crédit p"	"10037-10043"	"type=DESEASE, form=Oïdium"
"20180920_bsvmaraichage_cle0649bf"	"Ravageurs (suite)"	"Thrips"	"A La Ménitré, les t"	"13251-13257"	"type=DESEASE, form=Thrips"
"20180920_bsvmaraichage_cle0649bf"	"s A La Ménitré, les"	"thrips"	"sont toujours prése"	"13276-13282"	"type=DESEASE, form=thrips"
"20180920_bsvmaraichage_cle0649bf"	"maine 38. Maladies"	"Oïdium"	"Forte pression oïdi"	"13413-13419"	"type=DESEASE, form=Oïdium"
"20180920_bsvmaraichage_cle0649bf"	"dium Forte pression"	"oïdium"	"en parcelle de toma"	"13435-13441"	"type=DESEASE, form=oïdium"
"20180920_bsvmaraichage_cle0649bf"	"r 0,5% des plantes."	"Oïdium"	"sur tomate. Crédit"	"13928-13934"	"type=DESEASE, form=Oïdium"
"20181011_bsvmaraichage_27_cle09c363"	"logique P.1 Alliums"	"Thrips"	"P.2 Brassicacées Al"	"116-122"	"type=DESEASE, form=Thrips"
"20181011_bsvmaraichage_27_cle09c363"	"mate Tuta absoluta,"	"oïdium"	"P.4 Gestion de la f"	"303-309"	"type=DESEASE, form=oïdium"
"20181011_bsvmaraichage_27_cle09c363"	"rytis, sclérotinia,"	"L'oïdium"	"est toujours présen"	"712-720"	"type=DESEASE, form=L'oïdium"
"20181011_bsvmaraichage_27_cle09c363"	"avageurs et Maladie"	"Thrips"	"(Poireau) Dans le 4"	"3263-3269"	"type=DESEASE, form=Thrips"
"20181011_bsvmaraichage_27_cle09c363"	"tivement 30,5 et 11"	"thrips"	"/ plaque. Le temps p"	"3389-3395"	"type=DESEASE, form=thrips"
"20181011_bsvmaraichage_27_cle09c363"	"saison. Dans le 85,"	"l'oïdium"	"est toujours très p"	"8314-8322"	"type=DESEASE, form=l'oïdium"
"20181011_bsvmaraichage_27_cle09c363"	"ices en semaine 41."	"Oïdium"	"La pression oïdium"	"10806-10812"	"type=DESEASE, form=Oïdium"
"20181011_bsvmaraichage_27_cle09c363"	"Oïdium La pression"	"oïdium"	"se maintient sur Ha"	"10825-10831"	"type=DESEASE, form=oïdium"
"20190502_BSV_legumes_cle079711"	"à ce jour, suite au"	"refroidissement"	". BSV Légumes n°02 P"	"15349-15364"	"type=DESEASE, form=refroidissement"
"20190502_BSV_legumes_cle079711"	"es bioagresseurs Le"	"rhizoctone"	"sur tige était prév"	"21174-21184"	"type=DESEASE, form=rhizoctone"
"20190502_BSV_legumes_cle079711"	"limentation en eau."	"Rhizoctone"	"sur Charlotte à Bal"	"21375-21385"	"type=DESEASE, form=Rhizoctone"
"20190502_BSV_legumes_cle079711"	"ont subi le coup de"	"froid"	"du 11 au 14 avril e"	"24335-24340"	"type=DESEASE, form=froid"
"20190731_BSV_legumes_cle01d6c6"	"............... 7 7"	"Rouille"	"de l'asperge ......"	"1300-1307"	"type=DESEASE, form=Rouille"
"20190731_BSV_legumes_cle01d6c6"	"....... 9 9"	"Rhizoctone"	"Violet ............"	"1661-1671"	"type=DESEASE, form=Rhizoctone"
"20190731_BSV_legumes_cle01d6c6"	".............. 16 7"	"Thrips"	"..................."	"3980-3986"	"type=DESEASE, form=Thrips"
"20190731_BSV_legumes_cle01d6c6"	"upin (P. SIGRIST) 7"	"Rouille"	"de l'asperge : en p"	"14061-14068"	"type=DESEASE, form=Rouille"
"20190731_BSV_legumes_cle01d6c6"	", cette présence de"	"rouille"	"est essentiellement"	"14222-14229"	"type=DESEASE, form=rouille"
"20190731_BSV_legumes_cle01d6c6"	"pour la plupart. La"	"rouille"	"de l'asperge, Pucci"	"14363-14370"	"type=DESEASE, form=rouille"
"20190731_BSV_legumes_cle01d6c6"	"nt le feuillage, la"	"rouille"	"empêche la bonne co"	"14497-14504"	"type=DESEASE, form=rouille"
"20190731_BSV_legumes_cle01d6c6"	"ès le printemps, la"	"rouille"	"de l'asperge appara"	"14595-14602"	"type=DESEASE, form=rouille"
"20190731_BSV_legumes_cle01d6c6"	"Pustules de"	"rouille"	"(P. SIGRIST)"	"15131-15138"	"type=DESEASE, form=rouille"
"20190731_BSV_legumes_cle01d6c6"	"dospores de couleur"	"rouille"	". Ce sont ces derniè"	"15980-15987"	"type=DESEASE, form=rouille"
"20190731_BSV_legumes_cle01d6c6"	"er les épidémies de"	"rouille"	"de l'asperge. Seuil"	"16330-16337"	"type=DESEASE, form=rouille"
"20190731_BSV_legumes_cle01d6c6"	"um cette semaine. 9"	"Rhizoctone"	"Violet Observations"	"17493-17503"	"type=DESEASE, form=Rhizoctone"
"20190731_BSV_legumes_cle01d6c6"	"la culture suite au"	"rhizoctone"	". 10 Adventices"	"19471-19481"	"type=DESEASE, form=rhizoctone"
"20190731_BSV_legumes_cle01d6c6"	"Adventices"	"Rhizoctone"	"violet (P. SIGRIST)"	"19505-19515"	"type=DESEASE, form=Rhizoctone"
"20190731_BSV_legumes_cle01d6c6"	"égumes n°15 P.16 7"	"Thrips"	"Observations Les dé"	"30754-30760"	"type=DESEASE, form=Thrips"
"20190731_BSV_legumes_cle01d6c6"	"commencé. Dégâts de"	"thrips"	"(A. CLAUDEL) Analys"	"31054-31060"	"type=DESEASE, form=thrips"
"20190731_BSV_legumes_cle01d6c6"	"passée ainsi que du"	"rhizoctone"	"sur tête et de l'al"	"34065-34075"	"type=DESEASE, form=rhizoctone"
"20190731_BSV_legumes_cle01d6c6"	"mono tiges suite au"	"froid"	", du simple au doubl"	"36652-36657"	"type=DESEASE, form=froid"
"20190731_BSV_legumes_cle01d6c6"	"Autre bioagresseurs"	"Thrips"	"des céréales Sur to"	"43064-43070"	"type=DESEASE, form=Thrips"
"20190731_BSV_legumes_cle01d6c6"	"s cette semaine des"	"thrips"	"sont observés (sign"	"43121-43127"	"type=DESEASE, form=thrips"
"20190731_BSV_legumes_cle01d6c6"	"raisemblablement du"	"thrips"	"des céréales Limoth"	"43302-43308"	"type=DESEASE, form=thrips"
"20190731_BSV_legumes_cle01d6c6"	"thrips des céréales"	"Limothrips"	"cerealium. Les popu"	"43322-43332"	"type=DESEASE, form=Limothrips"
"20190731_BSV_legumes_cle01d6c6"	"n°15 P.24"	"Thrips"	"dans une batavia. A"	"43633-43639"	"type=DESEASE, form=Thrips"
"20190731_BSV_legumes_cle01d6c6"	"R) Botrytis et"	"rhizoctone"	"Le Botrytis est pré"	"43780-43790"	"type=DESEASE, form=rhizoctone"
"20190828_BSV_legumes_cle0ede1d"	"............... 7 7"	"Rouille"	"de l'asperge ......"	"1299-1306"	"type=DESEASE, form=Rouille"
"20190828_BSV_legumes_cle0ede1d"	"....... 8 9"	"Rhizoctone"	"Violet ............"	"1660-1670"	"type=DESEASE, form=Rhizoctone"
"20190828_BSV_legumes_cle0ede1d"	".............. 16 6"	"Thrips"	"..................."	"3806-3812"	"type=DESEASE, form=Thrips"
"20190828_BSV_legumes_cle0ede1d"	"upin (P. SIGRIST) 7"	"Rouille"	"de l'asperge L'Alsa"	"12743-12750"	"type=DESEASE, form=Rouille"
"20190828_BSV_legumes_cle0ede1d"	", cette présence de"	"rouille"	"est essentiellement"	"12864-12871"	"type=DESEASE, form=rouille"
"20190828_BSV_legumes_cle0ede1d"	"pour la plupart. La"	"rouille"	"de l'asperge, Pucci"	"13006-13013"	"type=DESEASE, form=rouille"
"20190828_BSV_legumes_cle0ede1d"	"nt le feuillage, la"	"rouille"	"empêche la bonne co"	"13140-13147"	"type=DESEASE, form=rouille"
"20190828_BSV_legumes_cle0ede1d"	"ès le printemps, la"	"rouille"	"de l'asperge appara"	"13238-13245"	"type=DESEASE, form=rouille"
"20190828_BSV_legumes_cle0ede1d"	"Pustules de"	"rouille"	"(P. SIGRIST)"	"13755-13762"	"type=DESEASE, form=rouille"
"20190828_BSV_legumes_cle0ede1d"	"dospores de couleur"	"rouille"	". Ce sont ces derniè"	"14603-14610"	"type=DESEASE, form=rouille"
"20190828_BSV_legumes_cle0ede1d"	"er les épidémies de"	"rouille"	"de l'asperge. Seuil"	"14953-14960"	"type=DESEASE, form=rouille"
"20190828_BSV_legumes_cle0ede1d"	"um cette semaine. 9"	"Rhizoctone"	"Violet Observations"	"16300-16310"	"type=DESEASE, form=Rhizoctone"
"20190828_BSV_legumes_cle0ede1d"	"la culture suite au"	"rhizoctone"	". 10 Adventices Rhiz"	"18230-18240"	"type=DESEASE, form=rhizoctone"
"20190828_BSV_legumes_cle0ede1d"	"tone. 10 Adventices"	"Rhizoctone"	"violet (P. SIGRIST)"	"18256-18266"	"type=DESEASE, form=Rhizoctone"
"20190828_BSV_legumes_cle0ede1d"	"premiers adultes. 6"	"Thrips"	"Observations Le ris"	"28348-28354"	"type=DESEASE, form=Thrips"
"20190828_BSV_legumes_cle0ede1d"	"ardives). Dégâts de"	"thrips"	"(A.CLAUDEL) Analyse"	"28491-28497"	"type=DESEASE, form=thrips"
"20190828_BSV_legumes_cle0ede1d"	"et quelques cas de"	"rhizoctone"	"sur tête sont toujo"	"31408-31418"	"type=DESEASE, form=rhizoctone"
"20199062_bsvmaraichage_no27_cle051121-1"	"bsoluta P3 Maladies"	"Rouille"	", oïdium, septoriose"	"235-242"	"type=DESEASE, form=Rouille"
"20199062_bsvmaraichage_no27_cle051121-1"	"3 Maladies Rouille,"	"oïdium"	", septoriose P.3 Eff"	"244-250"	"type=DESEASE, form=oïdium"
"20199062_bsvmaraichage_no27_cle051121-1"	"les pucerons et les"	"thrips"	". L'activité des mou"	"628-634"	"type=DESEASE, form=thrips"
"20199062_bsvmaraichage_no27_cle051121-1"	"o : GDM La pression"	"thrips"	"se maintient dans l"	"3015-3021"	"type=DESEASE, form=thrips"
"20199062_bsvmaraichage_no27_cle051121-1"	"t 175, 58, 50 et 22"	"thrips"	"/plaque à Villeberni"	"3101-3107"	"type=DESEASE, form=thrips"
"20199062_bsvmaraichage_no27_cle051121-1"	"apporte un début de"	"rouille"	"sur plusieurs parce"	"6990-6997"	"type=DESEASE, form=rouille"
"20199062_bsvmaraichage_no27_cle051121-1"	"es à cette maladie."	"Rouille"	"sur poireau. Crédit"	"7150-7157"	"type=DESEASE, form=Rouille"
"20199062_bsvmaraichage_no27_cle051121-1"	"e, Panais et Céleri"	"L'oïdium"	"se développe dans d"	"7387-7395"	"type=DESEASE, form=L'oïdium"
"20199062_bsvmaraichage_no27_cle051121-1"	"ve des symptômes de"	"fusariose"	"sur 30% des plantes"	"7830-7839"	"type=DESEASE, form=fusariose"
"20199062_bsvmaraichage_no27_cle051121-1"	"aine 39 la pression"	"oïdium"	"est très élevée et"	"7981-7987"	"type=DESEASE, form=oïdium"
"20199062_bsvmaraichage_no27_cle051121-1"	"porte des symptômes"	"d'oïdium"	"ainsi que de mildio"	"8140-8148"	"type=DESEASE, form=d'oïdium"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"tensité des vols de"	"thrips"	"globalement en augm"	"247-253"	"type=DESEASE, form=thrips"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	", forte présence de"	"thrips"	"sur certains secteu"	"301-307"	"type=DESEASE, form=thrips"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"e : infestations de"	"thrips"	"en augmentation ; p"	"508-514"	"type=DESEASE, form=thrips"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"e à récolte"	"Thrips"	": Observations : Su"	"2302-2308"	"type=DESEASE, form=Thrips"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"ions estivales, des"	"thrips"	"sont présents sur t"	"2362-2368"	"type=DESEASE, form=thrips"
