"bsv"	"context before"	"bioagressors"	"context after"	"location"	"features"
"BSV_Legumes_082019_cle841c8f-1"	"s dégâts constatés."	"Anthracnose"	"De l'anthracnose es"	"2385-2396"	"type=BIOAGRESSOR, $=anthracnose, form=Anthracnose"
"BSV_Legumes_082019_cle841c8f-1"	"située à Dégâts de"	"mouche"	"des semis sur pois"	"2463-2469"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_Legumes_082019_cle841c8f-1"	"e des températures."	"Mildiou"	"Le mildiou commence"	"3083-3090"	"type=BIOAGRESSOR, $=mildiou, form=Mildiou"
"BSV_Legumes_082019_cle841c8f-1"	"ratures. Mildiou Le"	"mildiou"	"commence à se dével"	"3094-3101"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_Legumes_082019_cle841c8f-1"	"satisfaisante (les"	"oiseaux"	"s'y habituent rapid"	"3926-3933"	"type=BIOAGRESSOR, $=oiseau, form=oiseaux"
"BSV_Legumes_082019_cle841c8f-1"	": 2 à 10 feuilles."	"Pucerons"	"Les pucerons noirs"	"4114-4122"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"BSV_Legumes_082019_cle841c8f-1"	"illes. Pucerons Les"	"pucerons"	"noirs sont toujours"	"4127-4135"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_Legumes_082019_cle841c8f-1"	"nte attaquée par la"	"mouche"	"et une plante saine"	"4399-4405"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_Legumes_082019_cle841c8f-1"	"ante saine (UNILET)"	"Mouche"	"des semis Des dégât"	"4435-4441"	"type=BIOAGRESSOR, $=mouche, form=Mouche"
"BSV_Legumes_082019_cle841c8f-1"	"semis Des dégâts de"	"mouches"	"sont observés sur d"	"4466-4473"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"BSV_Legumes_082019_cle841c8f-1"	"égâts causés par la"	"mouche"	"sont variables : ma"	"4629-4635"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_Legumes_082019_cle841c8f-1"	"ter les attaques de"	"mouche"	", certaines mesures"	"4807-4813"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_Legumes_082019_cle841c8f-1"	"st concernée par le"	"mildiou"	": à Saulchoy (80),"	"5608-5615"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_Legumes_082019_cle841c8f-1"	"Levée à 6 feuilles."	"Mouche"	"de la carotte Aucun"	"5976-5982"	"type=BIOAGRESSOR, $=mouche, form=Mouche"
"BSV_Legumes_082019_cle841c8f-1"	"e la carotte Aucune"	"mouche"	"de la carotte n'a é"	"6004-6010"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_Legumes_082019_cle841c8f-1"	"s pour le suivi des"	"mouches"	"et niveaux de captu"	"6098-6105"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"BSV_Legumes_082019_cle841c8f-1"	"iveaux de captures ("	"mouche"	"/piège/semaine) Mouc"	"6130-6136"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_Legumes_082019_cle841c8f-1"	"uche/piège/semaine)"	"Mouche"	"de la carotte Pucer"	"6152-6158"	"type=BIOAGRESSOR, $=mouche, form=Mouche"
"BSV_Legumes_082019_cle841c8f-1"	"ouche de la carotte"	"Pucerons"	"À Emmerin (59), sur"	"6173-6181"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"BSV_Legumes_082019_cle841c8f-1"	"note la présence de"	"pucerons"	". 12 % des plantes s"	"6243-6251"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_Legumes_082019_cle841c8f-1"	"colonisées par des"	"pucerons"	"ailés et 28 % par d"	"6294-6302"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_Legumes_082019_cle841c8f-1"	"lés et 28 % par des"	"pucerons"	"ailés et aptères. P"	"6325-6333"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_Legumes_082019_cle841c8f-1"	"phylla heraclei) et"	"mouche"	"de la carotte (Psil"	"6536-6542"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_Legumes_082019_cle841c8f-1"	"t-Omer (62), aucune"	"mouche"	"du céleri, ni mouch"	"6612-6618"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_Legumes_082019_cle841c8f-1"	"ouche du céleri, ni"	"mouche"	"de la carotte n'ont"	"6633-6639"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_Legumes_082019_cle841c8f-1"	"té capturées. NAVET"	"Mouche"	"du chou Des navets"	"6681-6687"	"type=BIOAGRESSOR, $=mouche, form=Mouche"
"BSV_Legumes_082019_cle841c8f-1"	"hes et filets : les"	"mouches"	"peuvent se faufiler"	"6807-6814"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"BSV_Legumes_082019_cle841c8f-1"	"s raves. Galerie de"	"mouche"	"sur navet (PLRN) FE"	"6883-6889"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_Legumes_082019_cle841c8f-1"	"r navet (PLRN) FEVE"	"Pucerons"	"Des pucerons noirs"	"6912-6920"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"BSV_Legumes_082019_cle841c8f-1"	") FEVE Pucerons Des"	"pucerons"	"noirs sont toujours"	"6925-6933"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_Legumes_082019_cle841c8f-1"	"es de coccinelles)."	"Pucerons"	"noirs (en rouge) et"	"7052-7060"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"BSV_Legumes_082019_cle841c8f-1"	"ES Réseau : 3 sites"	"Mouches"	"mineuses du poireau"	"7143-7150"	"type=BIOAGRESSOR, $=mouche, form=Mouches"
"BSV_Legumes_082019_cle841c8f-1"	"u : 3 sites Mouches"	"mineuses"	"du poireau (Phytomy"	"7151-7159"	"type=BIOAGRESSOR, $=mineuses, form=mineuses"
"BSV_Legumes_082019_cle841c8f-1"	"62), des piqûres de"	"mouche"	"mineuse ont été obs"	"7228-7234"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_Legumes_082019_cle841c8f-1"	"s piqûres de mouche"	"mineuse"	"ont été observées s"	"7235-7242"	"type=BIOAGRESSOR, $=mineuse, form=mineuse"
"BSV_Legumes_082019_cle841c8f-1"	"de semis. Le vol de"	"mouche"	"mineuse se termine."	"7454-7460"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_Legumes_082019_cle841c8f-1"	"s. Le vol de mouche"	"mineuse"	"se termine. Restez"	"7461-7468"	"type=BIOAGRESSOR, $=mineuse, form=mineuse"
"BSV_Legumes_082019_cle841c8f-1"	"a semaine dernière."	"Mildiou"	"oignon (Peronospora"	"7914-7921"	"type=BIOAGRESSOR, $=mildiou, form=Mildiou"
"BSV_Legumes_082019_cle841c8f-1"	"s premières taches."	"Thrips"	"A Richebourg (62),"	"11272-11278"	"type=BIOAGRESSOR, $=thrips, form=Thrips"
"BSV_Legumes_082019_cle841c8f-1"	"Richebourg (62), un"	"thrips"	"a été observé sur 4"	"11301-11307"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_Legumes_082019_cle841c8f-1"	"sont favorables aux"	"thrips"	". Teigne Sur oignons"	"11516-11522"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_Legumes_082019_cle841c8f-1"	"orables aux thrips."	"Teigne"	"Sur oignons bulbill"	"11524-11530"	"type=BIOAGRESSOR, $=teigne, form=Teigne"
"BSV_Legumes_082019_cle841c8f-1"	"La Bassée (59), des"	"larves"	"de teigne sont obse"	"11576-11582"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_Legumes_082019_cle841c8f-1"	"(59), des larves de"	"teigne"	"sont observées sur"	"11586-11592"	"type=BIOAGRESSOR, $=teigne, form=teigne"
"BSV_Legumes_082019_cle841c8f-1"	"t sur le rendement."	"Larve"	"de teigne (PLRN) Pu"	"11729-11734"	"type=BIOAGRESSOR, $=larve, form=Larve"
"BSV_Legumes_082019_cle841c8f-1"	"rendement. Larve de"	"teigne"	"(PLRN) Pucerons A F"	"11738-11744"	"type=BIOAGRESSOR, $=teigne, form=teigne"
"BSV_Legumes_082019_cle841c8f-1"	"ve de teigne (PLRN)"	"Pucerons"	"A Festubert (62), d"	"11752-11760"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"BSV_Legumes_082019_cle841c8f-1"	"Festubert (62), des"	"pucerons"	"noirs sont observés"	"11783-11791"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_Legumes_082019_cle841c8f-1"	"ement enherbée. Les"	"pucerons"	"n'occasionnent pas"	"11886-11894"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_Legumes_082019_cle841c8f-1"	"également observés."	"Pucerons"	"noirs sur oignons ("	"12047-12055"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"BSV_Legumes_082019_cle841c8f-1"	"ement (FREDON NPDC)"	"Thrips"	"A Violaines (62), 9"	"12202-12208"	"type=BIOAGRESSOR, $=thrips, form=Thrips"
"BSV_Legumes_082019_cle841c8f-1"	"A Violaines (62), 9"	"thrips"	"ont été capturés su"	"12229-12235"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_Legumes_082019_cle841c8f-1"	"pièges bleus. Aucun"	"thrips"	"n'a été observé sur"	"12281-12287"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_Legumes_082019_cle841c8f-1"	"sont favorables au"	"thrips"	". ENDIVE Réseau : 1"	"12499-12505"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_Legumes_082019_cle841c8f-1"	"is en place, aucune"	"mouche"	"de l'endive ni puce"	"12649-12655"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_Legumes_082019_cle841c8f-1"	"uche de l'endive ni"	"puceron"	"de l'endive n'ont é"	"12671-12678"	"type=BIOAGRESSOR, $=puceron, form=puceron"
"BSV_Legumes_082019_cle841c8f-1"	"à Liettres (62), un"	"puceron"	"Pem-phigus sp. a ét"	"12772-12779"	"type=BIOAGRESSOR, $=puceron, form=puceron"
"BSV_Legumes_082019_cle841c8f-1"	"ctiques existantes."	"Pucerons"	"Des pucerons sont o"	"13125-13133"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"BSV_Legumes_082019_cle841c8f-1"	"antes. Pucerons Des"	"pucerons"	"sont observés sur t"	"13138-13146"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_Legumes_082019_cle841c8f-1"	"seront favorables."	"Pucerons"	"aptères (FREDON NPD"	"13334-13342"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"BSV_Legumes_082019_cle841c8f-1"	"tères (FREDON NPDC)"	"Mildiou"	"Du mildiou est obse"	"13365-13372"	"type=BIOAGRESSOR, $=mildiou, form=Mildiou"
"BSV_Legumes_082019_cle841c8f-1"	"ON NPDC) Mildiou Du"	"mildiou"	"est observé sur 12%"	"13376-13383"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_Legumes_082019_cle841c8f-1"	"tes à Haisnes (62)."	"Puceron"	"ailé (FREDON NPDC)"	"13432-13439"	"type=BIOAGRESSOR, $=puceron, form=Puceron"
"BSV_Legumes_082019_cle841c8f-1"	"A Lorgies (59), des"	"cicadelles"	"écumeuses sont sign"	"13977-13987"	"type=BIOAGRESSOR, $=cicadelles, form=cicadelles"
"BSV_Legumes_082019_cle841c8f-1"	"din (59), un à deux"	"thrips"	"sont observés sur 2"	"14108-14114"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_Legumes_082019_cle841c8f-1"	"es. En général, les"	"thrips"	"ne provoquent pas d"	"14166-14172"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_Legumes_082019_cle841c8f-1"	"et de les alterner."	"Mouche"	"du chou (Delia radi"	"15117-15123"	"type=BIOAGRESSOR, $=mouche, form=Mouche"
"BSV_Legumes_082019_cle841c8f-1"	"A Gentelles (80), 4"	"mouches"	"ont été capturées d"	"15185-15192"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"BSV_Legumes_082019_cle841c8f-1"	"pieds avec œufs de"	"mouche"	"du chou- 30% Nombre"	"15513-15519"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_Legumes_082019_cle841c8f-1"	"0% Nombre d'œufs de"	"mouche"	"du chou par feutrin"	"15550-15556"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_Legumes_082019_cle841c8f-1"	"Après éclosion, les"	"larves"	"mangent les racines"	"15929-15935"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_Legumes_082019_cle841c8f-1"	"r au contrôle de la"	"mouche"	"du chou : la bineus"	"16093-16099"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_Legumes_082019_cle841c8f-1"	"étruira les œufs de"	"mouche"	"ou les remontera à"	"16142-16148"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_Legumes_082019_cle841c8f-1"	"viter les dégâts de"	"mouche"	"du chou. Vous pouve"	"16301-16307"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_Legumes_082019_cle841c8f-1"	"le-note-de-service."	"Altises"	"Les altises sont su"	"16538-16545"	"type=BIOAGRESSOR, $=altise, form=Altises"
"BSV_Legumes_082019_cle841c8f-1"	"ervice. Altises Les"	"altises"	"sont surtout sur le"	"16550-16557"	"type=BIOAGRESSOR, $=altise, form=altises"
"BSV_Legumes_082019_cle841c8f-1"	"s avec en moyenne 3"	"altises"	"par pied. A Cassel"	"16753-16760"	"type=BIOAGRESSOR, $=altise, form=altises"
"BSV_Legumes_082019_cle841c8f-1"	"ont touchés par les"	"altises"	". A Saint-Omer (62),"	"16821-16828"	"type=BIOAGRESSOR, $=altise, form=altises"
"BSV_Legumes_082019_cle841c8f-1"	"62), en moyenne 0,4"	"altise"	"est observé sur 70%"	"16864-16870"	"type=BIOAGRESSOR, $=altise, form=altise"
"BSV_Legumes_082019_cle841c8f-1"	"n (59), ce sont 2,8"	"altises"	"en moyenne qui sont"	"16943-16950"	"type=BIOAGRESSOR, $=altise, form=altises"
"BSV_Legumes_082019_cle841c8f-1"	"populations augmen-"	"Altises"	"et méligèthe (FREDO"	"17115-17122"	"type=BIOAGRESSOR, $=altise, form=Altises"
"BSV_Legumes_082019_cle841c8f-1"	"s augmen-Altises et"	"méligèthe"	"(FREDON NPDC) tent"	"17126-17135"	"type=BIOAGRESSOR, $=méligèthe, form=méligèthe"
"BSV_Legumes_082019_cle841c8f-1"	"e pas confondre les"	"altises"	"et les méligèthes."	"17297-17304"	"type=BIOAGRESSOR, $=altise, form=altises"
"BSV_Legumes_082019_cle841c8f-1"	"houx, alors que les"	"altises"	"se nourrissent des"	"17437-17444"	"type=BIOAGRESSOR, $=altise, form=altises"
"BSV_Legumes_082019_cle841c8f-1"	"énéral, ce sont les"	"altises"	"que l'on trouve sur"	"17557-17564"	"type=BIOAGRESSOR, $=altise, form=altises"
"BSV_Legumes_082019_cle841c8f-1"	"atures élevées, les"	"altises"	"peuvent détruire le"	"17755-17762"	"type=BIOAGRESSOR, $=altise, form=altises"
"BSV_Legumes_082019_cle841c8f-1"	"e surveillance régu-"	"Altises"	"et dégâts d'altises"	"17900-17907"	"type=BIOAGRESSOR, $=altise, form=Altises"
"BSV_Legumes_082019_cle841c8f-1"	"ires, il existe des"	"parasitoïdes"	", larvaires, pour la"	"18082-18094"	"type=BIOAGRESSOR, $=parasitoïdes, form=parasitoïdes"
"BSV_Legumes_082019_cle841c8f-1"	"plupart. Comme les"	"altises"	"pondent leur œufs à"	"18134-18141"	"type=BIOAGRESSOR, $=altise, form=altises"
"BSV_Legumes_082019_cle841c8f-1"	"ains carabes ou les"	"larves"	"de Cantharides peuv"	"18204-18210"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_Legumes_082019_cle841c8f-1"	"re les populations."	"Pucerons"	"Un à huit pucerons"	"18319-18327"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"BSV_Legumes_082019_cle841c8f-1"	"Pucerons Un à huit"	"pucerons"	"aptères sont observ"	"18338-18346"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_Legumes_082019_cle841c8f-1"	"aussi observés. Des"	"pucerons"	"verts sont aussi dé"	"18540-18548"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_Legumes_082019_cle841c8f-1"	"'ils sont présents."	"Puceron"	"ailé (PLRN) Canthar"	"18704-18711"	"type=BIOAGRESSOR, $=puceron, form=Puceron"
"BSV_Legumes_082019_cle841c8f-1"	"- Page 7 Noctuelle"	"Teigne"	"des Noctuelles, tei"	"18827-18833"	"type=BIOAGRESSOR, $=teigne, form=Teigne"
"BSV_Legumes_082019_cle841c8f-1"	"gne des Noctuelles,"	"teignes"	"Site de piégeage ga"	"18850-18857"	"type=BIOAGRESSOR, $=teigne, form=teignes"
"BSV_Legumes_082019_cle841c8f-1"	"s des crucifères et"	"piérides"	"Cassel (59) 5 15 Le"	"18910-18918"	"type=BIOAGRESSOR, $=piéride, form=piérides"
"BSV_Legumes_082019_cle841c8f-1"	"noctuelle et 3 9 de"	"teigne"	"volent dans Campagn"	"19017-19023"	"type=BIOAGRESSOR, $=teigne, form=teigne"
"BSV_Legumes_082019_cle841c8f-1"	"r(62) 5 0 gamma) et"	"teignes"	"des crucifères sont"	"19204-19211"	"type=BIOAGRESSOR, $=teigne, form=teignes"
"BSV_Legumes_082019_cle841c8f-1"	"r jeunes chenilles."	"MOUCHE"	"DES SEMIS Réseau :"	"19567-19573"	"type=BIOAGRESSOR, $=mouche, form=MOUCHE"
"BSV_Legumes_082019_cle841c8f-1"	"Paraclet (80), deux"	"mouches"	"des semis ont été c"	"19627-19634"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"BSV_Legumes_082019_cle841c8f-1"	"les bols jaunes. La"	"mouche"	"des semis est très"	"19688-19694"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_Legumes_082019_cle841c8f-1"	"lativement mou. Les"	"larves"	"ont tendance à être"	"20421-20427"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_Legumes_082019_cle841c8f-1"	"ravageurs comme les"	"pucerons"	", les chenilles ou d"	"20630-20638"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_Legumes_082019_cle841c8f-1"	"ement importants de"	"pucerons"	". Ils complètent leu"	"20751-20759"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_Legumes_082019_cle841c8f-1"	"nra.fr/encyclopedie-"	"pucerons"	"/Especes/Predateurs-"	"21032-21040"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_Legumes_082019_cle841c8f-1"	"ptera-Cantharidae)."	"Larve"	"de Cantharide (arth"	"21094-21099"	"type=BIOAGRESSOR, $=larve, form=Larve"
"BSV_Legumes_322019_2__cle44e13b"	"à récolte"	"Thrips"	"(Thrips tabaci)"	"302-308"	"type=BIOAGRESSOR, $=thrips, form=Thrips"
"BSV_Legumes_322019_2__cle44e13b"	"e Thrips ("	"Thrips"	"tabaci) Sur l'e"	"310-316"	"type=BIOAGRESSOR, $=thrips, form=Thrips"
"BSV_Legumes_322019_2__cle44e13b"	"ntent des dégâts de"	"thrips"	"mais ces dégâts son"	"433-439"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_Legumes_322019_2__cle44e13b"	"sion exercée par le"	"thrips"	"en parcelle est min"	"532-538"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_Legumes_322019_2__cle44e13b"	"tre défavorables au"	"thrips"	", les populations vo"	"777-783"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_Legumes_322019_2__cle44e13b"	"vont être faibles."	"Mouche"	"Mineuse (Phytomyza"	"895-901"	"type=BIOAGRESSOR, $=mouche, form=Mouche"
"BSV_Legumes_322019_2__cle44e13b"	"tre faibles. Mouche"	"Mineuse"	"(Phytomyza gymnosto"	"902-909"	"type=BIOAGRESSOR, $=mineuse, form=Mineuse"
"BSV_Legumes_322019_2__cle44e13b"	"59), des piqûres de"	"mouches"	"mineuses sont obser"	"1006-1013"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"BSV_Legumes_322019_2__cle44e13b"	"piqûres de mouches"	"mineuses"	"sont observées mais"	"1014-1022"	"type=BIOAGRESSOR, $=mineuses, form=mineuses"
"BSV_Legumes_322019_2__cle44e13b"	"tômes de piqûres de"	"mouches"	"mineuses sont faibl"	"1224-1231"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"BSV_Legumes_322019_2__cle44e13b"	"piqûres de mouches"	"mineuses"	"sont faibles et n'é"	"1232-1240"	"type=BIOAGRESSOR, $=mineuses, form=mineuses"
"BSV_Legumes_322019_2__cle44e13b"	"erminer. Piqûres de"	"mouche"	"mineuse sur poireau"	"1323-1329"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_Legumes_322019_2__cle44e13b"	". Piqûres de mouche"	"mineuse"	"sur poireaux (FREDO"	"1330-1337"	"type=BIOAGRESSOR, $=mineuse, form=mineuse"
"BSV_Legumes_322019_2__cle44e13b"	"âts de Noctuelle et"	"Teigne"	"(Acrolepsis assecte"	"1388-1394"	"type=BIOAGRESSOR, $=teigne, form=Teigne"
"BSV_Legumes_322019_2__cle44e13b"	"(62). Des dégâts de"	"teigne"	"ont été observés su"	"1590-1596"	"type=BIOAGRESSOR, $=teigne, form=teigne"
"BSV_Legumes_322019_2__cle44e13b"	"henilles. Dégâts de"	"teigne"	"sur poireau(FREDON"	"1990-1996"	"type=BIOAGRESSOR, $=teigne, form=teigne"
"BSV_Legumes_322019_2__cle44e13b"	"mbre 2019 - Page 1"	"Rouille"	"(Puccina porri) Les"	"2094-2101"	"type=BIOAGRESSOR, $=rouille, form=Rouille"
"BSV_Legumes_322019_2__cle44e13b"	"i) Les symptômes de"	"rouille"	"sont caractéristiqu"	"2135-2142"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"BSV_Legumes_322019_2__cle44e13b"	"2% Symptômes de"	"rouille"	"sur poireaux (FREDO"	"3284-3291"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"BSV_Legumes_322019_2__cle44e13b"	"reaux (FREDON NPdC)"	"Mildiou"	"(Phytophtora porri)"	"3319-3326"	"type=BIOAGRESSOR, $=mildiou, form=Mildiou"
"BSV_Legumes_322019_2__cle44e13b"	"i) Des symptômes de"	"mildiou"	"ont été observés su"	"3364-3371"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_Legumes_322019_2__cle44e13b"	"DON NPdC) Taches de"	"mildiou"	"sur poireaux (FREDO"	"4791-4798"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_Legumes_322019_2__cle44e13b"	"Ravageurs"	"Thrips"	"Sitones"	"5575-5581"	"type=BIOAGRESSOR, $=thrips, form=Thrips"
"BSV_Legumes_322019_2__cle44e13b"	"Thrips"	"Sitones"	"Mouche de"	"5592-5599"	"type=BIOAGRESSOR, $=sitones, form=Sitones"
"BSV_Legumes_322019_2__cle44e13b"	"Sitones"	"Mouche"	"des semis"	"5610-5616"	"type=BIOAGRESSOR, $=mouche, form=Mouche"
"BSV_Legumes_322019_2__cle44e13b"	"semis"	"Pucerons"	"Cécidomyi"	"5641-5649"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"BSV_Legumes_322019_2__cle44e13b"	"Pucerons"	"Cécidomyies"	"Tordeuses"	"5660-5671"	"type=BIOAGRESSOR, $=cécidomyie, form=Cécidomyies"
"BSV_Legumes_322019_2__cle44e13b"	"Maladies"	"Mildiou"	"Anthracno"	"5902-5909"	"type=BIOAGRESSOR, $=mildiou, form=Mildiou"
"BSV_Legumes_322019_2__cle44e13b"	"Mildiou"	"Anthracnose"	"Sclérotin"	"5920-5931"	"type=BIOAGRESSOR, $=anthracnose, form=Anthracnose"
"BSV_Legumes_322019_2__cle44e13b"	"thracnose"	"Sclérotinia"	"Botrytis"	"5942-5953"	"type=BIOAGRESSOR, $=sclerotinia, form=Sclérotinia"
"BSV_Legumes_322019_2__cle44e13b"	"lérotinia"	"Botrytis"	"Oïdium"	"5964-5972"	"type=BIOAGRESSOR, $=botrytis, form=Botrytis"
"BSV_Legumes_322019_2__cle44e13b"	"Botrytis"	"Oïdium"	"Fréquence"	"5983-5989"	"type=BIOAGRESSOR, $=oïdium, form=Oïdium"
"BSV_Legumes_322019_2__cle44e13b"	"ée dernière, peu de"	"thrips"	"ont été observés su"	"6455-6461"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_Legumes_322019_2__cle44e13b"	"par la présence de"	"sitones"	"qui ont été observé"	"6582-6589"	"type=BIOAGRESSOR, $=sitones, form=sitones"
"BSV_Legumes_322019_2__cle44e13b"	"pois de semis 2, la"	"mouche"	"des semis a engendr"	"6788-6794"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_Legumes_322019_2__cle44e13b"	"nte. Concernant les"	"pucerons"	", ces derniers ont é"	"6923-6931"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_Legumes_322019_2__cle44e13b"	"leur régulation. La"	"cécidomyie"	"a fait une brève ap"	"7161-7171"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyie"
"BSV_Legumes_322019_2__cle44e13b"	"le développement du"	"mildiou"	"et de l'anthracnose"	"7568-7575"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_Legumes_322019_2__cle44e13b"	"elques symptômes de"	"sclérotinia"	"et de botrytis ont"	"7736-7747"	"type=BIOAGRESSOR, $=sclerotinia, form=sclérotinia"
"BSV_Legumes_322019_2__cle44e13b"	"e sclérotinia et de"	"botrytis"	"ont été obser vés e"	"7754-7762"	"type=BIOAGRESSOR, $=botrytis, form=botrytis"
"BSV_Legumes_322019_2__cle44e13b"	"Pégomyies"	"Pucerons"	"Fonte des"	"8154-8162"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"BSV_Legumes_322019_2__cle44e13b"	"Maladies"	"Mildiou"	"Anthracno"	"8399-8406"	"type=BIOAGRESSOR, $=mildiou, form=Mildiou"
"BSV_Legumes_322019_2__cle44e13b"	"Mildiou"	"Anthracnose"	"Cladospor"	"8417-8428"	"type=BIOAGRESSOR, $=anthracnose, form=Anthracnose"
"BSV_Legumes_322019_2__cle44e13b"	"printemps, quelques"	"pucerons"	"ont été signalés ma"	"9027-9035"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_Legumes_322019_2__cle44e13b"	"égâts causés par la"	"mouche"	"des semis parfois i"	"9114-9120"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_Legumes_322019_2__cle44e13b"	"emiers symptômes de"	"mildiou"	". Aucun symptôme d'a"	"9369-9376"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_Legumes_322019_2__cle44e13b"	"Ravageurs"	"Pucerons"	"Pyrales"	"9606-9614"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"BSV_Legumes_322019_2__cle44e13b"	"Pucerons"	"Pyrales"	"Héliothis"	"9625-9632"	"type=BIOAGRESSOR, $=pyrale, form=Pyrales"
"BSV_Legumes_322019_2__cle44e13b"	"Pyrales"	"Héliothis"	"Mouche de"	"9643-9652"	"type=BIOAGRESSOR, $=héliothis, form=Héliothis"
"BSV_Legumes_322019_2__cle44e13b"	"Maladies"	"Botrytis"	"Sclérotin"	"9888-9896"	"type=BIOAGRESSOR, $=botrytis, form=Botrytis"
"BSV_Legumes_322019_2__cle44e13b"	"Botrytis"	"Sclérotinia"	"Fréquence"	"9907-9918"	"type=BIOAGRESSOR, $=sclerotinia, form=Sclérotinia"
