"bsv"	"context before"	"date"	"match"	"context after"	"location"	"features"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"r le modèle DGAL en"	"2018"	""	"avril (G1) mai (G1)"	"13402-13406"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"modèle DGAL en 2018"	"avril"	""	"(G1) mai (G1) juin"	"13407-13412"	"type=MM, form=avril"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"en 2018 avril (G1)"	"mai"	""	"(G1) juin (G2) juil"	"13418-13421"	"type=MM, form=mai"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"avril (G1) mai (G1)"	"juin"	""	"(G2) juillet (G2) R"	"13427-13431"	"type=MM, form=juin"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"mai (G1) juin (G2)"	"juillet"	""	"(G2) Rhône-Loire Mo"	"13437-13444"	"type=MM, form=juillet"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"14/5 31/5 8/6 17/6"	"25/6
10/4"	""	"23/4 4/5 21/5 1/6 8"	"13536-13545"	"type=DD-MM, form=25/6
10/4"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"13/6 22/6 2/7 17/4"	"26/4
10/5"	""	"28/5 9/6 16/6 25/6"	"13620-13629"	"type=DD-MM, form=26/4
10/5"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"28/4 15/5 2/6 20/6"	"30/6
11/7"	""	"19/7 secteur Zones"	"13716-13725"	"type=DD-MM, form=30/6
11/7"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"r le modèle DGAL en"	"2018"	""	"avril (G1) mai (G1)"	"13829-13833"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"modèle DGAL en 2018"	"avril"	""	"(G1) mai (G1) juin"	"13834-13839"	"type=MM, form=avril"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"en 2018 avril (G1)"	"mai"	""	"(G1) juin (G1-G2) j"	"13845-13848"	"type=MM, form=mai"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"avril (G1) mai (G1)"	"juin"	""	"(G1-G2) juillet (G2"	"13854-13858"	"type=MM, form=juin"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"i (G1) juin (G1-G2)"	"juillet"	""	"(G2) Légende des Le"	"13867-13874"	"type=MM, form=juillet"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"6 21/6 29/6 ZM 20/4"	"3/5 11/5"	""	"27/5 3/6 12/6 20/6"	"14016-14024"	"type=DD-MM, form=3/5 11/5"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"20/4 3/5 11/5 27/5"	"3/6 12/6"	""	"20/6 28/6 ZT 24/4 1"	"14030-14038"	"type=DD-MM, form=3/6 12/6"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"6 12/6 20/6 28/6 ZT"	"24/4 10/5"	""	"20/5 31/5 13/6 21/6"	"14052-14061"	"type=DD-MM, form=24/4 10/5"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/6 6/7 ZP 23/4 15/5"	"27/5 10/6"	""	"15/6 17/6 3/7 11/7"	"14104-14113"	"type=DD-MM, form=27/5 10/6"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"27/5 10/6 15/6 17/6"	"3/7 11/7"	""	"ZM 28/4 8/5 23/5 5/"	"14124-14132"	"type=DD-MM, form=3/7 11/7"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"nt été observées le"	"16 avril"	""	"en Moyenne Vallée d"	"14553-14561"	"type=DD-MM, form=16 avril"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ient visibles début"	"juillet"	""	"sur des abricots et"	"15278-15285"	"type=MM, form=juillet"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"otiers du réseau le"	"9 juillet"	""	"avec 1 % d'abricots"	"15535-15544"	"type=DD-MM, form=9 juillet"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ilan Fruits à noyau"	"2018"	""	", région AURA, éditi"	"15798-15802"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"s sur la période de"	"fin-juillet"	""	"jusqu'à la récolte."	"16591-16602"	"type=MM, form=fin-juillet"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"à la fin du mois de"	"juin"	""	"sur 2 parcelles dan"	"16828-16832"	"type=MM, form=juin"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ture Biologique fin"	"mai"	""	"en Moyenne Vallée d"	"16986-16989"	"type=MM, form=mai"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"(chenilles visibles"	"mi-avril"	""	"). La pression a été"	"17060-17068"	"type=MM, form=mi-avril"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"du début du mois de"	"juin"	""	"sur des pêchers et"	"17326-17330"	"type=MM, form=juin"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"du Rhône au mois de"	"mai"	""	". Les escargots ont"	"18113-18116"	"type=MM, form=mai"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"dommageables qu'en"	"2017"	""	". SHARKA Dégât d'esc"	"18181-18185"	"type=YYYY, form=2017"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ilan Fruits à noyau"	"2018"	""	", région AURA, éditi"	"18505-18509"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n s'est déroulée en"	"2018"	""	"dans les départemen"	"18626-18630"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"nées par la Sharka ("	"2015-2016"	""	"-2017)- Les zones de"	"18868-18877"	"type=YYYY, form=2015-2016"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ations fait état de"	"2432"	""	"arbres contaminés."	"19556-19560"	"type=YYYY, form=2432"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ables par rapport à"	"2017"	""	"au niveau régional."	"19776-19780"	"type=YYYY, form=2017"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"lors indemne depuis"	"2009"	""	". Bilan du nombre d'"	"20146-20150"	"type=YYYY, form=2009"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"és par la Sharka en"	"2018"	""	"Dép. Abricotier Pêc"	"20205-20209"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"Total Ardèche 50 55"	"0
105"	""	"Drôme 385 1792 44 2"	"20261-20266"	"type=DD-MM, form=0
105"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"55 0 105 Drôme 385"	"1792"	""	"44 2221 Isère 58 39"	"20277-20281"	"type=YYYY, form=1792"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"5 Drôme 385 1792 44"	"2221"	""	"Isère 58 39 3 100 R"	"20285-20289"	"type=YYYY, form=2221"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"44 2221 Isère 58 39"	"3
100"	""	"Rhône 0 6 0 6 Total"	"20302-20307"	"type=DD-MM, form=3
100"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"e 0 6 0 6 Total 493"	"1892"	""	"47 2432 Dans la Drô"	"20332-20336"	"type=YYYY, form=1892"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"6 Total 493 1892 47"	"2432"	""	"Dans la Drôme, les"	"20340-20344"	"type=YYYY, form=2432"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"contaminations avec"	"1939"	""	"arbres touchés. Bea"	"20620-20624"	"type=YYYY, form=1939"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ées consécutives en"	"2017"	""	", mais un prunier co"	"20743-20747"	"type=YYYY, form=2017"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"la première fois en"	"2017"	""	". Par contre, il n'y"	"20922-20926"	"type=YYYY, form=2017"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ment contaminées en"	"2017"	""	". En Ardèche, les se"	"21043-21047"	"type=YYYY, form=2017"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"arbres contre 34 en"	"2017"	""	"), mais une baisse s"	"21239-21243"	"type=YYYY, form=2017"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"arbres contre 43 en"	"2017"	""	"). Peyraud compte à"	"21302-21306"	"type=YYYY, form=2017"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"l'était plus depuis"	"2009"	""	". Le virus a de nouv"	"21445-21449"	"type=YYYY, form=2009"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"déjà contaminée en"	"2015"	""	", puis 2017. Pour la"	"21526-21530"	"type=YYYY, form=2015"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"minée en 2015, puis"	"2017"	""	". Pour la deuxième a"	"21537-21541"	"type=YYYY, form=2017"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"(quelques arbres en"	"2016"	""	"). Aucune découverte"	"21679-21683"	"type=YYYY, form=2016"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"e (contaminée entre"	"2013"	""	"et 2017) et La Voul"	"21748-21752"	"type=YYYY, form=2013"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"minée entre 2013 et"	"2017"	""	") et La Voulte sur R"	"21756-21760"	"type=YYYY, form=2017"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"hône (contaminée en"	"2016"	""	", puis 2017). Bien q"	"21800-21804"	"type=YYYY, form=2016"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"minée en 2016, puis"	"2017"	""	"). Bien qu'indemne d"	"21811-21815"	"type=YYYY, form=2017"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"de surveillance en"	"2019"	""	"du fait de sa situa"	"21947-21951"	"type=YYYY, form=2019"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"minés contre 176 en"	"2017"	""	", et 361, en 2016. L"	"22150-22154"	"type=YYYY, form=2017"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"en 2017, et 361, en"	"2016"	""	". Les secteurs de Ch"	"22167-22171"	"type=YYYY, form=2016"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"total contre 161 en"	"2017"	""	"). Les communes de S"	"22340-22344"	"type=YYYY, form=2017"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"bres sur chacune en"	"2018"	""	", dont 3 pruniers su"	"22459-22463"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"la première fois en"	"2017"	""	"), tout comme sur St"	"22592-22596"	"type=YYYY, form=2017"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"mune touchée depuis"	"2016"	""	", reste contaminée a"	"22665-22669"	"type=YYYY, form=2016"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"la première fois en"	"2017"	""	"avec présence de la"	"22959-22963"	"type=YYYY, form=2017"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ilan Fruits à noyau"	"2018"	""	", région AURA, éditi"	"23132-23136"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ilan Fruits à noyau"	"2018"	""	", région AURA, éditi"	"23211-23215"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"edoux connues entre"	"mi-février"	""	"et mi-mars, la sais"	"23475-23485"	"type=MM, form=mi-février"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"entre mi-février et"	"mi-mars"	""	", la saison a été pr"	"23489-23496"	"type=MM, form=mi-mars"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"es ont été faits le"	"20 mars"	""	". Au sein du réseau,"	"23978-23985"	"type=DD-MM, form=20 mars"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ont été signalés le"	"30 avril"	""	"en Moyenne Vallée d"	"24434-24442"	"type=DD-MM, form=30 avril"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"Vallée du Rhône. De"	"mai"	""	"au début de l'été,"	"24474-24477"	"type=MM, form=mai"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"llée du Rhône début"	"juillet"	""	"au sein du réseau."	"25050-25057"	"type=MM, form=juillet"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	", au cours des mois"	"d'août"	""	"et septembre, les s"	"25123-25129"	"type=MM, form=d'août"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"des mois d'août et"	"septembre"	""	", les symptômes de r"	"25133-25142"	"type=MM, form=septembre"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"é précocement(début"	"septembre"	""	"). Photo Photo CA26"	"25391-25400"	"type=MM, form=septembre"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ilan Fruits à noyau"	"2018"	""	", région AURA, éditi"	"25450-25454"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"été signalées début"	"mai"	""	". A l'approche de la"	"25611-25614"	"type=MM, form=mai"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"Abricotier"	"11
  
  
    11"	""	"Nombre de parce"	"26285-26300"	"type=DD-MM, form=11
  
  
    11"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"au cours du mois de"	"juillet"	""	"en Moyenne Vallée d"	"26460-26467"	"type=MM, form=juillet"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"colte la semaine du"	"18 juin"	""	"). Ils se sont avéré"	"27135-27142"	"type=DD-MM, form=18 juin"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"hute des pétales en"	"2019"	""	"(stade correspondan"	"27929-27933"	"type=YYYY, form=2019"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ilan Fruits à noyau"	"2018"	""	", région AURA, éditi"	"28179-28183"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"500 400 300 200 100"	"0
15-mars"	""	"22-mars 29-mars 05-"	"28400-28409"	"type=DD-MM, form=0
15-mars"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"0 200 100 0 15-mars"	"22-mars 29-mars"	""	"05-avr 12-avr 19-av"	"28410-28425"	"type=DD-MM, form=22-mars 29-mars"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ars 22-mars 29-mars"	"05-avr 12-avr"	""	"19-avr 26-avr 03-ma"	"28426-28439"	"type=DD-MM, form=05-avr 12-avr"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"5-avr 12-avr 19-avr"	"26-avr 03-mai"	""	"10-mai 17-mai 24-ma"	"28447-28460"	"type=DD-MM, form=26-avr 03-mai"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"9-avr 26-avr 03-mai"	"10-mai 17-mai"	""	"24-mai 31-mai 07-ju"	"28461-28474"	"type=DD-MM, form=10-mai 17-mai"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"3-mai 10-mai 17-mai"	"24-mai 31-mai"	""	"07-juin 14-juin 21-"	"28475-28488"	"type=DD-MM, form=24-mai 31-mai"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"7-mai 24-mai 31-mai"	"07-juin 14-juin"	""	"21-juin 28-juin 05-"	"28489-28504"	"type=DD-MM, form=07-juin 14-juin"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"mai 07-juin 14-juin"	"21-juin 28-juin"	""	"05-juil 12-juil 19-"	"28505-28520"	"type=DD-MM, form=21-juin 28-juin"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"uin 21-juin 28-juin"	"05-juil 12-juil"	""	"19-juil 26-juil 02-"	"28521-28536"	"type=DD-MM, form=05-juil 12-juil"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"uil 12-juil 19-juil"	"26-juil 02-août"	""	"09-août 16-août 23-"	"28545-28560"	"type=DD-MM, form=26-juil 02-août"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"uil 26-juil 02-août"	"09-août 16-août"	""	"23-août 30-août 06-"	"28561-28576"	"type=DD-MM, form=09-août 16-août"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"oût 09-août 16-août"	"23-août 30-août"	""	"06-sept 13-sept 20-"	"28577-28592"	"type=DD-MM, form=23-août 30-août"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ept 13-sept 20-sept"	"27-sept
2014"	""	"(30 pièges) 2017 (3"	"28617-28629"	"type=DD-MM, form=27-sept
2014"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"pt 2014 (30 pièges)"	"2017"	""	"(39 pièges) 2015 (3"	"28642-28646"	"type=YYYY, form=2017"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"s) 2017 (39 pièges)"	"2015"	""	"(30 pièges) 2018 (3"	"28659-28663"	"type=YYYY, form=2015"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"s) 2015 (30 pièges)"	"2018"	""	"(33 pièges) 2016 (3"	"28676-28680"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"s) 2018 (33 pièges)"	"2016"	""	"(31 pièges) Depuis"	"28693-28697"	"type=YYYY, form=2016"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"(31 pièges) Depuis"	"2016"	""	", le niveau de captu"	"28717-28721"	"type=YYYY, form=2016"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"pics importants en"	"mai"	""	"et juin avec de fré"	"28791-28794"	"type=MM, form=mai"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"mportants en mai et"	"juin"	""	"avec de fréquents d"	"28798-28802"	"type=MM, form=juin"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"e année hors réseau"	"mi-juin"	""	". Cet insecte reste"	"29004-29011"	"type=MM, form=mi-juin"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"sur Prunus courant"	"février"	""	". C'est au moment de"	"29483-29490"	"type=MM, form=février"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"iers sauvages 18 16"	"14 12"	""	"10 8 6 4 2 0 05/03/"	"30196-30201"	"type=DD-MM, form=14 12"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"16 14 12 10 8 6 4 2"	"0
05/03/2018"	""	"07/03/2018 09/03/20"	"30213-30225"	"type=DD-MM-YYYY, form=0
05/03/2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"6 4 2 0 05/03/2018"	"07/03/"	""	"2018 09/03/2018 11/0"	"30226-30232"	"type=MM-YYYY, form=07/03/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"0 05/03/2018 07/03/"	"2018"	""	"09/03/2018 11/03/20"	"30232-30236"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/03/2018 07/03/2018"	"09/03/"	""	"2018 11/03/2018 13/0"	"30237-30243"	"type=MM-YYYY, form=09/03/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"18 07/03/2018 09/03/"	"2018"	""	"11/03/2018 13/03/20"	"30243-30247"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/03/2018 09/03/2018"	"11/03/"	""	"2018 13/03/2018 15/0"	"30248-30254"	"type=MM-YYYY, form=11/03/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"18 09/03/2018 11/03/"	"2018"	""	"13/03/2018 15/03/20"	"30254-30258"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/03/2018 11/03/2018"	"13/03/"	""	"2018 15/03/2018 17/0"	"30259-30265"	"type=MM-YYYY, form=13/03/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"18 11/03/2018 13/03/"	"2018"	""	"15/03/2018 17/03/20"	"30265-30269"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/03/2018 13/03/2018"	"15/03/"	""	"2018 17/03/2018 19/0"	"30270-30276"	"type=MM-YYYY, form=15/03/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"18 13/03/2018 15/03/"	"2018"	""	"17/03/2018 19/03/20"	"30276-30280"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/03/2018 15/03/2018"	"17/03/"	""	"2018 19/03/2018 21/0"	"30281-30287"	"type=MM-YYYY, form=17/03/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"18 15/03/2018 17/03/"	"2018"	""	"19/03/2018 21/03/20"	"30287-30291"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/03/2018 17/03/2018"	"19/03/"	""	"2018 21/03/2018 23/0"	"30292-30298"	"type=MM-YYYY, form=19/03/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"18 17/03/2018 19/03/"	"2018"	""	"21/03/2018 23/03/20"	"30298-30302"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/03/2018 19/03/2018"	"21/03/"	""	"2018 23/03/2018 25/0"	"30303-30309"	"type=MM-YYYY, form=21/03/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"18 19/03/2018 21/03/"	"2018"	""	"23/03/2018 25/03/20"	"30309-30313"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/03/2018 21/03/2018"	"23/03/"	""	"2018 25/03/2018 27/0"	"30314-30320"	"type=MM-YYYY, form=23/03/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"18 21/03/2018 23/03/"	"2018"	""	"25/03/2018 27/03/20"	"30320-30324"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/03/2018 23/03/2018"	"25/03/"	""	"2018 27/03/2018 29/0"	"30325-30331"	"type=MM-YYYY, form=25/03/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"18 23/03/2018 25/03/"	"2018"	""	"27/03/2018 29/03/20"	"30331-30335"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/03/2018 25/03/2018"	"27/03/"	""	"2018 29/03/2018 31/0"	"30336-30342"	"type=MM-YYYY, form=27/03/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"18 25/03/2018 27/03/"	"2018"	""	"29/03/2018 31/03/20"	"30342-30346"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/03/2018 27/03/2018"	"29/03/"	""	"2018 31/03/2018 02/0"	"30347-30353"	"type=MM-YYYY, form=29/03/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"18 27/03/2018 29/03/"	"2018"	""	"31/03/2018 02/04/20"	"30353-30357"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/03/2018 29/03/2018"	"31/03/"	""	"2018 02/04/2018 04/0"	"30358-30364"	"type=MM-YYYY, form=31/03/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"18 29/03/2018 31/03/"	"2018"	""	"02/04/2018 04/04/20"	"30364-30368"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/03/2018 31/03/2018"	"02/04/"	""	"2018 04/04/2018 06/0"	"30369-30375"	"type=MM-YYYY, form=02/04/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"18 31/03/2018 02/04/"	"2018"	""	"04/04/2018 06/04/20"	"30375-30379"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/03/2018 02/04/2018"	"04/04/"	""	"2018 06/04/2018 08/0"	"30380-30386"	"type=MM-YYYY, form=04/04/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"18 02/04/2018 04/04/"	"2018"	""	"06/04/2018 08/04/20"	"30386-30390"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/04/2018 04/04/2018"	"06/04/"	""	"2018 08/04/2018 10/0"	"30391-30397"	"type=MM-YYYY, form=06/04/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"18 04/04/2018 06/04/"	"2018"	""	"08/04/2018 10/04/20"	"30397-30401"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/04/2018 06/04/2018"	"08/04/"	""	"2018 10/04/2018 12/0"	"30402-30408"	"type=MM-YYYY, form=08/04/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"18 06/04/2018 08/04/"	"2018"	""	"10/04/2018 12/04/20"	"30408-30412"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/04/2018 08/04/2018"	"10/04/"	""	"2018 12/04/2018 14/0"	"30413-30419"	"type=MM-YYYY, form=10/04/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"18 08/04/2018 10/04/"	"2018"	""	"12/04/2018 14/04/20"	"30419-30423"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/04/2018 10/04/2018"	"12/04/"	""	"2018 14/04/2018 16/0"	"30424-30430"	"type=MM-YYYY, form=12/04/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"18 10/04/2018 12/04/"	"2018"	""	"14/04/2018 16/04/20"	"30430-30434"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/04/2018 12/04/2018"	"14/04/"	""	"2018 16/04/2018 18/0"	"30435-30441"	"type=MM-YYYY, form=14/04/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"18 12/04/2018 14/04/"	"2018"	""	"16/04/2018 18/04/20"	"30441-30445"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/04/2018 14/04/2018"	"16/04/"	""	"2018 18/04/2018 20/0"	"30446-30452"	"type=MM-YYYY, form=16/04/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"18 14/04/2018 16/04/"	"2018"	""	"18/04/2018 20/04/20"	"30452-30456"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/04/2018 16/04/2018"	"18/04/"	""	"2018 20/04/2018 22/0"	"30457-30463"	"type=MM-YYYY, form=18/04/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"18 16/04/2018 18/04/"	"2018"	""	"20/04/2018 22/04/20"	"30463-30467"	"type=YYYY, form=2018"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"/04/2018 18/04/2018"	"20/04/"	""	"2018 22/04/2018 24/0"	"30468-30474"	"type=MM-YYYY, form=20/04/"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"18 18/04/2018 20/04/"	"2018"	""	"22/04/2018 24/04/20"	"30474-30478"	"type=YYYY, form=2018"
