"bsv"	"context before"	"deseases"	"context after"	"location"	"features"
"BSV_legumes_15_cle8b2b14-1"	"uxiliaires dont des"	"aéolothrips"	". Seuil indicatif de"	"18942-18953"	"type=DESEASE, form=aéolothrips"
"BSV_legumes_15_cle8b2b14-1"	"e La nuisibilité du"	"thrips"	"sur courgette, sur"	"18999-19005"	"type=DESEASE, form=thrips"
"BSV_legumes_15_cle8b2b14-1"	"age 8 du 05/07/2017"	"OÏDIUM"	"Etat général Quelqu"	"20005-20011"	"type=DESEASE, form=OÏDIUM"
"BSV_legumes_15_cle8b2b14-1"	"Quelques symptômes"	"d'oïdium"	"sont observés en pl"	"20044-20052"	"type=DESEASE, form=d'oïdium"
"BSV_legumes_15_cle8b2b14-1"	"Cultures sous abris"	"froids"	"et maraîchage tradi"	"20658-20664"	"type=DESEASE, form=froids"
"BSV_legumes_15_cle8b2b14-1"	"chrysopes, syrphes,"	"aéolothrips"	", micro-hyménoptères"	"29427-29438"	"type=DESEASE, form=aéolothrips"
"BSV_legumes_15_cle8b2b14-1"	"uxiliaires."	"THRIPS"	"( TOMATE"	"30315-30321"	"type=DESEASE, form=THRIPS"
"BSV_legumes_15_cle8b2b14-1"	"r aubergine, où les"	"thrips"	"sont observés sur t"	"30518-30524"	"type=DESEASE, form=thrips"
"BSV_legumes_15_cle8b2b14-1"	"ge 14 du 05/07/2017"	"OÏDIUM"	"( CONCOMBRE ) Etat"	"34457-34463"	"type=DESEASE, form=OÏDIUM"
"BSV_legumes_15_cle8b2b14-1"	"s premières étoiles"	"d'oïdium"	"ont été observées à"	"34513-34521"	"type=DESEASE, form=d'oïdium"
"BSV_legumes_15_cle8b2b14-1"	"ge 18 du 05/07/2017"	"ROUILLE"	"BLANCHE Etat généra"	"41763-41770"	"type=DESEASE, form=ROUILLE"
"BSV_legumes_15_cle8b2b14-1"	"anciennes taches de"	"rouille"	"blanche sont observ"	"41814-41821"	"type=DESEASE, form=rouille"
"BSV_legumes_15_cle8b2b14-1"	"maines. Pustules de"	"rouille"	"blanche sur scorson"	"41959-41966"	"type=DESEASE, form=rouille"
"BSV_legumes_15_cle8b2b14-1"	"développement de la"	"rouille"	"blanche. Le risque"	"42100-42107"	"type=DESEASE, form=rouille"
"BSV_legumes_15_cle8b2b14-1"	"ciennes pustules de"	"rouille"	"blanche. Prévision"	"42436-42443"	"type=DESEASE, form=rouille"
"BSV_legumes_15_cle8b2b14-1"	"subi une attaque de"	"rouille"	". OÏDIUM Etat généra"	"42563-42570"	"type=DESEASE, form=rouille"
"BSV_legumes_15_cle8b2b14-1"	"attaque de rouille."	"OÏDIUM"	"Etat général Maladi"	"42572-42578"	"type=DESEASE, form=OÏDIUM"
"BSV_legumes_15_cle8b2b14-1"	"Facteurs favorables"	"L'oïdium"	"est favorisé par de"	"42634-42642"	"type=DESEASE, form=L'oïdium"
"BSV_legumes_15_cle8b2b14-1"	"semaine prochaine."	"THRIPS"	"( T HRIPS TABACI )"	"53320-53326"	"type=DESEASE, form=THRIPS"
"BSV_legumes_15_cle8b2b14-1"	") Etat général Des"	"thrips"	"sont toujours obser"	"53363-53369"	"type=DESEASE, form=thrips"
"BSV_legumes_15_cle8b2b14-1"	"ntes touchées). Des"	"thrips"	"sont observés dans"	"53684-53690"	"type=DESEASE, form=thrips"
"BSV_legumes_15_cle8b2b14-1"	"is). La présence de"	"thrips"	"est également obser"	"53868-53874"	"type=DESEASE, form=thrips"
"BSV_legumes_15_cle8b2b14-1"	"que Sur oignon, les"	"thrips"	"sont souvent peu pr"	"54640-54646"	"type=DESEASE, form=thrips"
"BSV_legumes_15_cle8b2b14-1"	"général Présence de"	"fusariose"	"au nord du Loiret s"	"55326-55335"	"type=DESEASE, form=fusariose"
"BSV_legumes_15_cle8b2b14-1"	"N CVL) Prévision La"	"fusariose"	"de l'oignon se déve"	"55533-55542"	"type=DESEASE, form=fusariose"
"BSV_legumes_15_cle8b2b14-1"	"Plantation"	"THRIPS"	"Piégeage"	"63782-63788"	"type=DESEASE, form=THRIPS"
"BSV_legumes_15_cle8b2b14-1"	"Piégeage"	"Thrips"	"Lieu Ville aux"	"63812-63818"	"type=DESEASE, form=Thrips"
"BSV_legumes_15_cle8b2b14-1"	"ssus du seuil de 10"	"Thrips"	"/Jour. Le seuil sur"	"65037-65043"	"type=DESEASE, form=Thrips"
"BSV_legumes_15_cle8b2b14-1"	"tes avec au moins 1"	"thrips"	") est dépassé partou"	"65103-65109"	"type=DESEASE, form=thrips"
"BSV_legumes_15_cle8b2b14-1"	"risque est faible."	"ROUILLE"	"Etat général Il n'e"	"66774-66781"	"type=DESEASE, form=ROUILLE"
"BSV_legumes_15_cle8b2b14-1"	"ervé de pustules de"	"rouilles"	"sur poireau au sein"	"66831-66839"	"type=DESEASE, form=rouilles"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"Noctuelle Botrytis"	"Thrips"	"Carotte Mouche Alte"	"932-938"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"Alternaria Pucerons"	"Oïdium"	"Chou Altises Punais"	"974-980"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"t/printemps Mildiou"	"Thrips"	"Fusariose/Pythium/A"	"1111-1117"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"emps Mildiou Thrips"	"Fusariose"	"/Pythium/Aphanomyces"	"1118-1127"	"type=DESEASE, form=Fusariose"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"Aphanomyces Poireau"	"Rouille"	"Graisse Mildiou Mal"	"1156-1163"	"type=DESEASE, form=Rouille"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"aladies racinaires ("	"Fusariose"	") Thrips Présence o"	"1201-1210"	"type=DESEASE, form=Fusariose"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"naires (Fusariose )"	"Thrips"	"Présence ou symptôm"	"1213-1219"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"6 6 Pucerons 1 1 0"	"Oïdium"	"2 2 2 Mildiou 1 1 6"	"1470-1476"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"iridula 1 1 6 2 2 0"	"Thrips"	"1 1 0 1 1 1 Acarien"	"1545-1551"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ucerons 3 3 3 1 1 6"	"Thrips"	"4 4 1 6 6 6 Dorypho"	"1814-1820"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"bsoluta 3 3 3 3 1 6"	"Thrips"	"3 2 2 6 6 6 Mildiou"	"1978-1984"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"rcelles et variétés"	"Thrips"	": Risque faible Lim"	"3097-3103"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"pisyrphus balteatus"	"Rhizoctone"	"brun Noctuelle défo"	"3711-3721"	"type=DESEASE, form=Rhizoctone"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"iatrice Zone Alpine"	"Thrips"	"Chrysopes Coccinell"	"3762-3768"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"pisyrphus balteatus"	"Fusariose"	"Noctuelle défoliatr"	"3842-3851"	"type=DESEASE, form=Fusariose"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"et mont du lyonnais"	"Thrips"	"Coccinelle Plaine d"	"3911-3917"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"tuelle défoliatrice"	"Thrips"	"Thrips californien"	"4020-4026"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"défoliatrice Thrips"	"Thrips"	"californien Insecte"	"4027-4033"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"viter les sols trop"	"froids"	"et humides Après ré"	"8294-8300"	"type=DESEASE, form=froids"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"sque faible à moyen"	"Oïdium"	": Risque faible Tau"	"9054-9060"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"et maladies Absents"	"Oïdium"	"feuilles touchées:"	"9275-9281"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"tombaison à récolte"	"Thrips"	": Risque faible à m"	"13117-13123"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"de Saône & Côtière"	"Thrips"	"du tabac et de l'oi"	"13368-13374"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"Fusarium, Pythium)"	"Thrips"	"du tabac et de l'oi"	"13539-13545"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ldiou des alliacées"	"Thrips"	"du tabac et de l'oi"	"13848-13854"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"tif ou bio contrôle"	"Thrips"	": Les mesures proph"	"14187-14193"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"heures, 14h30, 18h)"	"Aeolothrips"	"intermedius a besoi"	"14599-14610"	"type=DESEASE, form=Aeolothrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"lles, des larves de"	"thrips"	", pour assurer sa re"	"14752-14758"	"type=DESEASE, form=thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"t prédateur Poireau"	"Thrips"	": Risque faible à m"	"15018-15024"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"iou : Risque faible"	"Rouille"	": Risque faible Fus"	"15110-15117"	"type=DESEASE, form=Rouille"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"lle : Risque faible"	"Fusariose"	": Risque faible Tei"	"15134-15143"	"type=DESEASE, form=Fusariose"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"de Saône & Côtière"	"Thrips"	"du tabac et de l'oi"	"15385-15391"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"Psylle Zone Alpine"	"Thrips"	"du tabac et de l'oi"	"15435-15441"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"s Teigne du poireau"	"Thrips"	"du tabac et de l'oi"	"15520-15526"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"re atteinte Absence"	"Thrips"	":Les mesures prophy"	"15890-15896"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"nge douce à 60 g/l."	"Aeolothrips"	"intermedius a besoi"	"16438-16449"	"type=DESEASE, form=Aeolothrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"lles, des larves de"	"thrips"	", pour assurer sa re"	"16591-16597"	"type=DESEASE, form=thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"servée précédemment"	"Thrips"	": Risque faible, pe"	"20726-20732"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ien : Risque faible"	"Oïdium"	": Risque faible à m"	"20790-20796"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"Plaine du Forez et"	"Oïdium"	"mont du lyonnais Pl"	"21043-21049"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"laine de l'Isère et"	"Oïdium"	"vallée du Rhône Thr"	"21088-21094"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ium vallée du Rhône"	"Thrips"	"Oïdium Acarien jaun"	"21111-21117"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"lée du Rhône Thrips"	"Oïdium"	"Acarien jaune tisse"	"21118-21124"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"T. urticae Puceron"	"Thrips"	"Plantes atteintes:"	"21168-21174"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"avec Attaque faible"	"Thrips"	"Plantes atteintes:"	"21404-21410"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"tif ou bio contrôle"	"Oïdium"	": La lutte directe"	"21473-21479"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ravageurs comme les"	"thrips"	"et surtout les acar"	"22086-22092"	"type=DESEASE, form=thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"es 11 11 Aubergine"	"Thrips"	": Risque moyen à fo"	"22427-22433"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"% avec de 10 à 100"	"Thrips"	"individus ou dégâts"	"23121-23127"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"te : 30 % avec < 10"	"Thrips"	"individusPlante : 7"	"23711-23717"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"l alternatif ou bio"	"contrôleThrips"	": Souvent présents"	"24251-24265"	"type=DESEASE, form=contrôleThrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ervés à partir de 4"	"thrips"	"sur fleur. La lutte"	"24399-24405"	"type=DESEASE, form=thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"sque faible à moyen"	"Thrips"	": Risque faible à m"	"28707-28713"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ageurs (cicadelles,"	"thrips"	", pucerons) Alte"	"29342-29348"	"type=DESEASE, form=thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"Grise Cladosporiose"	"Oïdium"	"Alternariose Acarie"	"29923-29929"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2020-9_cle0d26da"	"ervi et A. colemani"	"Thrips"	": Renforcer l'actio"	"33829-33835"	"type=DESEASE, form=Thrips"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"us abri A retenir :"	"Oïdium"	"très présent en ce"	"104-110"	"type=DESEASE, form=Oïdium"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"de cultureAlerte :"	"Oïdium"	"et maladie de la tâ"	"817-823"	"type=DESEASE, form=Oïdium"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"Moyen"	"Oïdium"	"2/3"	"2294-2300"	"type=DESEASE, form=Oïdium"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"Moyen"	"Oïdium"	"Observations L'oïdi"	"2395-2401"	"type=DESEASE, form=Oïdium"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"Oïdium Observations"	"L'oïdium"	"est signalé sur 2 p"	"2415-2423"	"type=DESEASE, form=L'oïdium"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"on du risque Contre"	"l'oïdium"	", les interventions"	"2737-2745"	"type=DESEASE, form=l'oïdium"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"s premières taches."	"L'oïdium"	"jaune (Leveillula t"	"2882-2890"	"type=DESEASE, form=L'oïdium"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"ant une tolérance à"	"l'oïdium"	"blanc (résistance i"	"3151-3159"	"type=DESEASE, form=l'oïdium"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"aire nommée On pour"	"Oïdium"	"neolycopersici) ou"	"3207-3213"	"type=DESEASE, form=Oïdium"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"neolycopersici) ou"	"l'oïdium"	"jaune (résistance i"	"3233-3241"	"type=DESEASE, form=l'oïdium"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"rs réseau"	"Oïdium"	"1/6"	"11652-11658"	"type=DESEASE, form=Oïdium"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"les stades jeunes."	"Oïdium"	"Adulte et larve de"	"14421-14427"	"type=DESEASE, form=Oïdium"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"vations La présence"	"d'oïdium"	"est signalée à un n"	"14493-14501"	"type=DESEASE, form=d'oïdium"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"es de fraise contre"	"l'oïdium"	", ils doivent être u"	"14822-14830"	"type=DESEASE, form=l'oïdium"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"manière préventive."	"Oïdium"	"sur fruit BSV n° 20"	"15067-15073"	"type=DESEASE, form=Oïdium"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"tobre, ainsi que de"	"l'oïdium"	"sur une autre parce"	"15547-15555"	"type=DESEASE, form=l'oïdium"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"1ère obs."	"Oïdium"	"1 hors ré"	"16010-16016"	"type=DESEASE, form=Oïdium"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"analyse du risque."	"Oïdium"	"Gestion du risque L"	"16290-16296"	"type=DESEASE, form=Oïdium"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"Lorsqu'une épidémie"	"d'oïdium"	"est déclarée, il es"	"16335-16343"	"type=DESEASE, form=d'oïdium"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"s (blette en tunnel"	"froid"	"et plein champ) et"	"25948-25953"	"type=DESEASE, form=froid"
"BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1"	"r (menthe en tunnel"	"froid"	"). Observations Le p"	"26006-26011"	"type=DESEASE, form=froid"
"BSV_no13_du_15-05-18_cle01162f"	"ode de sensibilité."	"Rouille"	"jaune Maintenir la"	"352-359"	"type=DESEASE, form=Rouille"
"BSV_no13_du_15-05-18_cle01162f"	"temps"	"Thrips"	"Conditions clim"	"1445-1451"	"type=DESEASE, form=Thrips"
"BSV_no13_du_15-05-18_cle01162f"	"s du sol. Lin hiver"	"Thrips"	"Sortie rapide des c"	"1693-1699"	"type=DESEASE, form=Thrips"
"BSV_no13_du_15-05-18_cle01162f"	"ensibilité."	"Thrips"	"Surveilla"	"1934-1940"	"type=DESEASE, form=Thrips"
"BSV_no13_du_15-05-18_cle01162f"	"floraison Maladies"	"Fusariose"	"des épis Répartitio"	"8198-8207"	"type=DESEASE, form=Fusariose"
"BSV_no13_du_15-05-18_cle01162f"	"valuation du risque"	"fusariose"	"sur les épis (Arval"	"9062-9071"	"type=DESEASE, form=fusariose"
"BSV_no13_du_15-05-18_cle01162f"	"res précipitations."	"Rouille"	"jaune Observations"	"11465-11472"	"type=DESEASE, form=Rouille"
"BSV_no13_du_15-05-18_cle01162f"	": Des symptômes de"	"piétin"	"verse, de rhizocton"	"12455-12461"	"type=DESEASE, form=piétin"
"BSV_no13_du_15-05-18_cle01162f"	"de piétin verse, de"	"rhizoctone"	"et des larves de cr"	"12472-12482"	"type=DESEASE, form=rhizoctone"
"BSV_no13_du_15-05-18_cle01162f"	").De rares attaques"	"d'oïdium"	"(3 parcelles : 22 ;"	"12646-12654"	"type=DESEASE, form=d'oïdium"
"BSV_no13_du_15-05-18_cle01162f"	"es : 22 ; 56) et de"	"rouille"	"brune (3 parcelles"	"12685-12692"	"type=DESEASE, form=rouille"
"BSV_no13_du_15-05-18_cle01162f"	"nt signalées. De la"	"rhynchosporiose"	"est observée sur tr"	"12745-12760"	"type=DESEASE, form=rhynchosporiose"
"BSV_no13_du_15-05-18_cle01162f"	"floraison Maladies"	"Rhynchosporiose"	"Observations issues"	"13031-13046"	"type=DESEASE, form=Rhynchosporiose"
"BSV_no13_du_15-05-18_cle01162f"	"s d'évolution de la"	"rhynchosporiose"	"depuis les derniers"	"13115-13130"	"type=DESEASE, form=rhynchosporiose"
"BSV_no13_du_15-05-18_cle01162f"	"ité. Risque faible."	"Helminthosporiose"	"Observations issues"	"13762-13779"	"type=DESEASE, form=Helminthosporiose"
"BSV_no13_du_15-05-18_cle01162f"	"KWS Cassia). De la"	"rouille"	"naine a été signalé"	"15071-15078"	"type=DESEASE, form=rouille"
"BSV_no13_du_15-05-18_cle01162f"	"es à l'activité des"	"sitones"	". Surveiller vos par"	"18332-18339"	"type=DESEASE, form=sitones"
"BSV_no13_du_15-05-18_cle01162f"	"loraison. Ravageurs"	"Thrips"	"Observations issues"	"18631-18637"	"type=DESEASE, form=Thrips"
"BSV_no13_du_15-05-18_cle01162f"	"vée à 6 feuilles. 1"	"thrips"	"/ plante. Analyse d"	"18789-18795"	"type=DESEASE, form=thrips"
"BSV_no13_du_15-05-18_cle01162f"	"es à l'activité des"	"thrips"	". Surveillance dans"	"18893-18899"	"type=DESEASE, form=thrips"
"BSV_no13_du_15-05-18_cle01162f"	"ionnés sur pois par"	"sitones"	"Source :"	"19369-19376"	"type=DESEASE, form=sitones"
"BSV_no13_du_15-05-18_cle01162f"	"is températures"	"froides"	"ralentissant la cro"	"22598-22605"	"type=DESEASE, form=froides"
"BSV_no13_du_15-05-18_cle01162f"	". Analyse du risque"	"Thrips"	"Les observations da"	"23864-23870"	"type=DESEASE, form=Thrips"
"BSV_no13_du_15-05-18_cle01162f"	". Analyse du risque"	"thrips"	"Les premières obser"	"24796-24802"	"type=DESEASE, form=thrips"
"BSV_no17_pommes_de_terre_cle8966e3-1"	"nt des sclérotes de"	"rhizoctone"	"sur les tubercules."	"4590-4600"	"type=DESEASE, form=rhizoctone"
"BSV_no19_du_23-06-2020_cle09c329"	"Nom Verse"	"Piétin"	"verse Oïdium Rouill"	"12395-12401"	"type=DESEASE, form=Piétin"
"BSV_no19_du_23-06-2020_cle09c329"	"Verse Piétin verse"	"Oïdium"	"Rouille jaune Septo"	"12408-12414"	"type=DESEASE, form=Oïdium"
"BSV_no19_du_23-06-2020_cle09c329"	"Piétin verse Oïdium"	"Rouille"	"jaune Septoriose tr"	"12415-12422"	"type=DESEASE, form=Rouille"
"BSV_no19_du_23-06-2020_cle09c329"	"Septoriose tritici"	"Rouille"	"brune Risque Accumu"	"12448-12455"	"type=DESEASE, form=Rouille"
"BSV_no19_du_23-06-2020_cle09c329"	"ation DON Nom Verse"	"Oïdium"	"Rhynchosporiose Hel"	"12496-12502"	"type=DESEASE, form=Oïdium"
"BSV_no19_du_23-06-2020_cle09c329"	"ON Nom Verse Oïdium"	"Rhynchosporiose"	"Helminthosporiose R"	"12503-12518"	"type=DESEASE, form=Rhynchosporiose"
"BSV_no19_du_23-06-2020_cle09c329"	"ium Rhynchosporiose"	"Helminthosporiose"	"Rouille naine"	"12519-12536"	"type=DESEASE, form=Helminthosporiose"
"BSV_no19_du_23-06-2020_cle09c329"	"e Helminthosporiose"	"Rouille"	"naine ADVIS"	"12537-12544"	"type=DESEASE, form=Rouille"
"BSV_no31_du_05-11-19_cle05121a"	"rres Inovia Secteur"	"froid"	"gel soutenu pendant"	"11809-11814"	"type=DESEASE, form=froid"
"BSV_no7_du_31-03-20_cle835128"	"blé et pour l'orge."	"Piétin"	"-verse Variétés avec"	"516-522"	"type=DESEASE, form=Piétin"
"BSV_no7_du_31-03-20_cle835128"	"Céréales"	"Rouille"	"jaune Premi"	"690-697"	"type=DESEASE, form=Rouille"
"BSV_no7_du_31-03-20_cle835128"	"iques). Bien que le"	"froid"	"matinal et les épis"	"5940-5945"	"type=DESEASE, form=froid"
"BSV_no7_du_31-03-20_cle835128"	"'hiver Maladies"	"Piétin"	"-verse Observations"	"9782-9788"	"type=DESEASE, form=Piétin"
"BSV_no7_du_31-03-20_cle835128"	", variété sensible,"	"piétin"	"-verse présent les a"	"10074-10080"	"type=DESEASE, form=piétin"
"BSV_no7_du_31-03-20_cle835128"	"ez peu favorable au"	"piétin"	"-verse. Les niveaux"	"11966-11972"	"type=DESEASE, form=piétin"
"BSV_no7_du_31-03-20_cle835128"	"que établie pour le"	"piétin"	"-verse(Arvalis). Il"	"12612-12618"	"type=DESEASE, form=piétin"
"BSV_no7_du_31-03-20_cle835128"	"des observations de"	"piétin"	"verse ont été faite"	"12685-12691"	"type=DESEASE, form=piétin"
"BSV_no7_du_31-03-20_cle835128"	"sque agronomique de"	"piétin"	"-verse sur blé (vers"	"12807-12813"	"type=DESEASE, form=piétin"
"BSV_no7_du_31-03-20_cle835128"	"s concernées par le"	"piétin"	"verse et de nombreu"	"13067-13073"	"type=DESEASE, form=piétin"
"BSV_no7_du_31-03-20_cle835128"	"variétés de blé au"	"piétin"	"verse NB"	"13792-13798"	"type=DESEASE, form=piétin"
"BSV_no7_du_31-03-20_cle835128"	"savoir plus sur le"	"piétin"	"verse et les levier"	"13847-13853"	"type=DESEASE, form=piétin"
"BSV_no7_du_31-03-20_cle835128"	"tez la fiche """	"piétin"	"verse "" Arvalis"	"13962-13968"	"type=DESEASE, form=piétin"
"BSV_no7_du_31-03-20_cle835128"	"rvalis Page 11"	"Rouille"	"jaune Observations"	"13998-14005"	"type=DESEASE, form=Rouille"
"BSV_no7_du_31-03-20_cle835128"	"assez sensible à la"	"rouille"	"jaune (Renan), actu"	"14543-14550"	"type=DESEASE, form=rouille"
"BSV_no7_du_31-03-20_cle835128"	"développement de la"	"rouille"	"jaune. De plus les"	"16943-16950"	"type=DESEASE, form=rouille"
"BSV_no7_du_31-03-20_cle835128"	"isque reste faible."	"Oïdium"	": Des symptômes ont"	"17483-17489"	"type=DESEASE, form=Oïdium"
"BSV_no7_du_31-03-20_cle835128"	"ntent des symptômes"	"d'helminthosporiose"	"(2 dans le Morbihan"	"18330-18349"	"type=DESEASE, form=d'helminthosporiose"
"BSV_no7_du_31-03-20_cle835128"	"e et Vilaine) et de"	"rhynchosporiose"	"(1 parcelle dans le"	"18399-18414"	"type=DESEASE, form=rhynchosporiose"
"BSV_oleagineux_16_cle0c1a18-1"	"2 x 1 insectes). Le"	"froid"	"actuel et le retour"	"2682-2687"	"type=DESEASE, form=froid"
"BSV_petits-fruits-2019_N05_cle41f1d8"	"te semaine Fraise :"	"thrips"	"toujours très prése"	"154-160"	"type=DESEASE, form=thrips"
"BSV_petits-fruits-2019_N05_cle41f1d8"	"ables aux pucerons."	"Thrips"	"È risque risque ris"	"1907-1913"	"type=DESEASE, form=Thrips"
