"bsv"	"type"	"length"	"context before"	"form"	"prefLabel"	"context after"	"location"	"features"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"anitaire est saine."	"ENDIVE"	"chicorée endive"	": la situation sani"	"506-512"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Chicorees_potageres, skos-prefLabel=chicorée endive, form=ENDIVE"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"anitaire est saine."	"SALADES"	"salade"	": les pucerons se d"	"549-556"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Salades, skos-prefLabel=salade, form=SALADES"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"ons se développent."	"CHOUX"	"chou"	": attention aux alt"	"588-593"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=CHOUX"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"votre disposition."	"POIS"	"pois"	"Réseau : 18 parcell"	"807-811"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pois, skos-prefLabel=pois, form=POIS"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"on traitées sur des"	"pois"	"pois"	"de semis tardif. Po"	"1027-1031"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pois, skos-prefLabel=pois, form=pois"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"et Puceron ailé sur"	"pois"	"pois"	"(UNILET) Aulnois-So"	"1438-1442"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pois, skos-prefLabel=pois, form=pois"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"ouche des semis sur"	"pois"	"pois"	"(UNILET) Aulnois-so"	"2484-2488"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pois, skos-prefLabel=pois, form=pois"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"de Santé du Végétal"	"Légumes"	"culture légumière"	"n°08 du 29 mai 2019"	"2722-2729"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"(canon, Tordeuse du"	"pois"	"pois"	"(UNILET) tonne-fort"	"3784-3788"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pois, skos-prefLabel=pois, form=pois"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"de Santé du Végétal"	"Légumes"	"culture légumière"	"n°08 du 29 mai 2019"	"5823-5830"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"mai 2019 - Page 2"	"CAROTTE"	"carotte"	"Réseau : 2 parcelle"	"5861-5868"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Carottes, skos-prefLabel=carotte, form=CAROTTE"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"parcelles fixes (1"	"carotte"	"carotte"	"nantaise et 1 gross"	"5899-5906"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Carottes, skos-prefLabel=carotte, form=carotte"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"antaise et 1 grosse"	"carotte"	"carotte"	") et 1 piège.Stade :"	"5928-5935"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Carottes, skos-prefLabel=carotte, form=carotte"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"illes. Mouche de la"	"carotte"	"carotte"	"Aucune mouche de la"	"5989-5996"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Carottes, skos-prefLabel=carotte, form=carotte"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"Aucune mouche de la"	"carotte"	"carotte"	"n'a été capturée ce"	"6017-6024"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Carottes, skos-prefLabel=carotte, form=carotte"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"maine) Mouche de la"	"carotte"	"carotte"	"Pucerons À Emmerin"	"6165-6172"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Carottes, skos-prefLabel=carotte, form=carotte"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"À Emmerin (59), sur"	"carotte"	"carotte"	"nantaise, on note l"	"6202-6209"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Carottes, skos-prefLabel=carotte, form=carotte"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"piégeages Mouche du"	"céleri"	"céleri"	"(Phylophylla heracl"	"6503-6509"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Celeris, skos-prefLabel=céleri, form=céleri"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"ei) et mouche de la"	"carotte"	"carotte"	"(Psila rosae) A Hin"	"6549-6556"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Carottes, skos-prefLabel=carotte, form=carotte"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"), aucune mouche du"	"céleri"	"céleri"	", ni mouche de la ca"	"6622-6628"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Celeris, skos-prefLabel=céleri, form=céleri"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"ri, ni mouche de la"	"carotte"	"carotte"	"n'ont été capturées"	"6646-6653"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Carottes, skos-prefLabel=carotte, form=carotte"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"'ont été capturées."	"NAVET"	"navet potager"	"Mouche du chou Des"	"6675-6680"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Navets_potagers, skos-prefLabel=navet potager, form=NAVET"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"es. NAVET Mouche du"	"chou"	"chou"	"Des navets véreux s"	"6691-6695"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=chou"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"Mouche du chou Des"	"navets"	"navet potager"	"véreux sont observé"	"6700-6706"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Navets_potagers, skos-prefLabel=navet potager, form=navets"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"lerie de mouche sur"	"navet"	"navet potager"	"(PLRN) FEVE Puceron"	"6894-6899"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Navets_potagers, skos-prefLabel=navet potager, form=navet"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"Mouches mineuses du"	"poireau"	"poireau"	"(Phytomyza gymnosto"	"7163-7170"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poireaux, skos-prefLabel=poireau, form=poireau"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"bservées sur 8% des"	"oignons"	"oignon"	"de semis. Cette sem"	"7272-7279"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignons"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"'a été observée sur"	"oignons"	"oignon"	"bulbilles et ciboul"	"7349-7356"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignons"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"ignons bulbilles et"	"ciboule"	"ciboule"	"à Loos-en-Gohelle ("	"7370-7377"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Ciboules, skos-prefLabel=ciboule, form=ciboule"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"La Bassée (59), sur"	"oignons"	"oignon"	"de semis. Le vol de"	"7426-7433"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignons"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"ltures d'alliacées ("	"poireaux"	"poireau"	", ciboulette, ail )"	"7556-7564"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poireaux, skos-prefLabel=poireau, form=poireaux"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"lliacées (poireaux,"	"ciboulette"	"ciboulette"	", ail ) pour détecte"	"7566-7576"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Ciboulettes, skos-prefLabel=ciboulette, form=ciboulette"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"ireaux, ciboulette,"	"ail"	"ail"	") pour détecter d'é"	"7578-7581"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Ails, skos-prefLabel=ail, form=ail"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"de Santé du Végétal"	"Légumes"	"culture légumière"	"n°08 du 29 mai 2019"	"7710-7717"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"mai 2019 - Page 3"	"OIGNON"	"oignon"	"Réseau : 2 parcelle"	"7748-7754"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=OIGNON"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"e dernière. Mildiou"	"oignon"	"oignon"	"(Peronospora destru"	"7922-7928"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignon"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"on: risque pour les"	"oignons"	"oignon"	"bulbilles et échalo"	"8549-8556"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignons"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"ignons bulbilles et"	"échalotes"	"échalote"	"de plantation, oign"	"8570-8579"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Echalotes, skos-prefLabel=échalote, form=échalotes"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"otes de plantation,"	"oignon"	"oignon"	"de semis dit "" préc"	"8595-8601"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignon"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"isque pour tous les"	"oignons"	"oignon"	"à partir du stade 2"	"8676-8683"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignons"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"mis et bulbille) et"	"échalotes"	"échalote"	". Dates des dernière"	"8736-8745"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Echalotes, skos-prefLabel=échalote, form=échalotes"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"de Santé du Végétal"	"Légumes"	"culture légumière"	"n°08 du 29 mai 2019"	"10591-10598"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"observé sur 4% des"	"oignons"	"oignon"	". La pression est en"	"11333-11340"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignons"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"thrips. Teigne Sur"	"oignons"	"oignon"	"bulbilles, à La Bas"	"11535-11542"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignons"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"ntes observées. Sur"	"oignon"	"oignon"	", le risque est très"	"11642-11648"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignon"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"nt pas de dégât sur"	"oignon"	"oignon"	". Sur des parcelles"	"11927-11933"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignon"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"Pucerons noirs sur"	"oignons"	"oignon"	"(PLRN) POIREAU Rése"	"12066-12073"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignons"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"sur oignons (PLRN)"	"POIREAU"	"poireau"	"Réseau : 1 parcelle"	"12081-12088"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poireaux, skos-prefLabel=poireau, form=POIREAU"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"taire est saine sur"	"poireau"	"poireau"	", actuellement (FRED"	"12166-12173"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poireaux, skos-prefLabel=poireau, form=poireau"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"vorables au thrips."	"ENDIVE"	"chicorée endive"	"Réseau : 1 parcelle"	"12507-12513"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Chicorees_potageres, skos-prefLabel=chicorée endive, form=ENDIVE"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"n-Gohelle (62), les"	"endives"	"chicorée endive"	"sont encore bâchées"	"12578-12585"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Chicorees_potageres, skos-prefLabel=chicorée endive, form=endives"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"de Santé du Végétal"	"Légumes"	"culture légumière"	"n°08 du 29 mai 2019"	"12839-12846"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"mai 2019 - Page 5"	"SALADES"	"salade"	"Réseau : 5 parcelle"	"12877-12884"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Salades, skos-prefLabel=salade, form=SALADES"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"gnalés. Voir partie"	"choux"	"chou"	"pour les mesures pr"	"13074-13079"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"bservés sur 24% des"	"salades"	"salade"	". En général, les th"	"14141-14148"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Salades, skos-prefLabel=salade, form=salades"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"t pas de dégâts sur"	"salades"	"salade"	". Noctuelle gamma 1"	"14205-14212"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Salades, skos-prefLabel=salade, form=salades"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"lle gamma 1 8 1 2 5"	"CHOUX"	"chou"	"Réseau : 5 parcelle"	"14240-14245"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=CHOUX"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"9), environ 90% des"	"choux"	"chou"	"sont toujours touch"	"14458-14463"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"ement 20 et 50% des"	"choux"	"chou"	"sont atteints. Des"	"14583-14588"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"alterner. Mouche du"	"chou"	"chou"	"(Delia radicum) Sit"	"15127-15131"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=chou"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"c œufs de mouche du"	"chou"	"chou"	"- 30% Nombre d'œufs"	"15523-15527"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=chou"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"d'œufs de mouche du"	"chou"	"chou"	"par feutrine par se"	"15560-15564"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=chou"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"de Santé du Végétal"	"Légumes"	"culture légumière"	"n°08 du 29 mai 2019"	"15627-15634"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"la tige, les jeunes"	"choux"	"chou"	"touchés vont alors"	"16006-16011"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"ôle de la mouche du"	"chou"	"chou"	": la bineuse détrui"	"16103-16107"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=chou"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"dégâts de mouche du"	"chou"	"chou"	". Vous pouvez consul"	"16311-16315"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=chou"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"observé sur 70% des"	"choux"	"chou"	"-fleurs. A Saint-Mom"	"16895-16900"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"é sur 70% des choux-"	"fleurs"	"floriculture"	". A Saint-Momelin (5"	"16901-16907"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_florales, skos-prefLabel=floriculture, form=fleurs"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"servées sur 60% des"	"choux pommés"	"chou pommé"	". A Ennetières-en-We"	"16993-17005"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_pommes, skos-prefLabel=chou pommé, form=choux pommés"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"ésents sur 36 % des"	"choux pommés"	"chou pommé"	". Les populations au"	"17078-17090"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_pommes, skos-prefLabel=chou pommé, form=choux pommés"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"s de dégâts sur les"	"choux"	"chou"	", alors que les alti"	"17416-17421"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"ent des feuilles de"	"chou"	"chou"	"(et d'autres crucif"	"17476-17480"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=chou"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"que l'on trouve sur"	"chou"	"chou"	". Leur nuisibilité e"	"17585-17589"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=chou"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"bservés sur 68% des"	"choux"	"chou"	"pommés à Ennetières"	"18381-18386"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"de Santé du Végétal"	"Légumes"	"culture légumière"	"n°08 du 29 mai 2019"	"18779-18786"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"40 plantes hôtes) :"	"haricot"	"haricot"	", concombre, épinard"	"19753-19760"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Haricots, skos-prefLabel=haricot, form=haricot"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"s hôtes) : haricot,"	"concombre"	"concombre"	", épinard, tomate, r"	"19762-19771"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Concombres, skos-prefLabel=concombre, form=concombre"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"haricot, concombre,"	"épinard"	"épinard"	", tomate, radis, nav"	"19773-19780"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Epinards, skos-prefLabel=épinard, form=épinard"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"concombre, épinard,"	"tomate"	"tomate"	", radis, navet, oign"	"19782-19788"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tomates, skos-prefLabel=tomate, form=tomate"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"e, épinard, tomate,"	"radis"	"radis"	", navet, oignon, poi"	"19790-19795"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Radis, skos-prefLabel=radis, form=radis"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"ard, tomate, radis,"	"navet"	"navet potager"	", oignon, poireau, p"	"19797-19802"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Navets_potagers, skos-prefLabel=navet potager, form=navet"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"mate, radis, navet,"	"oignon"	"oignon"	", poireau, pomme de"	"19804-19810"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignon"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"dis, navet, oignon,"	"poireau"	"poireau"	", pomme de terre Les"	"19812-19819"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poireaux, skos-prefLabel=poireau, form=poireau"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"t, oignon, poireau,"	"pomme de terre"	"pomme de terre"	"Les femelles appréc"	"19821-19835"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=pomme de terre"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"nt été observés sur"	"choux"	"chou"	"cette semaine. Les"	"20333-20338"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"de Santé du Végétal"	"Légumes"	"culture légumière"	"n°08 du 29 mai 2019"	"21198-21205"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"de la publication :"	"Olivier"	"olivier"	"DAUGER - Président"	"21923-21930"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oliviers, skos-prefLabel=olivier, form=Olivier"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"DO, BONDUELLE, CETA"	"ENDIVES"	"chicorée endive"	"ARTOIS, ELCHAIS, EX"	"22051-22058"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Chicorees_potageres, skos-prefLabel=chicorée endive, form=ENDIVES"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"s légumières - Tous"	"légumes"	"culture légumière"	": L. DURLIN - FREDO"	"22326-22333"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=légumes"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"ord Pas-de-Calais -"	"Oignon"	"oignon"	": F. DELASSUS-PLRN;"	"22376-22382"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=Oignon"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	": F. DELASSUS-PLRN;"	"Chou"	"chou"	"-fleur, choux : F. S"	"22403-22407"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=Chou"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"DELASSUS-PLRN; Chou-"	"fleur"	"floriculture"	", choux : F. SIMEON"	"22408-22413"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_florales, skos-prefLabel=floriculture, form=fleur"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	"S-PLRN; Chou-fleur,"	"choux"	"chou"	": F. SIMEON -PLRN;"	"22415-22420"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"BSV_Legumes_082019_cle841c8f-1"	"html"	"22965"	": F. SIMEON -PLRN;"	"Poireau"	"poireau"	": F. COULOUMIES-PLR"	"22440-22447"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poireaux, skos-prefLabel=poireau, form=Poireau"
